c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,
1.64527,1.40969,1.17785,1.60911,1.0448,0.348546,0.668207,1.90639,1.35254,1.02016,0.720235,0.898125,1.04127,0.704021,1.14987,0.620738,0.346239,2.67177,1.38881,1.05019,1.09527,1.11062,2.0204,2.06947,1.32079,1.68755,1.6843,1.65777,0.391375,0.59427,0.842671,3.19515,2.69246,1.80119,1.68826,0.909351,4.10744,2.46929,2.77398,3.14087,4.3404,4.02077,3.61828,3.83738,3.93304,2.38141,3.40906,3.20177,2.63543,1.49118,2.7225,3.52663,2.98718,1.06127,1.11678,1.58008,0.47186,0.322014,1.42618,0.215591,2.85009,1.31599,4.47709,1.75678,1.73101,1.90016,2.76238,1.25082
4.04616,2.88226,2.85302,2.85571,1.92937,1.08753,1.13926,3.41527,3.28038,0.956069,1.83171,1.80439,1.90035,1.55902,1.30509,1.67938,1.7437,3.95728,4.13141,2.4314,2.83093,3.90312,4.44025,3.53455,3.58243,4.04561,3.42744,4.71838,1.95188,4.13407,4.27854,5.02831,5.08663,6.26702,5.21194,3.45896,4.93392,4.65115,5.71851,5.58138,5.71568,4.88023,4.72086,5.77512,5.09023,5.81952,5.27285,5.48557,3.94215,2.97667,4.5719,5.78831,6.32501,4.174,4.26389,3.19978,1.67225,2.46709,4.1127,3.70029,2.91096,4.51128,4.73905,5.31645,3.57819,3.06093,3.88593,5.56975
3.87222,2.85815,2.89233,2.83268,2.00553,1.17218,1.2127,3.78994,3.22142,1.10627,1.47907,1.67775,1.92211,1.70074,1.33809,1.37239,1.65215,3.89302,3.9946,2.47785,2.77939,3.7337,4.46442,3.06614,3.50703,4.92339,3.45941,4.62812,1.95255,4.16663,4.48901,5.09511,5.01478,6.26242,4.80893,3.81895,4.88327,4.42002,5.52225,5.47373,5.32243,4.76424,5.07188,5.56791,5.01222,4.98068,5.71116,5.21853,3.45986,2.69583,5.00942,5.40492,6.37771,4.03028,4.01166,4.08498,1.52597,2.59478,3.79607,3.73638,2.98397,4.18776,4.28609,5.16746,3.26351,2.93136,4.10678,5.24281
3.90634,2.84368,2.85257,2.82999,2.15266,1.18332,1.14005,3.87611,3.11269,1.20261,1.48488,1.67205,2.07263,2.01495,1.43652,1.36531,1.54938,3.97053,3.79148,2.42224,2.90754,3.75204,4.28736,3.39099,3.94161,4.97097,3.7647,4.60762,2.14695,4.28418,4.56853,5.03342,5.07228,6.25415,4.80407,3.55329,4.82597,4.42623,5.52549,5.36921,5.35447,4.63313,5.06814,5.62567,5.49236,5.17691,5.70946,5.33246,3.67337,2.76979,4.71346,5.75181,6.41321,3.90203,4.81358,3.49673,1.47757,2.20296,3.55004,3.43565,3.08618,4.5607,4.74368,5.56324,3.87633,2.94811,4.20528,5.04012
3.93459,2.85069,2.8624,2.90155,2.22835,1.04163,1.28369,3.9128,3.19676,1.25901,1.48106,1.60453,2.18781,1.86833,1.65628,1.44737,1.69171,3.85649,3.59185,2.47104,2.86253,4.06231,4.32691,3.22026,3.80625,4.89697,4.07757,4.73666,1.92219,4.11673,4.40208,4.95916,4.9561,6.08278,4.67101,3.73405,4.72382,4.70005,5.42174,5.14163,5.4897,5.09844,4.71829,5.6796,5.31376,5.01724,5.68676,5.27028,3.49595,2.60635,4.97458,5.73506,6.33472,4.45961,4.98245,3.82857,1.66223,2.35424,3.61247,3.46262,3.2653,4.76559,4.71299,5.75298,3.75385,2.90168,4.44551,4.52772
3.93873,2.7876,2.93221,2.91528,2.23244,1.20187,1.23988,4.12828,3.07593,1.34463,1.56479,1.44965,2.12931,2.03383,1.67419,1.46181,2.0505,3.95822,3.72989,2.33473,2.7546,3.94712,4.36666,3.14888,3.71833,4.67836,4.1714,4.88302,2.02124,4.06421,4.57779,5.01497,5.09205,6.13544,4.66882,3.78666,4.83936,4.57374,5.38069,4.92458,5.25837,4.82541,4.93102,5.78808,5.05178,5.24891,5.46121,5.53559,3.57046,2.63575,4.82475,5.69895,6.32821,4.44011,4.90524,3.89278,1.5904,2.34842,3.48809,3.56872,3.42132,4.70006,4.7658,5.72579,3.91388,3.21323,4.37585,4.83882
3.90927,2.84547,2.92894,2.89677,2.10362,1.18859,1.26161,3.76381,3.05404,1.269,1.25396,1.28314,2.17238,1.99931,1.71446,1.48549,2.13002,3.96349,3.92507,2.4266,2.84212,3.99498,4.61562,2.8856,3.49738,4.42354,3.92369,4.78541,1.79218,4.13863,4.38444,4.86881,5.04045,6.11883,4.83337,3.30346,4.7371,4.69453,5.4195,4.95174,5.35547,4.84993,4.99149,5.84909,5.23034,5.10264,5.48713,5.66689,3.5179,2.6631,4.86817,5.54921,5.95952,4.49532,4.99001,3.66589,1.5952,2.40953,3.51896,3.47015,3.45594,4.39206,5.06007,5.5183,3.95788,3.70386,4.11634,4.7496
4.03402,2.87742,2.9132,2.83393,1.97488,1.07375,1.2306,3.56462,3.05767,1.31677,1.47747,1.31064,2.18413,2.06549,1.72983,1.63552,2.13892,4.04768,3.9154,2.55711,2.86385,4.09391,4.39289,3.00391,3.66389,4.53642,4.14941,4.67072,1.93169,4.24923,4.50351,4.98119,5.0453,6.14559,4.50316,3.72387,4.81439,4.66462,5.20972,4.84723,5.17428,4.85945,5.09984,5.93648,5.1888,5.28369,5.57476,5.69283,3.47281,2.73059,4.47938,5.51591,6.61558,4.25091,4.75758,3.63698,1.80949,2.19063,3.5647,3.40709,3.28665,4.30815,4.88472,5.50659,3.92014,3.30038,3.61522,5.27631
3.99182,2.82676,2.884,2.80909,1.89703,1.01543,1.17809,3.37741,2.99269,1.49133,1.29169,1.40486,2.18291,2.10564,1.78556,1.72204,2.10563,3.96842,3.81855,2.44987,2.93435,4.0674,4.18526,3.13184,3.7677,4.39556,3.99958,4.77552,2.06497,4.30873,4.54384,5.06005,5.03136,6.12827,4.47559,3.75009,4.9183,4.59854,5.18347,4.71593,5.21406,4.78992,5.01514,5.84427,5.35571,5.1329,5.39899,5.61932,3.4822,2.69654,4.14007,5.49427,6.77206,4.2874,4.38315,3.40041,1.9758,1.95129,3.32067,3.28535,3.09691,3.88363,4.47862,5.50451,3.88913,2.94971,3.20655,4.94507
4.00451,2.80943,2.86434,2.92226,1.8528,0.973473,1.26871,3.85252,2.95018,1.16195,1.29734,1.50136,2.19447,1.94353,1.77855,1.68841,1.96042,3.99821,3.91866,2.42376,2.92113,4.19041,4.08744,3.28252,3.77036,4.60669,3.99564,5.05766,2.27569,4.23298,4.44006,5.01413,5.06754,6.17231,4.34739,4.0976,4.89489,4.48244,5.49386,4.93001,5.27413,4.7176,5.08194,5.81998,5.22201,5.11749,5.5559,5.54474,3.68037,2.80763,4.11789,5.5605,6.90402,4.19566,4.29836,3.35583,1.47599,1.88073,3.67829,3.33093,3.02369,3.96162,4.07412,5.57171,3.78285,2.9653,3.66921,5.13513
