aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
503.5402083286788,1496.2008590836747,2095.720404657405,3767.0773950614307,Pass,228,sample_data/subj02_timepoint01.mp4
495.3328311860559,1505.8022318407118,2096.569449937417,3778.5952821434057,Pass,229,sample_data/subj02_timepoint01.mp4
486.18535003509726,1513.1914500893843,2096.624992374768,3789.5972664850556,Pass,230,sample_data/subj02_timepoint01.mp4
476.0795177927085,1516.7391368387662,2095.395469814677,3799.90071504269,Pass,231,sample_data/subj02_timepoint01.mp4
465.68470335766625,1515.092562367239,2092.676292356348,3808.4351568108714,Pass,232,sample_data/subj02_timepoint01.mp4
455.83893434043495,1507.1343188612545,2088.9105338332324,3812.9128875003926,Pass,233,sample_data/subj02_timepoint01.mp4
447.1136575778438,1492.511045796296,2085.133055361321,3809.9365930583176,Pass,234,sample_data/subj02_timepoint01.mp4
439.68360752461945,1472.4169949612813,2082.3751799969195,3796.3438678821844,Pass,235,sample_data/subj02_timepoint01.mp4
433.4282445153833,1449.6132781186946,2081.1050508482926,3772.0899849172843,Pass,236,sample_data/subj02_timepoint01.mp4
428.08811874404427,1427.2732162077866,2081.216249022599,3742.0138705435324,Pass,237,sample_data/subj02_timepoint01.mp4
423.3268919033202,1407.3246091820438,2082.3560974158113,3713.0087194445773,Pass,238,sample_data/subj02_timepoint01.mp4
418.68724500677325,1389.4700302122517,2084.195555535143,3689.4251900915115,Pass,239,sample_data/subj02_timepoint01.mp4
413.59892539890404,1371.7785392609665,2086.531240217797,3671.9548672346305,Pass,240,sample_data/subj02_timepoint01.mp4
407.5724639923158,1352.309256572116,2089.2717861613824,3659.4287990000103,Pass,241,sample_data/subj02_timepoint01.mp4
400.5465772879896,1330.3519334720545,2092.3627034594315,3650.484888605567,Pass,242,sample_data/subj02_timepoint01.mp4
393.2261028479835,1306.46488345175,2095.6958845210315,3644.118367923,Pass,243,sample_data/subj02_timepoint01.mp4
387.16513551922236,1281.6616470036013,2099.0425406451604,3639.5877888478735,Pass,244,sample_data/subj02_timepoint01.mp4
384.4093248463297,1256.7843366725679,2102.0231846223883,3636.1855926803005,Pass,245,sample_data/subj02_timepoint01.mp4
386.7763422887218,1232.6466677867465,2104.0999145133,3633.0705876647835,Pass,246,sample_data/subj02_timepoint01.mp4
