mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.273,0.08199999999999999,0.01,0.005744562646537995,Pass,sample_data/subj02_timepoint01.mp4
0.275,0.083,0.01,0.0022360679774997977,Pass,sample_data/subj02_timepoint01.mp4
0.26899999999999996,0.081,0.009000000000000001,0.006403124237432906,Pass,sample_data/subj02_timepoint01.mp4
0.268,0.079,0.01,0.002449489742783157,Pass,sample_data/subj02_timepoint01.mp4
0.263,0.077,0.009000000000000001,0.005477225575051666,Pass,sample_data/subj02_timepoint01.mp4
0.26,0.07400000000000001,0.008,0.004358898943540668,Pass,sample_data/subj02_timepoint01.mp4
0.261,0.073,0.008,0.001414213562373106,Pass,sample_data/subj02_timepoint01.mp4
0.258,0.07400000000000001,0.006999999999999999,0.0033166247903554068,Pass,sample_data/subj02_timepoint01.mp4
0.254,0.071,0.008,0.005099019513592797,Pass,sample_data/subj02_timepoint01.mp4
0.248,0.066,0.01,0.008062257748298548,Pass,sample_data/subj02_timepoint01.mp4
0.249,0.065,0.009000000000000001,0.0017320508075688778,Pass,sample_data/subj02_timepoint01.mp4
0.24600000000000002,0.065,0.008,0.003162277660168356,Pass,sample_data/subj02_timepoint01.mp4
0.248,0.065,0.006999999999999999,0.002236067977499767,Pass,sample_data/subj02_timepoint01.mp4
0.251,0.064,0.006999999999999999,0.003162277660168382,Pass,sample_data/subj02_timepoint01.mp4
0.242,0.062,0.008,0.009273618495495711,Pass,sample_data/subj02_timepoint01.mp4
0.25,0.061,0.006,0.008306623862918082,Pass,sample_data/subj02_timepoint01.mp4
0.24600000000000002,0.06,0.006,0.004123105625617637,Pass,sample_data/subj02_timepoint01.mp4
0.244,0.059000000000000004,0.005,0.0024494897427831995,Pass,sample_data/subj02_timepoint01.mp4
0.24600000000000002,0.055999999999999994,0.004,0.003741657386773965,Pass,sample_data/subj02_timepoint01.mp4
0.25,0.055,0.002,0.004582575694955818,Pass,sample_data/subj02_timepoint01.mp4
0.252,0.054000000000000006,0.001,0.002449489742783177,Pass,sample_data/subj02_timepoint01.mp4
0.242,0.051,0.002,0.010488088481701527,Pass,sample_data/subj02_timepoint01.mp4
0.242,0.05,0.003,0.0014142135623730907,Pass,sample_data/subj02_timepoint01.mp4
0.242,0.05,0.003,0.0,Pass,sample_data/subj02_timepoint01.mp4
0.24,0.048,0.003,0.0028284271247461927,Pass,sample_data/subj02_timepoint01.mp4
0.237,0.047,0.004,0.0033166247903554024,Pass,sample_data/subj02_timepoint01.mp4
0.239,0.045,0.003,0.0030000000000000022,Pass,sample_data/subj02_timepoint01.mp4
0.23,0.044000000000000004,0.004,0.009110433579144279,Pass,sample_data/subj02_timepoint01.mp4
0.22899999999999998,0.044000000000000004,0.004,0.0010000000000000286,Pass,sample_data/subj02_timepoint01.mp4
0.22699999999999998,0.042,0.004,0.0028284271247461927,Pass,sample_data/subj02_timepoint01.mp4
0.226,0.04,0.004,0.0022360679774997795,Pass,sample_data/subj02_timepoint01.mp4
0.228,0.039,0.004,0.0022360679774997916,Pass,sample_data/subj02_timepoint01.mp4
0.231,0.037000000000000005,0.004,0.0036055512754639887,Pass,sample_data/subj02_timepoint01.mp4
0.22699999999999998,0.037000000000000005,0.005,0.004123105625617691,Pass,sample_data/subj02_timepoint01.mp4
0.21899999999999997,0.037000000000000005,0.004,0.008062257748298557,Pass,sample_data/subj02_timepoint01.mp4
0.217,0.038,0.004,0.002236067977499764,Pass,sample_data/subj02_timepoint01.mp4
0.21600000000000003,0.036000000000000004,0.005,0.002449489742783163,Pass,sample_data/subj02_timepoint01.mp4
0.213,0.035,0.006999999999999999,0.0037416573867739655,Pass,sample_data/subj02_timepoint01.mp4
0.21,0.037000000000000005,0.006999999999999999,0.0036055512754639926,Pass,sample_data/subj02_timepoint01.mp4
0.205,0.037000000000000005,0.008,0.00509901951359279,Pass,sample_data/subj02_timepoint01.mp4
0.2,0.037000000000000005,0.009000000000000001,0.005099019513592762,Pass,sample_data/subj02_timepoint01.mp4
0.201,0.036000000000000004,0.009000000000000001,0.0014142135623730963,Pass,sample_data/subj02_timepoint01.mp4
0.19899999999999998,0.035,0.01,0.002449489742783202,Pass,sample_data/subj02_timepoint01.mp4
0.198,0.035,0.011000000000000001,0.0014142135623730766,Pass,sample_data/subj02_timepoint01.mp4
0.198,0.034,0.011000000000000001,0.0010000000000000009,Pass,sample_data/subj02_timepoint01.mp4
0.19399999999999998,0.034,0.012,0.004123105625617691,Pass,sample_data/subj02_timepoint01.mp4
0.19399999999999998,0.033,0.011000000000000001,0.001414213562373095,Pass,sample_data/subj02_timepoint01.mp4
0.191,0.033,0.011000000000000001,0.002999999999999975,Pass,sample_data/subj02_timepoint01.mp4
0.18899999999999997,0.031,0.012,0.0030000000000000204,Pass,sample_data/subj02_timepoint01.mp4
0.187,0.031,0.011000000000000001,0.002236067977499766,Pass,sample_data/subj02_timepoint01.mp4
0.187,0.03,0.012,0.001414213562373095,Pass,sample_data/subj02_timepoint01.mp4
0.18600000000000003,0.028999999999999998,0.011000000000000001,0.0017320508075688618,Pass,sample_data/subj02_timepoint01.mp4
0.19,0.03,0.01,0.004242640687119263,Pass,sample_data/subj02_timepoint01.mp4
0.18899999999999997,0.028999999999999998,0.009000000000000001,0.0017320508075688939,Pass,sample_data/subj02_timepoint01.mp4
0.183,0.027000000000000003,0.011000000000000001,0.006633249580710778,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.025,0.013000000000000001,0.006633249580710805,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.026000000000000002,0.013000000000000001,0.0010000000000000009,Pass,sample_data/subj02_timepoint01.mp4
0.175,0.025,0.012,0.0024494897427831805,Pass,sample_data/subj02_timepoint01.mp4
0.168,0.026000000000000002,0.015,0.007681145747868589,Pass,sample_data/subj02_timepoint01.mp4
0.16699999999999998,0.026000000000000002,0.015,0.0010000000000000286,Pass,sample_data/subj02_timepoint01.mp4
0.16399999999999998,0.025,0.016,0.003316624790355403,Pass,sample_data/subj02_timepoint01.mp4
0.161,0.026000000000000002,0.016,0.003162277660168356,Pass,sample_data/subj02_timepoint01.mp4
0.16,0.025,0.015,0.001732050807568879,Pass,sample_data/subj02_timepoint01.mp4
0.16,0.025,0.013999999999999999,0.0010000000000000009,Pass,sample_data/subj02_timepoint01.mp4
0.163,0.026000000000000002,0.013999999999999999,0.003162277660168382,Pass,sample_data/subj02_timepoint01.mp4
0.16399999999999998,0.026000000000000002,0.012,0.002236067977499776,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.026000000000000002,0.013000000000000001,0.0022360679774998163,Pass,sample_data/subj02_timepoint01.mp4
0.172,0.026000000000000002,0.013000000000000001,0.005999999999999978,Pass,sample_data/subj02_timepoint01.mp4
0.168,0.027000000000000003,0.013000000000000001,0.004123105625617637,Pass,sample_data/subj02_timepoint01.mp4
0.16699999999999998,0.027000000000000003,0.013000000000000001,0.0010000000000000286,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.027999999999999997,0.012,0.0017320508075688587,Pass,sample_data/subj02_timepoint01.mp4
0.16399999999999998,0.028999999999999998,0.012,0.0022360679774998163,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.027999999999999997,0.013999999999999999,0.0030000000000000187,Pass,sample_data/subj02_timepoint01.mp4
0.162,0.026000000000000002,0.015,0.004582575694955841,Pass,sample_data/subj02_timepoint01.mp4
0.16399999999999998,0.027000000000000003,0.015,0.002236067977499767,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.026000000000000002,0.015,0.0022360679774998163,Pass,sample_data/subj02_timepoint01.mp4
0.17,0.027000000000000003,0.013999999999999999,0.004242640687119289,Pass,sample_data/subj02_timepoint01.mp4
0.171,0.027000000000000003,0.013000000000000001,0.001414213562373094,Pass,sample_data/subj02_timepoint01.mp4
0.17,0.027000000000000003,0.013000000000000001,0.0010000000000000009,Pass,sample_data/subj02_timepoint01.mp4
0.16899999999999998,0.028999999999999998,0.013000000000000001,0.0022360679774997977,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.03,0.013999999999999999,0.003316624790355377,Pass,sample_data/subj02_timepoint01.mp4
0.16699999999999998,0.027999999999999997,0.013999999999999999,0.0022360679774997795,Pass,sample_data/subj02_timepoint01.mp4
0.17,0.027999999999999997,0.013999999999999999,0.0030000000000000304,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.028999999999999998,0.013000000000000001,0.007141428428542829,Pass,sample_data/subj02_timepoint01.mp4
0.175,0.027999999999999997,0.012,0.0024494897427831805,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0022360679774997907,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0,Pass,sample_data/subj02_timepoint01.mp4
0.17600000000000002,0.028999999999999998,0.011000000000000001,0.0014142135623730766,Pass,sample_data/subj02_timepoint01.mp4
0.18,0.028999999999999998,0.011000000000000001,0.003999999999999976,Pass,sample_data/subj02_timepoint01.mp4
0.179,0.03,0.01,0.001732050807568879,Pass,sample_data/subj02_timepoint01.mp4
0.184,0.03,0.01,0.0050000000000000044,Pass,sample_data/subj02_timepoint01.mp4
0.18100000000000002,0.03,0.01,0.002999999999999975,Pass,sample_data/subj02_timepoint01.mp4
0.183,0.031,0.009000000000000001,0.002449489742783157,Pass,sample_data/subj02_timepoint01.mp4
0.18100000000000002,0.03,0.009000000000000001,0.002236067977499767,Pass,sample_data/subj02_timepoint01.mp4
0.187,0.03,0.009000000000000001,0.005999999999999978,Pass,sample_data/subj02_timepoint01.mp4
0.183,0.03,0.009000000000000001,0.0040000000000000036,Pass,sample_data/subj02_timepoint01.mp4
0.185,0.028999999999999998,0.009000000000000001,0.0022360679774997916,Pass,sample_data/subj02_timepoint01.mp4
0.18,0.028999999999999998,0.01,0.005099019513592789,Pass,sample_data/subj02_timepoint01.mp4
0.179,0.028999999999999998,0.01,0.0010000000000000009,Pass,sample_data/subj02_timepoint01.mp4
0.179,0.028999999999999998,0.01,0.0,Pass,sample_data/subj02_timepoint01.mp4
0.17600000000000002,0.027999999999999997,0.011000000000000001,0.0033166247903553777,Pass,sample_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0009999999999999731,Pass,sample_data/subj02_timepoint01.mp4
0.175,0.028999999999999998,0.01,0.0024494897427831805,Pass,sample_data/subj02_timepoint01.mp4
0.172,0.028999999999999998,0.012,0.0036055512754639917,Pass,sample_data/subj02_timepoint01.mp4
0.171,0.028999999999999998,0.011000000000000001,0.0014142135623730755,Pass,sample_data/subj02_timepoint01.mp4
0.17,0.03,0.01,0.001732050807568879,Pass,sample_data/subj02_timepoint01.mp4
0.175,0.03,0.009000000000000001,0.005099019513592762,Pass,sample_data/subj02_timepoint01.mp4
0.171,0.03,0.009000000000000001,0.003999999999999976,Pass,sample_data/subj02_timepoint01.mp4
0.17,0.031,0.009000000000000001,0.0014142135623730963,Pass,sample_data/subj02_timepoint01.mp4
0.16699999999999998,0.03,0.01,0.0033166247903554276,Pass,sample_data/subj02_timepoint01.mp4
0.165,0.028999999999999998,0.01,0.002236067977499767,Pass,sample_data/subj02_timepoint01.mp4
0.16699999999999998,0.028999999999999998,0.01,0.001999999999999974,Pass,sample_data/subj02_timepoint01.mp4
0.166,0.03,0.011000000000000001,0.0017320508075688629,Pass,sample_data/subj02_timepoint01.mp4
0.162,0.03,0.011000000000000001,0.0040000000000000036,Pass,sample_data/subj02_timepoint01.mp4
0.157,0.027999999999999997,0.01,0.005477225575051666,Pass,sample_data/subj02_timepoint01.mp4
