aco_int,Frames,dbm_master_url,error_reason
51.97459009849596,0,sample_data/subj01_timepoint02.mp4,Pass
52.26036068879666,1,sample_data/subj01_timepoint02.mp4,Pass
52.54696175604056,2,sample_data/subj01_timepoint02.mp4,Pass
52.793117188407464,3,sample_data/subj01_timepoint02.mp4,Pass
53.03895410757949,4,sample_data/subj01_timepoint02.mp4,Pass
53.29055735420137,5,sample_data/subj01_timepoint02.mp4,Pass
53.49931054437589,6,sample_data/subj01_timepoint02.mp4,Pass
53.651689226147845,7,sample_data/subj01_timepoint02.mp4,Pass
53.77733715984142,8,sample_data/subj01_timepoint02.mp4,Pass
53.890995237457275,9,sample_data/subj01_timepoint02.mp4,Pass
53.985595237653556,10,sample_data/subj01_timepoint02.mp4,Pass
54.05392548853137,11,sample_data/subj01_timepoint02.mp4,Pass
54.09455159148096,12,sample_data/subj01_timepoint02.mp4,Pass
54.10692398997326,13,sample_data/subj01_timepoint02.mp4,Pass
54.09274895567065,14,sample_data/subj01_timepoint02.mp4,Pass
54.03079257226386,15,sample_data/subj01_timepoint02.mp4,Pass
53.94598668828658,16,sample_data/subj01_timepoint02.mp4,Pass
53.838766108757135,17,sample_data/subj01_timepoint02.mp4,Pass
53.70286282971427,18,sample_data/subj01_timepoint02.mp4,Pass
53.53759597222905,19,sample_data/subj01_timepoint02.mp4,Pass
53.35512576565552,20,sample_data/subj01_timepoint02.mp4,Pass
53.16448418187612,21,sample_data/subj01_timepoint02.mp4,Pass
52.95501391889586,22,sample_data/subj01_timepoint02.mp4,Pass
52.75884509683938,23,sample_data/subj01_timepoint02.mp4,Pass
52.5786939253706,24,sample_data/subj01_timepoint02.mp4,Pass
52.439852744846824,25,sample_data/subj01_timepoint02.mp4,Pass
52.30551481994249,26,sample_data/subj01_timepoint02.mp4,Pass
52.193539175738515,27,sample_data/subj01_timepoint02.mp4,Pass
52.102563653325234,28,sample_data/subj01_timepoint02.mp4,Pass
52.03918695675681,29,sample_data/subj01_timepoint02.mp4,Pass
