aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
742.5255911633284,1860.9735450464864,2727.2280066712597,4014.4763973759505,Pass,51,sample_data/subj02_timepoint02.mp4
747.0437370180106,1865.0650018718934,2743.9046421311023,4061.8602832465326,Pass,52,sample_data/subj02_timepoint02.mp4
749.1978910443449,1870.552980141845,2759.7044915761735,4098.790527360795,Pass,53,sample_data/subj02_timepoint02.mp4
747.3246401068715,1875.6555473876738,2777.3904151843003,4123.031856681242,Pass,54,sample_data/subj02_timepoint02.mp4
740.415476040044,1879.3461652265075,2798.8910657911842,4134.848373329184,Pass,55,sample_data/subj02_timepoint02.mp4
728.9390290824708,1881.4184083197833,2825.397863790284,4136.17976612199,Pass,56,sample_data/subj02_timepoint02.mp4
715.0588417409966,1882.307541432125,2857.446056608576,4129.5131400119735,Pass,57,sample_data/subj02_timepoint02.mp4
701.7313768492544,1882.6086566799906,2895.085894561629,4116.914894155372,Pass,58,sample_data/subj02_timepoint02.mp4
691.4324220537045,1882.7676568788365,2938.189685019648,4099.461836381829,Pass,59,sample_data/subj02_timepoint02.mp4
685.6598212166382,1883.1721887215015,2986.7685483175633,4077.078559839093,Pass,60,sample_data/subj02_timepoint02.mp4
685.2455359275675,1884.3513938641968,3040.8299826207594,4049.0121692053212,Pass,61,sample_data/subj02_timepoint02.mp4
690.5683297742054,1886.8398007466847,3098.445617351753,4015.8907207545935,Pass,62,sample_data/subj02_timepoint02.mp4
701.115869918207,1890.6324295064337,3150.6697831506203,3984.2252010894827,Pass,63,sample_data/subj02_timepoint02.mp4
714.9834977908521,1894.8277190605472,3179.0437912054354,3968.86082873722,Pass,64,sample_data/subj02_timepoint02.mp4
729.4268377944197,1898.0370197573761,3170.0885159036416,3981.5426180170257,Pass,65,sample_data/subj02_timepoint02.mp4
742.2790232642383,1899.1653079982254,3132.3280925568183,4016.979115212172,Pass,66,sample_data/subj02_timepoint02.mp4
752.672549078027,1897.7516292031125,3086.2356157413947,4060.5833744160577,Pass,67,sample_data/subj02_timepoint02.mp4
760.5124807053627,1893.7250887989815,3046.736146455257,4101.484772123215,Pass,68,sample_data/subj02_timepoint02.mp4
765.4824048021021,1887.0073956245624,3020.463914298577,4134.03341295764,Pass,69,sample_data/subj02_timepoint02.mp4
766.2063290303894,1877.377458514132,3011.1506257370056,4154.2395521260305,Pass,70,sample_data/subj02_timepoint02.mp4
759.8530108384562,1864.7758550084363,3025.286554932415,4157.060019256057,Pass,71,sample_data/subj02_timepoint02.mp4
