fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
0.0,0.0,1.47,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.1,0.29,0.01,0.04,0.08,0.09,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,3.633,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.45,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.03,0.07,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0,3.667,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.44,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.05,0.03,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0,3.7,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.43,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.03,0.09,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0,3.733,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.34,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.02,0.11,0.0,0.0,0.02,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0,3.767,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.37,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.05,0.07,0.0,0.01,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0,3.8,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.44,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.01,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0,3.833,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.6,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.07,0.15,0.0,0.02,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0,3.867,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.59,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.09,0.19,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0,3.9,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.51,0.0,0.0,1.87,0.01,0.0,0.0,0.0,0.11,0.12,0.0,0.02,0.0,0.03,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,3.9330000000000003,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.43,0.0,0.0,1.89,0.01,0.0,0.0,0.0,0.16,0.16,0.0,0.05,0.0,0.04,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0,3.967,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.44,0.0,0.0,1.78,0.01,0.0,0.0,0.0,0.1,0.08,0.0,0.06,0.03,0.07,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0,4.0,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.47,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.07,0.14,0.0,0.06,0.03,0.11,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,0,4.033,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.41,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.02,0.15,0.06,0.06,0.07,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0,4.067,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.01,1.38,0.02,0.0,1.45,0.0,0.0,0.0,0.0,0.08,0.29,0.06,0.08,0.11,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,4.1,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.01,1.4,0.02,0.0,1.52,0.01,0.0,0.0,0.0,0.11,0.29,0.06,0.06,0.17,0.16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,0,4.133,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.01,1.51,0.02,0.0,1.61,0.06,0.0,0.0,0.0,0.18,0.3,0.03,0.04,0.16,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0,4.167,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.56,0.0,0.0,1.72,0.09,0.0,0.0,0.0,0.2,0.24,0.03,0.01,0.09,0.11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,0,4.2,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.02,1.63,0.0,0.0,1.61,0.08,0.0,0.0,0.0,0.15,0.24,0.03,0.0,0.02,0.03,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0,4.2330000000000005,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.02,1.65,0.0,0.0,1.46,0.03,0.0,0.0,0.0,0.09,0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,0,4.2669999999999995,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.02,1.67,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.12,0.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0,4.3,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.61,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.17,0.35,0.06,0.11,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0,4.333,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.59,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.26,0.46,0.08,0.08,0.0,0.1,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,0,4.367,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.59,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.14,0.46,0.08,0.07,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0,4.4,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.72,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.1,0.43,0.02,0.08,0.0,0.04,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,4.433,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.69,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.08,0.0,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0,4.467,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.72,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.07,0.0,0.02,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0,4.5,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.61,0.09,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.07,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0,4.533,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.05,1.7,0.09,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.13,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0,4.567,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.05,1.74,0.09,0.0,1.67,0.03,0.0,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0,4.6,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.12,1.76,0.0,0.0,1.59,0.03,0.0,0.0,0.0,0.0,0.18,0.03,0.07,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,0,4.633,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.07,1.75,0.0,0.0,1.57,0.03,0.0,0.0,0.0,0.0,0.16,0.03,0.02,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0,4.667,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.07,1.72,0.07,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.08,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0,4.7,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.68,0.07,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.12,0.0,0.01,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,0,4.7330000000000005,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.73,0.12,0.0,1.68,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.12,0.0,0.01,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0,4.7669999999999995,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.65,0.14,0.0,1.58,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.01,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,0,4.8,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.05,1.72,0.27,0.0,1.46,0.02,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.03,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,0,4.833,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.05,1.58,0.22,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.03,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0,4.867,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.07,1.59,0.25,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.06,0.0,0.03,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,0,4.9,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.1,1.54,0.28,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,0,4.933,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.1,1.57,0.41,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.13,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0,4.967,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.07,1.56,0.34,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.07,0.02,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0,5.0,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.51,0.33,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.06,0.03,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0,5.033,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.51,0.28,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.04,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0,5.067,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.55,0.26,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.03,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0,5.1,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.59,0.18,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.03,0.01,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0,5.132999999999999,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.64,0.24,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.02,0.05,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0,5.167000000000001,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.61,0.26,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.02,0.05,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,0,5.2,0.98,1,sample_data/subj01_timepoint01.mp4
0.0,0.0,1.58,0.14,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0,5.233,0.98,1,sample_data/subj01_timepoint01.mp4
