c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,
1.43764,1.38015,0.802267,1.22947,1.0793,0.588839,0.448499,0.234427,0.417903,0.130705,0.193264,0.664671,0.641611,0.947701,0.905573,0.814853,1.34802,0.932518,1.69704,0.627894,1.86785,2.45707,1.20017,1.82181,1.22794,0.854156,1.31269,0.93159,0.147527,0.32683,0.144774,3.85871,0.443622,0.355393,1.09325,0.605766,2.23813,4.13949,4.25457,1.19609,4.41219,3.89052,3.63427,3.18134,4.05669,3.71067,4.37106,2.84483,2.76151,1.12409,0.439271,0.62416,0.731059,0.531559,4.02813,0.626508,0.183988,0.151091,0.46022,0.171446,2.3314,1.31655,3.26446,1.63918,2.1744,1.59467,2.84551,1.39007
2.97453,1.76884,2.68285,1.5275,0.937994,1.33456,1.40264,1.70993,1.50042,0.721983,0.550719,2.18658,1.68619,1.18832,1.99461,2.66511,3.1587,3.20317,2.97858,2.42862,2.93567,3.78499,3.76295,3.3193,3.19886,3.1119,2.88392,3.39308,2.29035,2.17532,3.65175,2.11509,0.854409,1.49334,0.7342,3.81895,4.82085,4.39102,4.8776,3.87083,5.31537,5.56824,5.53129,4.91816,4.86119,4.82191,5.0406,4.67588,4.39803,2.35744,1.89359,4.00349,4.07394,2.12766,2.60881,0.669297,1.85981,3.01519,2.36211,2.03738,2.9385,4.12719,3.95733,4.48403,2.03659,3.68754,4.21844,3.96818
2.93957,1.74153,2.67306,1.57894,0.963645,1.3465,1.26314,1.6478,1.26084,0.683523,0.462908,2.08626,1.70189,1.26542,1.8921,2.32654,3.0475,3.14575,2.83558,2.42264,3.05428,3.85632,3.79772,3.48555,3.02075,3.39225,2.87329,3.43697,2.34501,2.07707,3.8402,2.14613,0.923453,1.54933,0.727659,3.75756,4.91077,4.58873,4.94386,4.27379,5.2474,5.67979,5.21206,4.98283,4.85492,4.66422,5.0316,4.46095,4.2953,2.89883,1.81366,4.15637,4.43422,2.53778,2.81345,0.690582,2.10133,2.99271,2.20193,1.71941,2.82258,4.00856,4.3333,4.54812,2.00654,3.61761,4.54717,3.8367
2.91912,1.78475,2.77325,1.92087,0.978462,1.29431,1.15834,1.70948,1.52956,0.625821,0.594836,2.0571,1.57819,1.01282,1.80247,2.60168,3.41273,3.23681,2.95289,2.22894,3.10135,3.93009,3.66805,3.39171,2.97353,3.76783,3.24262,3.54883,2.4598,2.35703,3.77618,1.98479,0.847109,1.58048,0.737725,3.52203,4.73498,4.36728,4.98319,3.9405,5.43302,5.76498,5.28717,5.03338,4.92464,4.64451,5.10454,4.79412,4.25909,3.1905,1.99087,3.8118,4.61385,2.21679,1.73675,0.804297,2.11703,3.13046,2.21286,1.95773,2.93193,4.06097,4.1532,4.30305,1.97854,3.61701,4.49884,3.64874
2.96029,1.78351,2.76684,1.87284,0.968083,1.23337,1.14794,1.65367,1.63924,0.701376,0.730831,1.85168,1.50479,0.73641,1.80393,2.27674,3.46981,3.29564,3.02972,2.32909,3.03901,4.16071,3.66053,3.38204,3.29199,2.91318,3.2116,3.37411,2.40341,2.44516,3.73625,2.06085,0.792687,2.36286,0.717705,3.15419,4.28058,4.00079,3.95939,3.62935,5.02398,5.59691,4.80662,4.86491,4.43264,4.85552,5.02872,5.09359,4.00772,3.28776,2.13451,4.38868,4.23242,1.99439,1.76669,0.917388,2.25931,3.28803,2.27645,1.46103,3.10251,4.052,4.27708,4.48609,1.85817,3.64322,4.4258,3.53325
2.86517,1.67529,2.79014,1.83906,1.02759,1.29801,1.15303,1.50553,1.87222,0.770568,0.746604,1.50034,1.10453,0.771783,1.70508,2.17008,3.31389,3.56348,3.08741,2.34781,2.93942,3.82118,3.44984,3.34123,3.38165,2.8075,2.59319,3.1058,2.39415,2.0365,3.53483,1.93463,0.732344,1.7329,0.623092,3.24428,0.963477,1.58756,4.01194,3.63654,4.33414,1.38921,4.08063,4.4086,3.61695,3.53072,3.01984,4.02816,4.41507,3.18329,1.9841,3.54239,4.92387,2.17097,2.72494,0.965848,2.26999,3.36664,2.54417,1.87117,3.26196,4.13781,3.91115,4.70692,2.43299,3.96321,4.19475,4.06946
2.91526,1.73999,2.70772,2.13516,0.889982,1.0789,1.11446,1.40108,1.64639,0.693873,0.877724,1.62163,0.978485,0.75219,1.66781,2.09087,3.37423,3.47322,2.96376,2.39659,2.72622,3.72367,3.35372,3.02129,3.15994,2.60992,2.80488,2.7907,2.40187,1.90882,3.3474,1.86556,0.638598,1.86503,0.584879,3.30023,0.376271,1.06945,3.39004,3.42711,3.61963,0.834187,2.31342,4.37417,3.95313,4.53977,2.72834,2.63328,4.58884,2.96482,2.21158,3.96326,4.038,2.10876,1.60255,0.934914,1.92812,3.10489,2.86644,2.15488,3.29128,4.06508,4.08546,4.96271,1.94886,4.05294,4.30979,4.18194
2.94794,1.71149,2.71645,2.37804,0.789775,1.14804,1.15615,1.39153,1.72285,0.767441,0.850244,1.6082,0.792596,0.743096,1.83044,1.75166,3.29708,3.5868,2.95771,2.36284,2.93375,3.61811,3.66613,3.27795,3.22124,2.34789,2.58357,2.78329,2.28555,1.95748,3.55387,1.88433,0.748977,1.11368,0.950113,3.58692,0.31123,0.937564,2.71738,3.69491,3.43466,0.447137,1.82981,3.74554,3.17998,4.78996,3.05153,2.01719,4.31166,2.89623,1.72902,3.62742,4.26463,2.17335,3.07152,0.981684,2.43328,3.3866,2.61888,2.13961,3.43699,3.84991,4.13835,4.98887,2.01407,4.0576,4.24919,3.95555
2.92063,1.85426,2.67779,2.558,0.866788,1.25343,1.07157,1.25185,1.52752,0.871101,0.545363,1.17284,0.799591,0.756858,1.68185,1.3058,3.16098,3.25632,2.98725,2.54551,2.93669,3.64319,3.69152,3.20616,3.42888,2.18222,2.77257,2.98421,2.19282,2.08962,3.30825,1.75971,0.67185,1.50647,0.773857,3.53324,0.903889,1.1181,2.84776,3.65862,3.25693,0.958991,2.68258,3.79853,3.90655,3.81441,2.94249,1.63714,4.60057,2.40622,1.93103,3.4562,4.20135,1.8308,2.81894,0.959308,2.52958,3.48772,2.28599,2.17884,3.2473,3.83849,3.87149,4.82983,1.88283,4.05699,4.50922,3.88712
2.94951,1.9442,2.65141,2.6631,0.961023,1.37862,1.01017,1.50308,1.79247,0.657769,0.581022,1.32293,0.796375,0.736647,1.93123,1.2718,3.23358,3.40556,3.03973,2.62164,2.96293,3.63758,3.70196,3.22187,3.28708,3.50788,3.45601,3.11957,2.43096,2.05273,3.66915,1.8509,0.793806,1.81559,1.03083,2.97408,1.27773,2.2269,4.24296,4.56838,4.25888,2.73887,3.80615,4.1732,3.98721,3.70087,2.66755,2.90959,4.53641,2.71171,1.79828,4.25487,4.69496,2.23378,2.64215,1.1738,2.04647,3.24243,2.68401,1.95607,3.02765,4.39091,3.95726,5.01213,1.90452,3.59799,4.48319,4.4287
2.94173,2.03446,2.67485,2.62,0.944319,1.28015,1.0044,1.60273,1.77119,0.617318,0.486068,1.26683,1.02722,0.888244,1.93693,1.41038,3.69937,3.25657,3.10964,2.5676,2.82443,3.64619,3.58556,3.02007,3.14553,3.76827,2.63185,3.26108,2.40872,2.21524,3.78139,1.80168,0.749327,1.56897,1.41799,3.83652,3.10263,2.94328,4.61442,3.24113,4.77355,5.42273,5.24184,5.03229,3.95393,4.8019,4.36339,3.62481,4.26267,3.18023,2.30222,3.95143,4.41657,2.29391,2.39033,1.60099,1.92979,3.20141,2.51896,1.90479,3.05379,4.79736,3.91182,4.78148,2.57158,3.64097,4.602,4.60459
