aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
86.55361878609331,29.42053841661203,36.477758840577735,-35.89924564707261,35.85539791064137,-13.408767769007568,7.111485110562523,-2.82182873951375,24.8587169821849,-1.075969815219381,3.6574317959515836,3.3106487294216547,0,Pass,sample_data/subj02_timepoint02.mp4
128.60035301574828,35.30782148869765,38.27145533507808,-41.05310893346096,27.11070826271309,-23.025631846643332,4.787444353680806,1.3183598806446666,24.411159238030628,-5.816724959677314,-0.7757690767542403,-4.465305340459353,1,Pass,sample_data/subj02_timepoint02.mp4
180.67823848327214,30.645094979521936,39.45895720855543,-45.105117354814176,19.392529929180387,-26.83046826703824,4.981632391726972,3.440516856924697,22.998732050909673,-3.9656989824800144,0.3323742471411009,-12.564878153313652,2,Pass,sample_data/subj02_timepoint02.mp4
229.51978102616746,18.12339802697597,46.163930270424885,-46.765453319315434,15.74260091592136,-24.821221508914174,5.705144726618883,5.758121678022721,22.202797672617805,-0.09958704784212632,3.295120411993107,-18.490250919254148,3,Pass,sample_data/subj02_timepoint02.mp4
268.8380268794848,3.653198686327779,57.12726128406437,-49.283948198499644,14.99372931213795,-21.725780136517116,4.902576604893446,9.151877305428599,22.409661284952765,2.565377313835923,5.330428307136583,-22.706165626119933,4,Pass,sample_data/subj02_timepoint02.mp4
299.289739003455,-8.38864855746007,69.08742101352858,-52.42706741241097,16.51015633073936,-19.725033172376623,3.8415824165782086,12.821320460854723,23.358083471924886,4.415561580706477,6.408997731567412,-25.71108337583908,5,Pass,sample_data/subj02_timepoint02.mp4
322.7832572389071,-15.745260374109614,79.81857126707362,-54.627759907434125,19.360869534015183,-19.085602952513202,3.3466624165037224,15.916827297738225,24.979678118591476,5.927841851306177,6.995640453851969,-27.623900949665572,6,Pass,sample_data/subj02_timepoint02.mp4
340.9687180114397,-17.20059034875926,88.20921871632177,-54.424273676469184,22.463113231001017,-19.285470040999023,2.9236317528013,18.04229260974471,26.984167469016914,7.277822452345618,7.456411747730205,-28.224739086868095,7,Pass,sample_data/subj02_timepoint02.mp4
355.34287644864673,-12.292142300569273,93.72086898897764,-50.908547607227604,25.054136992005386,-19.811319269344338,1.529034027694291,18.9025675444151,28.739810018150916,8.517624813594134,8.043487865358358,-27.228175133704454,8,Pass,sample_data/subj02_timepoint02.mp4
367.52215766716813,-1.5240461167588712,95.94503988509041,-43.83068710032615,27.274004870274613,-20.201932717663684,-1.4149516100613737,18.08574879844037,29.667944652283705,9.462240480434952,9.05387448719191,-24.61915150958947,9,Pass,sample_data/subj02_timepoint02.mp4
378.4290724415761,12.766575897711627,94.12401241076869,-34.335262149205064,29.8421805382281,-19.69026666341982,-5.298171895737692,15.201749554522914,28.86813792271421,9.226260879298064,10.461878173922695,-20.902922796028793,10,Pass,sample_data/subj02_timepoint02.mp4
390.3312456228752,29.136904137339602,88.21372569152298,-23.967237731127266,33.29928736766034,-17.802405867486613,-9.291532923971802,9.735574009014641,24.61185375797451,5.947066244194281,11.48383270829122,-16.844051867879156,11,Pass,sample_data/subj02_timepoint02.mp4
