fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
0.0,0.0,0.0,0.0,0.88,2.6,0.0,1.05,0.9,1.08,0.0,0.3,0.07,0.03,0.15,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0.36700000000000005,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.91,2.45,0.0,1.07,0.91,1.11,0.0,0.37,0.07,0.08,0.1,0.12,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0.4,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.93,2.3,0.0,1.04,0.9,1.04,0.0,0.43,0.07,0.07,0.16,0.21,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0.433,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.93,2.23,0.0,0.92,0.86,0.94,0.0,0.39,0.0,0.06,0.15,0.28,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0.467,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.93,2.15,0.03,0.8,0.83,0.78,0.0,0.31,0.0,0.0,0.13,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.5,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.95,2.36,0.06,0.69,0.8,0.78,0.0,0.23,0.0,0.0,0.02,0.53,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0.5329999999999999,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,2.28,0.06,0.72,0.81,0.91,0.0,0.2,0.0,0.0,0.04,0.51,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0.5670000000000001,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,2.48,0.08,0.72,0.82,1.04,0.0,0.26,0.0,0.0,0.09,0.48,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0.6,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,2.4,0.1,0.72,0.84,1.13,0.03,0.27,0.05,0.0,0.12,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.633,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.96,2.47,0.13,0.57,0.82,1.12,0.03,0.32,0.05,0.0,0.11,0.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0.667,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.91,2.39,0.11,0.5,0.81,1.1,0.06,0.31,0.05,0.0,0.15,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0.7,0.98,1,sample_data/subj01_timepoint02.mp4
0.01,0.0,0.0,0.0,0.92,2.43,0.07,0.44,0.82,1.11,0.02,0.29,0.03,0.0,0.21,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0.733,0.98,1,sample_data/subj01_timepoint02.mp4
0.08,0.0,0.0,0.0,0.92,2.38,0.04,0.61,0.83,1.12,0.02,0.25,0.03,0.0,0.25,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0.767,0.98,1,sample_data/subj01_timepoint02.mp4
0.11,0.0,0.0,0.03,0.86,2.33,0.02,0.54,0.79,1.09,0.0,0.11,0.03,0.0,0.19,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.8,0.98,1,sample_data/subj01_timepoint02.mp4
0.14,0.0,0.0,0.07,0.8,2.22,0.02,0.37,0.72,0.97,0.0,0.09,0.02,0.0,0.17,0.57,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0.833,0.98,1,sample_data/subj01_timepoint02.mp4
0.15,0.0,0.0,0.07,0.79,2.33,0.08,0.14,0.69,0.92,0.06,0.0,0.05,0.0,0.09,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.867,0.98,1,sample_data/subj01_timepoint02.mp4
0.21,0.0,0.0,0.15,0.88,2.47,0.1,0.19,0.7,0.99,0.08,0.0,0.07,0.0,0.09,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.9,0.98,1,sample_data/subj01_timepoint02.mp4
0.24,0.0,0.0,0.1,0.95,2.51,0.14,0.31,0.72,1.0,0.08,0.0,0.06,0.0,0.13,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0.9329999999999999,0.98,1,sample_data/subj01_timepoint02.mp4
0.32,0.0,0.0,0.24,0.96,2.69,0.16,0.38,0.71,1.03,0.02,0.0,0.11,0.0,0.13,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0.9670000000000001,0.98,1,sample_data/subj01_timepoint02.mp4
0.33,0.0,0.0,0.16,0.95,2.79,0.19,0.32,0.7,1.01,0.0,0.0,0.15,0.0,0.17,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1.0,0.98,1,sample_data/subj01_timepoint02.mp4
0.34,0.0,0.0,0.26,0.94,2.91,0.14,0.35,0.7,1.05,0.0,0.0,0.22,0.0,0.16,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1.033,0.98,1,sample_data/subj01_timepoint02.mp4
0.27,0.0,0.0,0.17,0.96,2.87,0.08,0.31,0.67,1.02,0.0,0.0,0.17,0.0,0.23,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,1.067,0.98,1,sample_data/subj01_timepoint02.mp4
0.23,0.0,0.0,0.15,0.98,2.93,0.06,0.36,0.72,0.99,0.03,0.0,0.16,0.0,0.25,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1.1,0.98,1,sample_data/subj01_timepoint02.mp4
0.22,0.0,0.0,0.04,1.01,3.03,0.09,0.25,0.68,1.05,0.09,0.01,0.16,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,1.133,0.98,1,sample_data/subj01_timepoint02.mp4
0.15,0.0,0.0,0.04,1.04,2.98,0.05,0.32,0.73,1.08,0.12,0.01,0.18,0.0,0.32,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,1.167,0.98,1,sample_data/subj01_timepoint02.mp4
0.21,0.0,0.0,0.06,1.02,2.84,0.03,0.32,0.7,1.21,0.1,0.01,0.22,0.0,0.28,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,1.2,0.98,1,sample_data/subj01_timepoint02.mp4
0.2,0.0,0.0,0.06,0.99,2.8,0.0,0.43,0.75,1.31,0.06,0.0,0.2,0.0,0.28,0.59,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,1.2329999999999999,0.98,1,sample_data/subj01_timepoint02.mp4
0.2,0.0,0.0,0.02,0.94,2.87,0.0,0.42,0.72,1.34,0.07,0.0,0.3,0.0,0.2,0.59,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,1.2670000000000001,0.98,1,sample_data/subj01_timepoint02.mp4
0.08,0.0,0.0,0.0,0.92,2.93,0.0,0.53,0.75,1.28,0.08,0.05,0.26,0.0,0.21,0.65,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,1.3,0.98,1,sample_data/subj01_timepoint02.mp4
0.02,0.0,0.0,0.0,0.87,2.8,0.0,0.51,0.7,1.16,0.05,0.06,0.35,0.0,0.16,0.64,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,1.3330000000000002,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.87,2.66,0.0,0.56,0.74,1.1,0.01,0.08,0.22,0.0,0.1,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,1.367,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.83,2.56,0.0,0.43,0.73,1.1,0.02,0.03,0.15,0.0,0.03,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,1.4,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.89,2.43,0.03,0.47,0.81,1.03,0.02,0.13,0.02,0.0,0.0,0.56,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,1.433,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.89,2.41,0.03,0.5,0.79,1.0,0.09,0.12,0.05,0.02,0.01,0.54,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,1.4669999999999999,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.95,2.42,0.03,0.66,0.81,0.91,0.11,0.16,0.05,0.04,0.01,0.49,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,1.5,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,2.59,0.0,0.83,0.79,0.99,0.13,0.05,0.05,0.04,0.07,0.44,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,1.5330000000000001,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.91,2.52,0.0,1.04,0.8,0.93,0.06,0.15,0.0,0.03,0.06,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1.567,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.91,2.57,0.0,1.19,0.8,0.95,0.02,0.21,0.0,0.02,0.08,0.21,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,1.6,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.97,2.39,0.0,1.21,0.83,0.92,0.08,0.32,0.0,0.03,0.11,0.11,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,1.633,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,1.03,2.5,0.01,1.19,0.9,1.06,0.11,0.34,0.0,0.03,0.1,0.04,0.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,1.6669999999999998,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.06,0.0,0.03,1.07,2.4,0.01,1.27,0.93,1.17,0.14,0.39,0.05,0.05,0.12,0.04,0.16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,1.7,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.12,0.0,0.03,1.04,2.52,0.02,1.36,0.94,1.29,0.06,0.45,0.05,0.03,0.04,0.01,0.21,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,1.733,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.14,0.0,0.02,1.0,2.5,0.01,1.39,0.94,1.38,0.1,0.53,0.16,0.02,0.04,0.01,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,1.767,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.09,0.0,0.0,0.99,2.54,0.01,1.33,0.97,1.32,0.07,0.56,0.13,0.0,0.03,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,1.8,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.03,0.0,0.0,0.99,2.51,0.0,1.27,0.96,1.18,0.07,0.52,0.2,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,1.8330000000000002,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.02,0.0,0.07,0.98,2.49,0.0,1.25,0.92,1.03,0.0,0.52,0.2,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,1.867,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.02,0.0,0.07,0.97,2.46,0.0,1.26,0.9,0.9,0.0,0.49,0.18,0.0,0.03,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,1.9,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.02,0.0,0.09,0.96,2.36,0.0,1.3,0.9,0.79,0.0,0.53,0.11,0.0,0.08,0.0,0.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,1.933,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.02,0.97,2.1,0.0,1.33,0.93,0.71,0.0,0.53,0.0,0.0,0.08,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.9669999999999999,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.02,0.91,1.97,0.0,1.29,0.91,0.79,0.0,0.55,0.0,0.0,0.07,0.07,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,2.0,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.9,1.99,0.0,1.22,0.93,0.75,0.04,0.52,0.0,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,2.033,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.91,2.22,0.0,1.07,0.89,0.86,0.04,0.49,0.0,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,2.0669999999999997,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.95,2.25,0.0,1.04,0.89,0.81,0.04,0.5,0.0,0.0,0.03,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,2.1,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.95,2.15,0.0,0.94,0.89,0.96,0.0,0.43,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,2.133,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,1.97,0.0,0.93,0.94,0.94,0.0,0.43,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,2.167,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.9,1.9,0.0,0.82,0.95,1.03,0.02,0.32,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,2.2,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.82,2.05,0.04,0.7,0.89,1.03,0.02,0.37,0.05,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,2.233,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.79,2.21,0.15,0.58,0.87,0.99,0.05,0.31,0.08,0.0,0.02,0.61,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,2.267,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.78,2.33,0.21,0.49,0.82,0.83,0.03,0.25,0.17,0.0,0.09,0.6,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,2.3,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.84,2.34,0.25,0.46,0.84,0.78,0.03,0.13,0.13,0.0,0.21,0.47,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,2.333,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.86,2.29,0.18,0.43,0.81,0.83,0.0,0.02,0.1,0.0,0.28,0.43,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,2.367,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.87,2.23,0.17,0.41,0.81,1.05,0.0,0.02,0.1,0.0,0.32,0.49,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,2.4,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.83,2.22,0.17,0.41,0.78,1.17,0.0,0.02,0.13,0.0,0.2,0.59,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,2.4330000000000003,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.82,2.31,0.19,0.37,0.73,1.2,0.01,0.02,0.17,0.0,0.15,0.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,2.467,0.98,1,sample_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.81,2.37,0.19,0.33,0.68,1.15,0.01,0.02,0.1,0.0,0.07,0.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,2.5,0.98,1,sample_data/subj01_timepoint02.mp4
