mov_lefteyex,mov_lefteyey,mov_lefteyez,mov_righteyex,mov_righteyey,mov_righteyez,mov_leyedisp,mov_reyedisp,error_reason,dbm_master_url
0.053197,0.28947,-0.955708,-0.12670499999999998,0.307752,-0.942992,0.0016383275008373603,0.011592979039056326,Pass,sample_data/subj02_timepoint02.mp4
0.048941000000000005,0.274785,-0.960259,-0.111525,0.252866,-0.961052,0.01595225256821117,0.05974168558050571,Pass,sample_data/subj02_timepoint02.mp4
0.048081,0.276794,-0.959726,-0.112674,0.254659,-0.9604440000000001,0.002249393251523608,0.0022146588902131367,Pass,sample_data/subj02_timepoint02.mp4
0.041902999999999996,0.277513,-0.959808,-0.107662,0.254819,-0.9609770000000001,0.006220238661016157,0.005042800115015469,Pass,sample_data/subj02_timepoint02.mp4
0.041799,0.275373,-0.9604280000000001,-0.110649,0.26608699999999996,-0.957577,0.0022304295550409593,0.012142898871356842,Pass,sample_data/subj02_timepoint02.mp4
0.041908,0.273281,-0.9610209999999999,-0.12278599999999999,0.270505,-0.954857,0.002177152727761592,0.013199389872263054,Pass,sample_data/subj02_timepoint02.mp4
0.066461,0.27841,-0.95816,-0.12650699999999998,0.23219099999999998,-0.964408,0.02524562875034012,0.0396614427120346,Pass,sample_data/subj02_timepoint02.mp4
0.065997,0.277408,-0.958483,-0.125309,0.23516199999999998,-0.9638450000000001,0.0011504907648477614,0.003252539623125279,Pass,sample_data/subj02_timepoint02.mp4
0.065578,0.29018499999999997,-0.9547209999999999,-0.12493299999999999,0.23160300000000003,-0.9647549999999999,0.013325912126379938,0.003692689670145516,Pass,sample_data/subj02_timepoint02.mp4
0.070524,0.281306,-0.957023,-0.11993699999999999,0.23445500000000002,-0.9647,0.010421072929406052,0.005752994437681994,Pass,sample_data/subj02_timepoint02.mp4
0.062041,0.27930900000000003,-0.958195,-0.12406600000000001,0.23273000000000002,-0.9645950000000001,0.00879334305028526,0.00447607986970744,Pass,sample_data/subj02_timepoint02.mp4
0.061026,0.281798,-0.9575309999999999,-0.105222,0.24919299999999997,-0.9627209999999999,0.002768797934122309,0.025092600124339434,Pass,sample_data/subj02_timepoint02.mp4
0.07628,0.282528,-0.9562209999999999,-0.098832,0.267358,-0.958515,0.015327541094383019,0.019710143606782773,Pass,sample_data/subj02_timepoint02.mp4
0.06258,0.27205300000000004,-0.9602450000000001,-0.112954,0.24028899999999997,-0.9641069999999999,0.01770898644756388,0.031039202776488955,Pass,sample_data/subj02_timepoint02.mp4
0.062993,0.274367,-0.9595600000000001,-0.110328,0.24530700000000003,-0.963147,0.0024483443385275652,0.005744371157924986,Pass,sample_data/subj02_timepoint02.mp4
0.062776,0.250434,-0.966096,-0.076829,0.26881900000000003,-0.9601219999999999,0.024810378352616878,0.041038369485153776,Pass,sample_data/subj02_timepoint02.mp4
0.059734,0.255889,-0.964859,-0.11068399999999999,0.25075,-0.9617040000000001,0.006367178181894997,0.03840771419910331,Pass,sample_data/subj02_timepoint02.mp4
0.06892899999999999,0.28265,-0.956743,-0.077735,0.25740999999999997,-0.9631700000000001,0.02943753729509318,0.03364730831730823,Pass,sample_data/subj02_timepoint02.mp4
0.06806799999999999,0.241337,-0.968051,-0.09253099999999999,0.229496,-0.968901,0.042841290293360694,0.03210852492719024,Pass,sample_data/subj02_timepoint02.mp4
0.06502999999999999,0.242004,-0.968094,-0.08847100000000001,0.22992100000000001,-0.9691799999999999,0.003110656200868234,0.004091706978755908,Pass,sample_data/subj02_timepoint02.mp4
0.058705999999999994,0.255044,-0.965146,-0.050686,0.256277,-0.9652729999999999,0.014789363745611243,0.04623429041306894,Pass,sample_data/subj02_timepoint02.mp4
0.048512,0.250942,-0.966786,-0.1166,0.198983,-0.973042,0.011110069306714524,0.08767904648774415,Pass,sample_data/subj02_timepoint02.mp4
0.061323,0.239867,-0.968867,-0.11058,0.20717800000000003,-0.9720340000000001,0.01706188462626565,0.010218340814437555,Pass,sample_data/subj02_timepoint02.mp4
0.045514,0.229738,-0.9721879999999999,-0.104827,0.233008,-0.966808,0.019066991451196474,0.02697400572773719,Pass,sample_data/subj02_timepoint02.mp4
0.046948000000000004,0.22443400000000002,-0.973358,-0.120197,0.191895,-0.9740270000000001,0.0056176215607674895,0.04448178986956347,Pass,sample_data/subj02_timepoint02.mp4
0.056871000000000005,0.222739,-0.973218,-0.107199,0.188023,-0.976297,0.010067698545347894,0.013751119518061046,Pass,sample_data/subj02_timepoint02.mp4
0.049474000000000004,0.221869,-0.9738209999999999,-0.07890599999999999,0.189852,-0.9786370000000001,0.007472356924023362,0.028448456724398975,Pass,sample_data/subj02_timepoint02.mp4
0.049888999999999996,0.23928899999999997,-0.969666,-0.082199,0.185927,-0.9791190000000001,0.017913476770297775,0.005146046832278141,Pass,sample_data/subj02_timepoint02.mp4
0.033964999999999995,0.243274,-0.969363,-0.090153,0.178365,-0.979826,0.01641785034649787,0.01099771835427695,Pass,sample_data/subj02_timepoint02.mp4
0.034628,0.243166,-0.969366,-0.089991,0.179013,-0.979722,0.0006717454875174111,0.0006759911242020931,Pass,sample_data/subj02_timepoint02.mp4
0.045817000000000004,0.233819,-0.9712,-0.089558,0.21707100000000001,-0.972039,0.014694341972337516,0.038828177165558524,Pass,sample_data/subj02_timepoint02.mp4
0.058599,0.241695,-0.9685809999999999,-0.095676,0.167098,-0.9812870000000001,0.015240408819975924,0.051188437727674445,Pass,sample_data/subj02_timepoint02.mp4
0.09598,0.25369400000000003,-0.962511,-0.101113,0.23215999999999998,-0.967408,0.039726062754821295,0.06674767002675075,Pass,sample_data/subj02_timepoint02.mp4
0.058571000000000005,0.208414,-0.9762850000000001,-0.087697,0.19101700000000002,-0.9776610000000001,0.060327727928374736,0.04447313249592385,Pass,sample_data/subj02_timepoint02.mp4
0.086095,0.233879,-0.9684459999999999,-0.1216,0.25453200000000004,-0.9593889999999999,0.03830778931235791,0.07427943603716985,Pass,sample_data/subj02_timepoint02.mp4
0.094747,0.266314,-0.959219,-0.100092,0.254176,-0.961965,0.034814133020944195,0.021664638838439013,Pass,sample_data/subj02_timepoint02.mp4
0.12220299999999999,0.23729299999999998,-0.9637209999999999,-0.13297,0.26168,-0.955951,0.040203462301150135,0.034255526503033054,Pass,sample_data/subj02_timepoint02.mp4
0.12596500000000002,0.243331,-0.9617290000000001,-0.12987100000000001,0.264766,-0.955527,0.007387702755254839,0.004393970072724641,Pass,sample_data/subj02_timepoint02.mp4
0.127915,0.231411,-0.96441,-0.097488,0.171468,-0.9803540000000001,0.012372415326038777,0.1018310140477841,Pass,sample_data/subj02_timepoint02.mp4
0.106954,0.224451,-0.968598,-0.107324,0.238909,-0.965093,0.022479867993384656,0.06984220427506568,Pass,sample_data/subj02_timepoint02.mp4
0.125849,0.22301999999999997,-0.966656,-0.041022,0.151238,-0.9876459999999999,0.019048363446763607,0.11220872182678135,Pass,sample_data/subj02_timepoint02.mp4
0.14166700000000002,0.18961,-0.971585,-0.08816,0.212198,-0.973242,0.03729252291009552,0.07839379988238862,Pass,sample_data/subj02_timepoint02.mp4
0.128599,0.194775,-0.9723809999999999,-0.122734,0.175036,-0.9768819999999999,0.014074212766616842,0.050888361341273294,Pass,sample_data/subj02_timepoint02.mp4
0.13053299999999998,0.197748,-0.9715229999999999,-0.12035499999999999,0.17622100000000002,-0.976965,0.0036490065771385,0.00265908912975855,Pass,sample_data/subj02_timepoint02.mp4
0.10722899999999999,0.19,-0.9759110000000001,-0.113048,0.23022399999999998,-0.966549,0.024947193509491226,0.055481612395459415,Pass,sample_data/subj02_timepoint02.mp4
0.11464300000000001,0.183649,-0.976284,-0.09335700000000001,0.171881,-0.980684,0.009769428130653308,0.06317783911309406,Pass,sample_data/subj02_timepoint02.mp4
0.124249,0.155589,-0.9799770000000001,-0.07513,0.166327,-0.9832040000000001,0.02988774138338326,0.01922032374857408,Pass,sample_data/subj02_timepoint02.mp4
0.117999,0.20862199999999997,-0.970852,-0.093135,0.184132,-0.9784790000000001,0.054174045575349064,0.025758953297834116,Pass,sample_data/subj02_timepoint02.mp4
0.12778599999999998,0.194089,-0.972625,-0.086507,0.19278399999999998,-0.9774209999999999,0.017610706601383096,0.010950198719658027,Pass,sample_data/subj02_timepoint02.mp4
0.12717799999999999,0.193356,-0.972851,-0.089129,0.195148,-0.976716,0.0009787895585875652,0.0036000562495605262,Pass,sample_data/subj02_timepoint02.mp4
0.11591099999999999,0.19784300000000002,-0.973356,-0.051972000000000004,0.21562199999999998,-0.975093,0.012138100469183805,0.042455405474450474,Pass,sample_data/subj02_timepoint02.mp4
0.128854,0.197029,-0.971893,-0.068628,0.208339,-0.9756459999999999,0.013050831927505627,0.018187089761696328,Pass,sample_data/subj02_timepoint02.mp4
0.132435,0.181869,-0.9743639999999999,-0.06904600000000001,0.183383,-0.980614,0.01577196886885083,0.025449119513256274,Pass,sample_data/subj02_timepoint02.mp4
0.135344,0.17124,-0.9758889999999999,-0.082226,0.173644,-0.9813700000000001,0.011124906606349554,0.01640524480158707,Pass,sample_data/subj02_timepoint02.mp4
0.13665,0.199382,-0.970347,-0.078421,0.17972,-0.9805870000000001,0.028712219767896723,0.00721171893517765,Pass,sample_data/subj02_timepoint02.mp4
0.132443,0.199956,-0.9708120000000001,-0.075748,0.176399,-0.9814,0.004271363950777321,0.004339923847258141,Pass,sample_data/subj02_timepoint02.mp4
0.143317,0.206195,-0.967959,-0.068088,0.179195,-0.981455,0.012857239439319795,0.008154522732815205,Pass,sample_data/subj02_timepoint02.mp4
0.16519,0.207114,-0.9642700000000001,-0.053923,0.195011,-0.979318,0.022200932660588826,0.021339162354694234,Pass,sample_data/subj02_timepoint02.mp4
0.120075,0.192557,-0.9739110000000001,-0.09095299999999999,0.23555399999999999,-0.9675959999999999,0.04837580340418131,0.05614589061543153,Pass,sample_data/subj02_timepoint02.mp4
0.15301800000000002,0.21913400000000002,-0.963621,-0.116227,0.274011,-0.954678,0.043559870041128504,0.04779739165477546,Pass,sample_data/subj02_timepoint02.mp4
0.153468,0.223807,-0.962475,-0.074659,0.255085,-0.964032,0.004832467796064426,0.04662176976477833,Pass,sample_data/subj02_timepoint02.mp4
0.141238,0.225188,-0.964024,-0.129365,0.29335100000000003,-0.947212,0.01240481608086149,0.06884726277783308,Pass,sample_data/subj02_timepoint02.mp4
0.094749,0.21441999999999997,-0.9721350000000001,-0.061415,0.199133,-0.9780459999999999,0.04840418645117385,0.12018722719157804,Pass,sample_data/subj02_timepoint02.mp4
0.08605800000000001,0.20692600000000003,-0.974564,-0.05140499999999999,0.20225,-0.977984,0.011730028047707241,0.010484256435246142,Pass,sample_data/subj02_timepoint02.mp4
0.100457,0.23648400000000003,-0.9664280000000001,-0.096247,0.201231,-0.9748040000000001,0.0338703566706936,0.04496616199988609,Pass,sample_data/subj02_timepoint02.mp4
0.095413,0.238857,-0.966356,-0.103781,0.20322300000000001,-0.973617,0.005574786901756875,0.007882778000172303,Pass,sample_data/subj02_timepoint02.mp4
0.07989,0.271665,-0.9590700000000001,-0.181226,0.239748,-0.9537700000000001,0.03701910572933923,0.0878960013823154,Pass,sample_data/subj02_timepoint02.mp4
0.067968,0.249227,-0.9660569999999999,-0.11523800000000001,0.23231999999999997,-0.9657889999999999,0.02635177597430574,0.06748368461339373,Pass,sample_data/subj02_timepoint02.mp4
0.056612,0.251539,-0.96619,-0.11638299999999999,0.23305900000000002,-0.9654729999999999,0.011589726873399563,0.0013989288759618942,Pass,sample_data/subj02_timepoint02.mp4
0.059179999999999996,0.265969,-0.9621629999999999,-0.152604,0.204457,-0.966907,0.015199876742921333,0.04617457743174269,Pass,sample_data/subj02_timepoint02.mp4
0.033594,0.248863,-0.9679559999999999,-0.174927,0.18297,-0.9674309999999999,0.03131800569959717,0.030988418384938602,Pass,sample_data/subj02_timepoint02.mp4
0.028734,0.25397,-0.966785,-0.165759,0.20874099999999998,-0.9638209999999999,0.007146487948635997,0.027590374499089344,Pass,sample_data/subj02_timepoint02.mp4
0.05626799999999999,0.23606300000000002,-0.9701069999999999,-0.192254,0.185324,-0.9636870000000001,0.033012383873328464,0.03536041388332439,Pass,sample_data/subj02_timepoint02.mp4
0.05123099999999999,0.23532199999999998,-0.970566,-0.189371,0.178859,-0.9654780000000001,0.005111861793906419,0.0073017528717425045,Pass,sample_data/subj02_timepoint02.mp4
0.056534,0.197438,-0.978684,-0.15570499999999998,0.17499,-0.9721799999999999,0.03910525781784334,0.03454396504456314,Pass,sample_data/subj02_timepoint02.mp4
0.055913,0.18102000000000001,-0.9818889999999999,-0.126498,0.166047,-0.9779709999999999,0.01673942621477806,0.031089576693805257,Pass,sample_data/subj02_timepoint02.mp4
0.062516,0.20800500000000002,-0.9761280000000001,-0.141111,0.172066,-0.9749260000000001,0.02837215104640461,0.016094724446227674,Pass,sample_data/subj02_timepoint02.mp4
0.041033,0.202703,-0.9783799999999999,-0.136047,0.096673,-0.985974,0.022241897333635897,0.07636626774302904,Pass,sample_data/subj02_timepoint02.mp4
0.047338,0.20830700000000002,-0.976917,-0.147618,0.155495,-0.9767450000000001,0.008561437379318962,0.060655504004170954,Pass,sample_data/subj02_timepoint02.mp4
0.019316,0.202532,-0.979085,-0.184635,0.137829,-0.973095,0.028692914334378792,0.0411784937194162,Pass,sample_data/subj02_timepoint02.mp4
0.024861,0.176148,-0.98405,-0.130358,0.16296,-0.977983,0.027413750308923433,0.06001210239610006,Pass,sample_data/subj02_timepoint02.mp4
0.028016000000000003,0.189355,-0.981509,-0.129235,0.153801,-0.979614,0.013814324268671269,0.00937062276478996,Pass,sample_data/subj02_timepoint02.mp4
0.020816,0.17946900000000002,-0.9835430000000001,-0.132645,0.158957,-0.978334,0.012397989837066328,0.006312751856361849,Pass,sample_data/subj02_timepoint02.mp4
0.017083,0.17463900000000002,-0.984484,-0.14003,0.134735,-0.9809370000000001,0.006176541912753442,0.025456219632930564,Pass,sample_data/subj02_timepoint02.mp4
0.021199000000000003,0.177779,-0.983842,-0.145305,0.136079,-0.979984,0.005216629179844002,0.00552631613283209,Pass,sample_data/subj02_timepoint02.mp4
0.024316,0.183755,-0.982671,-0.184008,0.144901,-0.9721850000000001,0.006841016444944434,0.04045459546207327,Pass,sample_data/subj02_timepoint02.mp4
0.025151,0.192888,-0.9808979999999999,-0.16842000000000001,0.123543,-0.977943,0.009340901616011171,0.02706112473641846,Pass,sample_data/subj02_timepoint02.mp4
0.034907,0.216025,-0.975764,-0.111551,0.154522,-0.981672,0.025629246204287776,0.0648666866966396,Pass,sample_data/subj02_timepoint02.mp4
0.032744999999999996,0.196219,-0.9800129999999999,-0.144502,0.152551,-0.9776739999999999,0.020371693130419945,0.03325112398100251,Pass,sample_data/subj02_timepoint02.mp4
0.059058000000000006,0.200481,-0.977916,-0.115907,0.182399,-0.976369,0.02673828756670853,0.04135553353542909,Pass,sample_data/subj02_timepoint02.mp4
0.064648,0.200799,-0.977497,-0.11810899999999999,0.184602,-0.975691,0.0056146936692930945,0.003187741677112497,Pass,sample_data/subj02_timepoint02.mp4
0.03984,0.214141,-0.9759899999999999,-0.126243,0.20676799999999998,-0.970211,0.028208453998757176,0.024238892548959386,Pass,sample_data/subj02_timepoint02.mp4
0.072973,0.237333,-0.968684,-0.168256,0.175924,-0.9699180000000001,0.04109795845294506,0.05212034491443815,Pass,sample_data/subj02_timepoint02.mp4
0.10359700000000001,0.22424000000000002,-0.9690120000000001,-0.100672,0.22374000000000002,-0.9694360000000001,0.0333071104871017,0.08279009141195583,Pass,sample_data/subj02_timepoint02.mp4
0.08126799999999999,0.226617,-0.9705879999999999,-0.12312200000000001,0.246391,-0.961318,0.022510400840500374,0.03290854334363648,Pass,sample_data/subj02_timepoint02.mp4
0.119997,0.24445300000000003,-0.962208,-0.14517,0.201461,-0.9686790000000001,0.04345437534932473,0.050586594321025406,Pass,sample_data/subj02_timepoint02.mp4
0.11162899999999999,0.238735,-0.9646469999999999,-0.125897,0.24601599999999998,-0.9610549999999999,0.010424378590592363,0.0491398202072413,Pass,sample_data/subj02_timepoint02.mp4
0.05620700000000001,0.244067,-0.9681280000000001,-0.10749700000000001,0.250889,-0.9620290000000001,0.055786608330315256,0.01905924460727655,Pass,sample_data/subj02_timepoint02.mp4
0.10893399999999999,0.242506,-0.964015,-0.154008,0.26502,-0.9518639999999999,0.052910207134351676,0.04966171067331455,Pass,sample_data/subj02_timepoint02.mp4
0.13552,0.21990300000000002,-0.9660629999999999,-0.074387,0.256891,-0.9635729999999999,0.034955762171636304,0.08088686520690488,Pass,sample_data/subj02_timepoint02.mp4
0.12924000000000002,0.203791,-0.9704459999999999,-0.06325399999999999,0.226134,-0.97204,0.017839440377993936,0.033787968672295186,Pass,sample_data/subj02_timepoint02.mp4
0.114586,0.217829,-0.9692370000000001,-0.130581,0.221458,-0.9663879999999999,0.020328965566403033,0.06772543841866217,Pass,sample_data/subj02_timepoint02.mp4
0.116185,0.21876900000000002,-0.968835,-0.123703,0.222214,-0.9671190000000001,0.0018978948864466008,0.006957929361527059,Pass,sample_data/subj02_timepoint02.mp4
0.121753,0.222138,-0.967384,-0.10614000000000001,0.270275,-0.956915,0.006667697203682833,0.052177009362361894,Pass,sample_data/subj02_timepoint02.mp4
0.133476,0.205118,-0.969593,-0.048832,0.23447199999999999,-0.9708959999999999,0.02078434049952032,0.06900384071919474,Pass,sample_data/subj02_timepoint02.mp4
0.158841,0.213364,-0.963974,-0.074377,0.20461500000000002,-0.9760129999999999,0.02725716239816611,0.0396253853356658,Pass,sample_data/subj02_timepoint02.mp4
0.15398199999999998,0.21509299999999998,-0.9643780000000001,-0.06781000000000001,0.207596,-0.9758620000000001,0.0051732521686073145,0.0072135047653688915,Pass,sample_data/subj02_timepoint02.mp4
0.14416600000000002,0.21845,-0.96514,-0.048762,0.21516799999999997,-0.975359,0.010402112718097193,0.020504011729415295,Pass,sample_data/subj02_timepoint02.mp4
0.13583399999999998,0.207948,-0.9686620000000001,-0.053348,0.214417,-0.975284,0.013860689448941628,0.004647689963842247,Pass,sample_data/subj02_timepoint02.mp4
0.139102,0.182082,-0.9733940000000001,-0.067368,0.203447,-0.976765,0.026497577323219567,0.01786322090217775,Pass,sample_data/subj02_timepoint02.mp4
0.138287,0.184751,-0.973008,-0.057348,0.19303199999999998,-0.9795149999999999,0.0028172294901197036,0.014711734262145969,Pass,sample_data/subj02_timepoint02.mp4
0.158789,0.204943,-0.965808,-0.087642,0.289566,-0.9531370000000001,0.02966292075976336,0.10455782360014955,Pass,sample_data/subj02_timepoint02.mp4
0.15738,0.205724,-0.965872,-0.086733,0.28725900000000004,-0.953918,0.0016122462591056182,0.002599709791495894,Pass,sample_data/subj02_timepoint02.mp4
0.145955,0.20649800000000001,-0.9675,-0.152335,0.290907,-0.9445459999999999,0.01156633412106014,0.06636840130664594,Pass,sample_data/subj02_timepoint02.mp4
0.118923,0.206395,-0.9712149999999999,-0.068941,0.237219,-0.969007,0.027286276000949624,0.10215332153679588,Pass,sample_data/subj02_timepoint02.mp4
0.115325,0.209808,-0.970917,-0.054766999999999996,0.24550500000000003,-0.9678469999999999,0.004968196554082776,0.016459212374837398,Pass,sample_data/subj02_timepoint02.mp4
0.09314299999999999,0.21203899999999998,-0.9728120000000001,-0.050089,0.223264,-0.9734700000000001,0.022374304681933705,0.023412900162090203,Pass,sample_data/subj02_timepoint02.mp4
0.0748,0.204603,-0.975983,-0.079787,0.228082,-0.970367,0.020045323294973282,0.03024587471044606,Pass,sample_data/subj02_timepoint02.mp4
0.079571,0.21695,-0.972934,-0.094926,0.251921,-0.963081,0.01358334461758224,0.029164585339071774,Pass,sample_data/subj02_timepoint02.mp4
0.107552,0.210939,-0.971564,-0.149411,0.242196,-0.9586540000000001,0.028652144457265317,0.05552287077412332,Pass,sample_data/subj02_timepoint02.mp4
0.13489600000000002,0.234319,-0.9627549999999999,-0.12188900000000001,0.237918,-0.963607,0.03703940087258436,0.028289467598383633,Pass,sample_data/subj02_timepoint02.mp4
0.136487,0.230079,-0.9635530000000001,-0.08456699999999999,0.233279,-0.968726,0.004598443758490495,0.03795597668352115,Pass,sample_data/subj02_timepoint02.mp4
0.15157400000000001,0.22806300000000002,-0.9617760000000001,-0.074086,0.268793,-0.9603450000000001,0.015324475651714827,0.0379649406426508,Pass,sample_data/subj02_timepoint02.mp4
0.14333800000000002,0.230041,-0.9625670000000001,-0.063885,0.230979,-0.970859,0.008507047725268726,0.040552474560746586,Pass,sample_data/subj02_timepoint02.mp4
0.150816,0.219187,-0.9639559999999999,-0.11879400000000001,0.183506,-0.975814,0.013253645573954339,0.07275462895926278,Pass,sample_data/subj02_timepoint02.mp4
0.148824,0.220777,-0.9639030000000001,-0.10191599999999999,0.173178,-0.9796030000000001,0.0025493083375692288,0.020146736435462737,Pass,sample_data/subj02_timepoint02.mp4
0.136711,0.251575,-0.958134,-0.09315,0.144312,-0.985138,0.03359349541205857,0.03067123957390699,Pass,sample_data/subj02_timepoint02.mp4
0.134347,0.22895300000000002,-0.9641219999999999,-0.143951,0.177901,-0.973463,0.023520193961785212,0.062010226148595846,Pass,sample_data/subj02_timepoint02.mp4
0.113068,0.262979,-0.958153,-0.149369,0.19529100000000002,-0.969304,0.040573309921671394,0.018683257344478236,Pass,sample_data/subj02_timepoint02.mp4
0.10338399999999999,0.21975999999999998,-0.97006,-0.08507,0.162597,-0.9830180000000001,0.04586325834477968,0.07342569599942517,Pass,sample_data/subj02_timepoint02.mp4
0.08720599999999999,0.20593699999999998,-0.974672,-0.13988599999999998,0.146305,-0.979299,0.021773230283997812,0.057306666985613444,Pass,sample_data/subj02_timepoint02.mp4
0.066888,0.20535100000000003,-0.9764,-0.11822200000000001,0.18411,-0.97577,0.020399767253574234,0.04371499470433457,Pass,sample_data/subj02_timepoint02.mp4
0.043598000000000005,0.203852,-0.97803,-0.155129,0.142881,-0.977507,0.02339504223120787,0.055362209665077475,Pass,sample_data/subj02_timepoint02.mp4
0.037262,0.20122400000000001,-0.978836,-0.142771,0.12883699999999998,-0.9813350000000001,0.006906584973776845,0.01909470303513518,Pass,sample_data/subj02_timepoint02.mp4
0.046262,0.206219,-0.9774120000000001,-0.111349,0.132806,-0.9848680000000001,0.010391236740638712,0.031868120967512355,Pass,sample_data/subj02_timepoint02.mp4
0.04445,0.19830899999999999,-0.979131,-0.107654,0.167202,-0.980028,0.008294962628005031,0.03493083796590055,Pass,sample_data/subj02_timepoint02.mp4
0.044877999999999994,0.19476500000000002,-0.979823,-0.15209,0.132323,-0.979469,0.003636204614704702,0.05649261206564979,Pass,sample_data/subj02_timepoint02.mp4
0.043930000000000004,0.20136800000000002,-0.9785299999999999,-0.077074,0.125657,-0.989075,0.006794862912524447,0.07592174291993038,Pass,sample_data/subj02_timepoint02.mp4
0.039814999999999996,0.197723,-0.979449,-0.06893200000000001,0.113881,-0.9911,0.00557349181393499,0.014459148142266183,Pass,sample_data/subj02_timepoint02.mp4
0.04817,0.21455500000000002,-0.9755229999999999,-0.15909700000000002,0.15358,-0.975244,0.019197284313152246,0.09978552280766985,Pass,sample_data/subj02_timepoint02.mp4
0.046425,0.184729,-0.981692,-0.145321,0.1321,-0.980526,0.030507242779379495,0.026058935127898076,Pass,sample_data/subj02_timepoint02.mp4
0.06545,0.19151600000000002,-0.979305,-0.126903,0.144301,-0.9813629999999999,0.02033990567824738,0.022108543461748013,Pass,sample_data/subj02_timepoint02.mp4
0.07545199999999999,0.196952,-0.977505,-0.158703,0.097011,-0.982549,0.011525194141531832,0.05699991838590651,Pass,sample_data/subj02_timepoint02.mp4
0.072068,0.217586,-0.973377,-0.144852,0.15606,-0.9770690000000001,0.02131323053879913,0.060898809528594236,Pass,sample_data/subj02_timepoint02.mp4
0.04945,0.23011700000000002,-0.9719059999999999,-0.106723,0.167002,-0.9801639999999999,0.025899106664130336,0.0397885288745387,Pass,sample_data/subj02_timepoint02.mp4
0.07447999999999999,0.223563,-0.9718399999999999,-0.09785,0.185863,-0.977691,0.02587392842225547,0.020990073344321576,Pass,sample_data/subj02_timepoint02.mp4
0.079451,0.223852,-0.9713790000000001,-0.091774,0.187546,-0.977959,0.005000688252630818,0.006310474546339612,Pass,sample_data/subj02_timepoint02.mp4
0.082859,0.215273,-0.973032,-0.129206,0.23573400000000003,-0.96319,0.009377958946380592,0.0627802622565405,Pass,sample_data/subj02_timepoint02.mp4
0.081077,0.22865700000000003,-0.970125,-0.160853,0.16656700000000002,-0.972822,0.013811503502515608,0.07667060663644185,Pass,sample_data/subj02_timepoint02.mp4
0.070077,0.241612,-0.9678389999999999,-0.133987,0.164271,-0.977273,0.01714811421118951,0.027328830436006587,Pass,sample_data/subj02_timepoint02.mp4
0.057744000000000004,0.2661,-0.9622139999999999,-0.224316,0.259629,-0.9392950000000001,0.027989384737789436,0.1367289467852363,Pass,sample_data/subj02_timepoint02.mp4
0.11410799999999999,0.284487,-0.951865,-0.09123300000000001,0.304386,-0.948169,0.060183752508463584,0.14068767470535573,Pass,sample_data/subj02_timepoint02.mp4
