aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
94.62979791207795,2.9785552485268485,88.3546076767141,-8.45274630882186,75.45897863907653,-24.45317453317061,27.020775673171066,-31.14887785103077,16.50837831371008,-9.345884566336233,8.03362581696626,-35.169540320417504,0,Pass,sample_data/subj01_timepoint01.mp4
124.08948572368163,8.553895943956116,89.35834587958944,-1.1743158677021233,86.62442890617868,-19.398667389776328,29.69220930585543,-33.882043678624996,7.589389642024017,-17.262816476717514,1.9521344663596774,-40.82547912276702,1,Pass,sample_data/subj01_timepoint01.mp4
170.35145099481042,9.556587048391645,87.93617256414377,1.8189194898385022,94.17401376681995,-15.338989798233289,29.377086919414566,-35.94927714119416,2.0752894549137397,-22.897190942642833,1.0102561492853626,-39.98149280338323,2,Pass,sample_data/subj01_timepoint01.mp4
217.54668015039434,1.9407148568046306,89.33882906950171,2.8886837149902367,98.72866587037507,-12.092102928225957,26.780755970256607,-36.93774103608665,-1.1088171910200233,-28.10783281367736,1.2644563864658247,-37.934613403072476,3,Pass,sample_data/subj01_timepoint01.mp4
256.8846085177713,-9.518674276765534,94.55993945803203,2.1143823071898593,101.37647672667691,-8.392777619930058,24.015981197363818,-37.67017263327218,-4.305031898993935,-32.753518624454635,2.0060293277149355,-36.09910667199048,4,Pass,sample_data/subj01_timepoint01.mp4
287.9139058227417,-19.131957048557265,100.37538487840705,0.02083508448773968,102.89151602640945,-4.91216977627079,21.82551844709677,-38.39188039995762,-7.773352562766488,-36.11158083804557,3.191177956477842,-33.95984562478076,5,Pass,sample_data/subj01_timepoint01.mp4
313.236198570985,-24.567067848573863,104.42034485025285,-2.417549131334676,103.5390956664448,-2.1885499446512826,20.20755983168706,-38.64025093878841,-10.822904658685786,-38.08023405112214,4.897027744126839,-31.01817964192856,6,Pass,sample_data/subj01_timepoint01.mp4
333.79112595371964,-25.47317828651912,105.69080589087521,-4.437084622081249,103.33632195451005,-0.34718197986533644,19.32042416350331,-37.58805948665559,-12.402367146864378,-38.62201213789906,6.980969912902769,-27.663166836154073,7,Pass,sample_data/subj01_timepoint01.mp4
351.5650818009388,-22.769229928486848,104.04845202968517,-6.017781721323723,102.26038055003174,0.7532465903295021,19.392034805759252,-34.31466145102169,-11.614498323740683,-37.83757127212686,9.123659128643556,-24.53151382337843,8,Pass,sample_data/subj01_timepoint01.mp4
367.0505544801584,-17.547317652914955,99.30863997549328,-7.532741633917732,100.18361324277308,1.077058217752314,20.698016132451524,-28.125042521077894,-7.605405184829233,-35.81551896752715,10.68676746813351,-22.514466000206674,9,Pass,sample_data/subj01_timepoint01.mp4
379.6214848356059,-11.202499901320367,91.6368889063872,-9.521937256449709,97.14308625774161,0.8473682480454277,23.440005928309965,-19.133435042831273,-0.06309521843429146,-32.780060209841984,10.856189413308705,-22.408400618686024,10,Pass,sample_data/subj01_timepoint01.mp4
387.6791084738605,-5.363965978062244,81.95287681683243,-12.681462984478234,93.31052939834174,0.7736406002362913,27.706064034952885,-8.635677077300105,10.661984115217178,-28.830439601652667,9.137946975628498,-24.516522490845176,11,Pass,sample_data/subj01_timepoint01.mp4
389.3958793911969,-1.5032064682560087,72.07043609676542,-17.599424251153724,88.90732493603129,1.5177544052440886,32.94287373122914,0.6892004154766375,22.998161822469456,-24.189770518633008,6.206675015862104,-28.010647663895952,12,Pass,sample_data/subj01_timepoint01.mp4
385.21379187270014,0.29981368189751234,63.90543458401618,-24.609939998238122,83.51744076799332,2.07049698136779,37.13658087296032,5.454443184265408,33.29773214363434,-20.373670115730672,3.709780173351244,-31.228128696921065,13,Pass,sample_data/subj01_timepoint01.mp4
379.2688372735104,1.77409816330784,58.0894853305828,-33.96521102615137,75.59108356707472,-0.5646537328943909,37.21646680136609,3.3195045117107886,37.594898619868395,-19.416284506993648,3.060655615540757,-32.48782539611836,14,Pass,sample_data/subj01_timepoint01.mp4
375.27886629243346,3.50980005407862,53.208672535250294,-45.3095264755039,64.52138212830046,-7.4547104145376055,32.3520231859181,-4.70261448078975,36.38178851620822,-20.189738074873226,5.025485831193767,-30.746817310441347,15,Pass,sample_data/subj01_timepoint01.mp4
374.6509317216867,4.7419285500768575,48.56403329211904,-55.37325527315619,53.22908192383561,-15.682287675814553,24.59029112968762,-16.13725834815148,32.85379594426201,-20.08190397303266,8.3052920672275,-27.309952363468252,16,Pass,sample_data/subj01_timepoint01.mp4
379.36176371414183,6.503797250235193,46.870286017910146,-58.247954678301085,47.267070100176824,-20.464861167698196,18.102038935982577,-26.94540765009609,30.26554280811572,-16.795139087590016,12.341219457183893,-22.827774656270865,17,Pass,sample_data/subj01_timepoint01.mp4
387.8164146577505,8.206862823062949,47.975901393137256,-55.00376892919991,46.06651072471263,-22.015669831589843,14.352737302138483,-35.12522075159964,27.672074974104248,-12.02298337519941,17.482393664501316,-16.75752216341379,18,Pass,sample_data/subj01_timepoint01.mp4
395.2477166661642,7.6792597647793315,49.41966769281128,-50.88277515578765,46.568096017008294,-22.54626208828706,12.462550053010427,-39.98019095179525,22.32444360152062,-10.08561433013674,23.075814759172328,-10.040403137340899,19,Pass,sample_data/subj01_timepoint01.mp4
399.680915867399,6.175796361688333,51.13737755612116,-48.00866363665074,48.23518189272709,-22.567056181565217,11.78906677779113,-41.2036179140129,14.772420173333261,-11.752747196776388,29.264912281971853,-3.3912662661006845,20,Pass,sample_data/subj01_timepoint01.mp4
403.4127391005979,8.049559246240582,54.21208443854119,-45.84516262688216,51.38195307081881,-21.846612388560818,12.987094376553046,-39.16088098190045,7.314417475145281,-15.712609626405403,34.563623849683495,0.6421714401901775,21,Pass,sample_data/subj01_timepoint01.mp4
409.9638094292548,17.252719756352185,59.40267403770746,-43.48246268070552,55.65941858760968,-20.064135773857387,17.023274955353326,-34.24494514614285,2.150216958589903,-20.790875415200706,36.53420825990329,-1.4787510309055092,22,Pass,sample_data/subj01_timepoint01.mp4
416.6574024318781,30.940720405513456,65.03430817167767,-41.244655304135655,59.6796053887441,-17.724528194399404,22.423974755968963,-28.371211004042834,0.14107874254009636,-25.5009586777909,35.8343147773261,-8.019082248192355,23,Pass,sample_data/subj01_timepoint01.mp4
420.29977118364087,43.819443626440915,69.81554440734618,-39.17437032592567,62.6067431967457,-15.425340361749251,26.956087932399704,-23.908212267909427,1.0625945128089966,-28.699694653953834,33.99512948269516,-14.923174095086564,24,Pass,sample_data/subj01_timepoint01.mp4
420.8622313649898,52.641364405194686,73.9147944494262,-36.87403754958727,64.3890394992415,-13.610077406168774,29.887131762791334,-22.25304890703306,3.3340975134358444,-30.9990866347449,30.787970854896614,-20.29129869560666,25,Pass,sample_data/subj01_timepoint01.mp4
419.3098453699481,56.148628895551425,77.31382928612575,-34.58960900537428,65.31952319978878,-12.751638334350854,32.18086763994229,-23.798117401514165,4.272650234534877,-34.52768985454822,24.960000803301824,-24.040950445402455,26,Pass,sample_data/subj01_timepoint01.mp4
416.786091204807,53.87485745913018,77.76070508302521,-34.43507525209903,65.56921645827613,-13.164127342000004,35.47932986039527,-27.150760405254157,2.869640699100669,-39.982645782011886,16.56656804199058,-26.575207599326244,27,Pass,sample_data/subj01_timepoint01.mp4
413.86298617450996,47.37165772302292,73.5359326015503,-38.03349061853024,64.89405911976593,-15.342620683236158,39.343891384245055,-30.950907567315113,0.6641145031890547,-45.37685253297152,7.959677081494474,-27.884646543217897,28,Pass,sample_data/subj01_timepoint01.mp4
410.86595247499235,39.66531725171151,65.60787928038397,-43.603415130839885,64.23058290958788,-17.888700819326132,41.827390371282156,-34.867193238829636,-0.9373852542374798,-47.51789904521443,3.2862591201609628,-26.78197392648075,29,Pass,sample_data/subj01_timepoint01.mp4
410.23320083669444,34.05668502173514,56.635636031581406,-47.36139995890727,66.39077208844202,-15.920099478449943,44.36318512996549,-37.043754133959915,-0.45520933407257713,-43.68196837913865,5.222302603499418,-22.128516897764108,30,Pass,sample_data/subj01_timepoint01.mp4
411.6901467259389,30.097890473150013,47.56240949192677,-50.02642367062341,69.52211415263653,-9.278309620737852,47.38294823574915,-36.88909092872268,1.9185840276768538,-35.04391366230392,11.27012645291001,-15.728007739670451,31,Pass,sample_data/subj01_timepoint01.mp4
411.00808953801385,24.24499900961428,38.9242796566907,-53.96215574812763,70.22519359487714,-1.3893345590131827,49.94448934612361,-35.08464636621788,5.521049479300812,-24.425744596244854,17.027775754823438,-10.840399107546686,32,Pass,sample_data/subj01_timepoint01.mp4
405.8815316729745,14.911005918767584,32.62256324301145,-58.85867831319003,67.95440567381938,4.969820050576013,51.97198103736341,-32.27266684913315,10.18182442133277,-13.120127006013394,20.82801864747449,-8.316157047942049,33,Pass,sample_data/subj01_timepoint01.mp4
397.8635869126737,4.259581522118542,30.343505857182762,-63.0091734217447,62.97913975488803,6.756687720537914,52.424920180959234,-30.7776676270034,13.570514637919215,-3.607768223187645,22.016485595563005,-8.025951920279399,34,Pass,sample_data/subj01_timepoint01.mp4
392.6543909365065,-1.7202006324252488,33.966194335332155,-63.71584115403994,55.74352061066314,2.2883381209709874,49.50143562918193,-33.227124645534744,12.651161566827804,0.6319566515621544,19.86663194851253,-11.015320426307365,35,Pass,sample_data/subj01_timepoint01.mp4
393.59372814595156,0.4497826513052377,42.52404779481334,-60.0442921424184,47.77991258877973,-5.552266323657815,44.43261940646886,-37.65733315858074,9.649347333948366,1.0154360686166517,17.25325068389761,-16.086726142789058,36,Pass,sample_data/subj01_timepoint01.mp4
397.5437819501794,7.309219632808119,52.0085027038635,-54.55897267819896,39.53887466545916,-13.99785792321339,38.78063258572056,-41.272325895806134,7.874667527614445,1.7161834497269164,18.081909296617802,-19.58824497755922,37,Pass,sample_data/subj01_timepoint01.mp4
401.3536677100475,14.639411659281997,59.25668027528823,-49.26455918575774,32.19201321816981,-22.226251060968853,33.1585500972126,-43.3160030157025,7.379597637513788,3.5457091035874275,22.657581190664043,-20.2807059758773,38,Pass,sample_data/subj01_timepoint01.mp4
404.20280331441387,20.1888800292179,62.41368039357002,-45.365861732287485,26.961182287824325,-30.079363089075812,28.582001434622743,-43.342580579184805,8.186064185413123,6.237980835132019,29.415495065035813,-19.24794956657081,39,Pass,sample_data/subj01_timepoint01.mp4
406.5186940859737,23.304040275669266,60.8482525518147,-43.63260804839085,24.76053419150086,-36.64051506021192,26.39933541010414,-41.27309076893289,10.673168530008363,9.425467714996755,36.22020123743009,-17.907721195445706,40,Pass,sample_data/subj01_timepoint01.mp4
408.96841869915687,24.15495790633195,56.51296089103912,-43.03585956139592,26.827656452565126,-40.082319066249646,27.215801148852375,-38.02692572726117,14.456898476086687,12.315005685149057,40.45164208578167,-17.406605007424147,41,Pass,sample_data/subj01_timepoint01.mp4
411.1563918490644,22.669220835999205,52.6643571330214,-41.47300470050899,33.31702566887521,-40.028086068105935,29.55272803984164,-35.28557654572692,19.327557393831114,14.665028666053582,40.157760898986446,-18.031364839925086,42,Pass,sample_data/subj01_timepoint01.mp4
411.5481927413861,18.650001863065942,50.187353838745956,-38.16899140460107,42.19706256752917,-38.882748027250294,30.665378481737093,-34.62311152564951,24.619754415732018,16.36452359416715,35.7810234841911,-18.609196531100718,43,Pass,sample_data/subj01_timepoint01.mp4
410.80038808594713,14.091194198398476,48.32774624765491,-33.626250470774615,51.027721282998364,-39.05350725965858,29.202215831434625,-36.6032036751806,27.452371684376466,15.31709221373573,28.53734145044939,-19.335663907130687,44,Pass,sample_data/subj01_timepoint01.mp4
410.31314372171596,10.523322817563937,46.208100613678624,-28.996777258372173,58.170074552618956,-40.09822412499206,26.819501156415885,-39.620568023951726,25.525407145456775,9.656965807009616,19.356747609773066,-21.506179909820613,45,Pass,sample_data/subj01_timepoint01.mp4
410.40541547609666,7.748581511734332,43.998826596089124,-24.98785998538171,63.23530450726228,-39.638060742317684,26.208482672641814,-41.19756194060926,19.38698154927968,0.4522292990378578,9.911569363349122,-25.0632155969347,46,Pass,sample_data/subj01_timepoint01.mp4
411.7973978957467,6.52577596270546,43.43015998260697,-22.240934034919242,65.62846318818418,-36.90417139742841,27.45161107608009,-40.96109974994089,11.799452684363828,-8.206703227606724,3.3904539637069444,-28.116045881457946,47,Pass,sample_data/subj01_timepoint01.mp4
414.6779767150687,7.227285523823366,44.86828466939848,-21.816310538196614,64.06224712423763,-33.96644237433954,28.19809736093705,-40.70441962621573,4.511138324108759,-13.440527722261532,1.4444024046042512,-28.33041210035799,48,Pass,sample_data/subj01_timepoint01.mp4
