l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
438.587,438.924,443.108,448.774,458.776,475.78,498.083,527.257,563.273,599.447,630.292,655.402,673.357,684.429,691.651,696.982,699.223,458.636,475.373,498.508,522.068,544.706,596.678,620.925,643.289,664.36,678.61,570.934,570.472,570.044,569.581,541.892,554.799,568.227,582.436,595.146,486.458,500.784,519.32,534.068,518.387,499.877,606.026,621.88,639.876,652.64,640.735,623.163,517.065,535.826,553.347,567.531,583.915,601.241,616.371,600.784,583.528,566.331,551.117,534.176,525.392,552.612,567.128,583.859,608.474,583.169,566.604,552.17,304.264,340.8,377.124,413.329,451.102,485.996,517.115,542.283,550.065,542.922,517.609,485.867,452.233,417.444,383.707,350.199,314.241,297.223,285.644,282.995,287.727,295.102,294.973,288.018,284.977,288.953,300.54,321.918,347.93,374.29,401.209,414.94,421.143,426.161,422.464,417.11,320.565,311.497,312.413,324.555,328.616,328.437,325.524,314.016,314.67,323.738,330.881,330.34,464.445,459.608,456.235,460.784,457.358,460.612,466.144,478.602,484.452,486.187,483.88,477.788,466.316,467.935,470.084,468.488,467.799,467.223,469.247,466.678,14.3982,20.7122,410.554,0.239059,0.0408733,0.0129345
437.41,438.053,442.357,447.957,457.788,474.627,496.473,525.237,561.113,597.653,629.128,654.541,672.442,683.406,690.605,696.078,698.673,457.126,473.672,496.606,519.955,542.604,595.316,619.576,641.671,662.67,677.246,569.123,568.411,567.709,566.982,539.933,552.594,565.879,580.121,592.847,485.445,499.637,517.919,532.325,516.893,498.725,604.82,620.39,638.151,650.762,638.862,621.606,515.067,533.692,551.099,565.232,581.638,598.798,613.916,598.139,580.912,563.739,548.583,531.839,523.233,550.318,564.805,581.57,606.068,580.651,564.093,549.731,304.809,341.078,377.065,413.192,451.367,486.654,518.188,543.756,551.644,544.138,518.124,485.78,451.846,417.128,383.665,350.569,314.723,298.35,287.337,284.964,289.784,296.958,296.685,289.978,286.986,290.603,301.482,323.417,349.673,376.348,403.552,416.252,422.75,427.936,424.191,418.706,321.856,313.133,313.963,325.494,329.744,329.538,326.309,315.6,316.341,325.061,332.04,331.363,465.555,461.243,458.223,462.779,459.388,462.329,467.504,479.762,485.411,487.226,484.833,478.897,467.618,469.631,471.848,470.17,469.331,468.397,470.523,467.932,13.4979,21.4873,411.867,0.256654,0.0502444,0.0118334
436.724,437.347,441.658,447.03,456.362,472.463,493.533,521.71,557.505,594.521,626.831,653.106,671.362,682.48,689.792,695.202,697.81,454.92,471.425,494.472,517.926,540.499,592.044,616.468,638.918,660.319,675.268,566.407,565.519,564.64,563.731,537.204,549.828,563.084,577.432,590.298,483.252,497.445,515.929,530.39,514.816,496.395,602.441,618.034,636,648.739,636.849,619.343,512.874,531.254,548.598,562.814,579.47,596.683,612.036,596.109,578.843,561.41,546.189,529.439,521.073,547.867,562.418,579.478,604.085,578.544,561.699,547.264,305.155,341.225,377.143,413.013,451.094,486.233,517.798,544.203,552.973,545.859,519.654,486.632,452.277,417.269,383.756,350.831,315.008,299.498,288.761,286.869,292.002,299.427,298.967,291.934,288.484,291.694,302.473,325.587,351.785,378.384,405.545,418.153,424.834,430.066,426.329,420.778,323.202,314.501,315.547,327.599,331.718,331.371,328.078,316.87,317.486,326.391,333.722,333.183,467.356,463.18,460.147,464.766,461.304,464.135,469.21,481.398,487.233,489.048,486.645,480.713,469.489,471.617,473.902,472.204,471.04,470.389,472.553,469.89,12.3577,22.2455,411.566,0.267308,0.0556705,0.0116227
435.642,436.376,440.681,445.905,455.015,470.938,491.847,520.178,556.03,593.4,626.243,652.882,671.142,682.027,689.106,694.411,697.162,453.491,469.421,492.355,515.807,538.406,590.166,614.984,637.812,659.496,674.356,564.048,562.794,561.521,560.221,534.5,546.979,560.089,574.526,587.57,481.749,495.785,514.428,528.492,513.087,494.583,601.16,616.367,634.546,647.166,635.426,617.843,510.409,528.556,545.811,560.008,576.619,594.278,610.132,593.677,575.925,558.514,543.329,526.756,518.566,545.057,559.61,576.66,602.001,575.556,558.747,544.341,306.1,341.769,377.241,412.883,450.96,486.402,518.314,545.14,553.991,546.653,520.286,487.25,452.922,418.208,385.042,352.466,316.726,301.18,290.339,288.48,293.752,301.271,300.959,293.749,290.529,294.231,305.589,327.499,353.758,380.471,407.699,419.768,426.606,431.9,428.19,422.68,324.285,315.014,316.204,328.789,333.051,332.443,329.567,318.061,318.636,328.089,335.454,334.892,468.506,464.555,461.752,466.423,463.086,465.718,470.934,483.038,488.726,490.382,487.815,481.818,470.597,473.34,475.686,474.048,472.741,472.14,474.147,471.343,11.3716,23.097,413.165,0.278923,0.0715337,0.0113663
435.171,435.373,439.4,444.583,453.236,468.457,489.982,517.992,554.392,592.245,625.008,651.72,670.082,681.189,688.715,693.996,696.392,451.777,467.415,489.685,512.818,535.273,587.451,612.589,636.141,657.958,672.556,561.455,560.191,558.932,557.639,532.331,544.642,557.651,571.728,584.459,479.5,493.571,512.14,527.142,511.326,492.601,596.813,613.212,631.396,644.686,632.331,614.329,508.923,526.041,542.935,556.807,573.353,590.558,606.168,589.796,572.655,555.356,540.535,524.419,516.75,542.343,556.504,573.495,598.159,572.424,555.695,541.681,307.206,342.218,377.389,412.856,450.169,485.155,517.595,545.027,554.489,547.145,520.363,487.312,452.971,418.467,385.612,353.543,318.283,302.235,292.119,290.298,295.673,303.421,302.987,295.947,292.204,296.377,307.567,329.381,355.599,382.235,409.355,421.686,428.091,433.257,429.987,424.861,325.077,316.429,317.741,330.731,334.253,333.937,331.499,319.39,320.085,329.194,336.917,336.366,470.009,466.586,463.472,468.223,464.919,468.179,472.743,484.864,490.345,491.88,489.245,483.038,472.18,474.583,477.044,475.579,474.447,473.501,475.448,472.551,10.043,23.1959,406.111,0.258644,0.0700689,0.0147008
434.344,434.581,438.764,444.107,452.818,467.97,489.158,517.289,553.514,591.028,623.678,650.285,668.831,680.155,687.854,693.201,695.724,450.256,465.908,488.153,511.1,533.243,585.368,610.943,634.961,657.099,671.766,559.096,557.741,556.36,554.955,530.061,542.404,555.433,569.699,582.74,477.739,491.636,510.535,525.408,509.57,490.568,595.331,611.393,629.914,643.235,631.012,612.789,507.224,524.2,541.109,555.202,571.934,589.867,605.947,589.429,571.732,554.177,539.135,522.902,515.207,540.576,554.957,572.158,597.746,571.24,554.29,540.027,308.276,343.262,378.416,413.733,451.083,486.289,518.967,546.867,556.513,549.505,523.08,490.251,455.972,421.26,387.998,355.579,320.013,302.879,292.839,291.341,296.897,304.741,305.046,297.705,294.087,298.561,310.213,330.846,357.237,384.056,411.311,423.293,429.921,435.121,431.657,426.37,325.402,316.017,317.589,331.366,334.978,334.383,333.015,320.287,320.995,330.741,338.596,338.045,470.815,467.465,464.471,469.348,466.21,469.251,474.083,486.376,492.027,493.412,490.583,484.137,473.008,475.837,478.401,477.055,475.675,475.156,476.934,473.81,9.30783,24.0283,406.555,0.270239,0.0814262,0.01369
433.211,433.867,438.3,443.589,452.086,467.139,487.758,515.97,551.763,589.185,622.136,649.18,668.166,679.77,687.345,692.61,695.227,448.701,464.513,486.965,509.947,532.004,582.902,608.727,632.801,655.44,670.876,557.01,555.679,554.261,552.817,528.435,540.577,553.52,567.985,581.158,476.264,489.928,508.851,523.21,507.63,488.787,594.553,609.759,628.275,641.421,629.509,611.508,506.114,523.093,539.75,553.612,569.975,588,604.458,587.612,569.644,552.445,537.65,521.678,514.139,539.077,553.275,570.115,596.27,569,552.431,538.361,308.693,343.792,378.919,413.932,451.271,486.369,518.635,546.951,557.167,550.692,524.848,491.782,457.016,421.61,387.449,354.057,317.438,303.953,294.193,293.35,299.071,306.628,306.55,298.832,295.133,299.039,310.462,332.158,358.78,385.892,413.462,424.187,431.325,436.702,433.068,427.587,326.503,316.908,318.488,332.117,336.148,335.337,333.418,320.831,321.372,331.207,339.149,338.683,471.911,468.598,465.964,470.87,467.895,470.54,475.484,487.693,492.971,494.046,491.078,484.728,474.165,477.162,479.78,478.541,477.06,476.702,478.204,474.982,8.58475,24.8379,410.125,0.295702,0.0933171,0.00864554
433.376,433.998,438.345,443.543,451.995,467.129,487.982,516.162,551.799,589.071,621.906,648.933,667.932,679.58,687.208,692.428,694.95,448.665,464.271,486.687,509.69,531.84,582.986,608.611,632.548,655.041,670.362,557.081,555.723,554.293,552.833,528.614,540.685,553.524,567.829,580.861,476.325,489.976,508.877,523.224,507.683,488.844,594.526,609.728,628.236,641.354,629.452,611.452,506.154,523.117,539.773,553.593,569.901,587.799,604.087,587.393,569.55,552.414,537.64,521.662,514.141,539.121,553.281,570.063,595.948,568.935,552.421,538.398,309.626,344.505,379.413,414.361,451.723,486.821,519.046,546.983,556.874,550.177,524.222,491.415,456.964,421.826,387.882,354.715,318.388,304.118,294.284,293.261,298.959,306.563,306.47,298.865,295.222,299.212,310.586,332.145,358.652,385.647,413.098,424.267,431.208,436.44,432.946,427.619,326.498,316.849,318.427,332.134,336.12,335.312,333.424,320.749,321.295,331.177,339.109,338.644,472.026,468.688,466.007,470.881,467.85,470.573,475.474,487.592,492.896,494.055,491.141,484.824,474.218,477.225,479.796,478.511,477.069,476.557,478.128,474.971,8.56358,24.8619,410.481,0.290572,0.0921298,0.0086893
433.069,433.75,438.146,443.403,452.062,467.502,488.649,516.905,552.428,589.523,622.192,648.991,667.783,679.278,686.835,692.02,694.466,448.5,464.056,486.515,509.517,531.742,583.147,608.603,632.389,654.785,670.078,557.174,555.77,554.303,552.814,528.652,540.704,553.505,567.729,580.708,476.296,489.992,508.915,523.26,507.703,488.831,594.551,609.825,628.344,641.432,629.519,611.501,506.165,523.118,539.769,553.62,569.948,587.747,603.899,587.294,569.551,552.399,537.589,521.639,514.127,539.133,553.316,570.126,595.729,568.967,552.436,538.399,309.818,344.696,379.645,414.871,452.533,487.896,520.341,547.979,557.394,550.316,524.12,491.402,457.119,422.177,388.387,355.336,319.083,304.751,294.871,293.752,299.44,307.047,306.971,299.499,295.954,299.998,311.387,332.435,358.944,385.958,413.413,424.699,431.542,436.71,433.256,427.996,326.847,317.143,318.686,332.435,336.442,335.647,333.706,321.07,321.645,331.541,339.454,338.967,472.338,469.013,466.281,471.125,468.012,470.789,475.705,487.838,493.194,494.471,491.588,485.299,474.484,477.557,480.094,478.705,477.336,476.675,478.35,475.235,8.55916,25.0484,410.448,0.287706,0.0914845,0.00806666
433.074,433.842,438.341,443.663,452.319,467.63,488.522,516.536,552.093,589.399,622.349,649.302,668.048,679.425,686.929,692.157,694.663,448.667,464.151,486.625,509.679,531.95,583.151,608.35,631.988,654.376,669.894,557.411,556.027,554.572,553.084,528.889,540.975,553.819,568.057,581.052,476.464,490.229,509.092,523.525,507.914,489.1,594.833,610.234,628.705,641.815,629.835,611.833,506.41,523.385,540.06,553.901,570.251,588.014,604.217,587.509,569.759,552.591,537.795,521.86,514.381,539.389,553.569,570.398,596.019,569.227,552.674,538.646,309.893,344.858,379.806,414.993,452.607,487.902,520.299,548.013,557.56,550.674,524.499,491.615,457.118,422.046,388.209,355.134,318.875,304.803,294.812,293.681,299.418,307.133,306.943,299.402,295.749,299.509,310.786,332.356,358.872,385.873,413.334,424.635,431.523,436.726,433.241,427.968,327.045,317.536,319.009,332.554,336.556,335.839,333.732,321.317,321.907,331.664,339.522,339.009,472.319,468.938,466.191,471.038,467.893,470.762,475.74,487.83,493.165,494.452,491.592,485.314,474.492,477.549,480.091,478.704,477.35,476.573,478.261,475.156,8.64941,25.0169,410.233,0.283291,0.0899501,0.00812357
432.949,433.774,438.318,443.707,452.52,468.004,489.011,516.93,552.38,589.594,622.481,649.367,668.026,679.362,686.89,692.145,694.662,448.712,464.216,486.776,509.886,532.207,583.386,608.43,631.962,654.254,669.728,557.754,556.346,554.885,553.397,529.151,541.249,554.097,568.293,581.242,476.653,490.445,509.26,523.677,508.086,489.306,595.069,610.482,628.901,641.987,629.982,612.021,506.822,523.811,540.46,554.263,570.572,588.168,604.188,587.665,570.097,552.981,538.216,522.294,514.761,539.817,553.948,570.732,595.998,569.61,553.095,539.112,309.831,344.92,379.986,415.339,453.103,488.42,520.734,548.13,557.411,550.389,524.156,491.423,457.078,422.142,388.422,355.466,319.376,304.696,294.65,293.471,299.277,307.13,307.015,299.59,295.97,299.678,310.879,332.392,358.883,385.838,413.254,424.631,431.466,436.638,433.182,427.918,327.025,317.609,319.083,332.55,336.525,335.803,333.841,321.541,322.167,331.841,339.644,339.118,472.355,468.918,466.128,470.938,467.75,470.635,475.606,487.629,493.021,494.401,491.603,485.408,474.484,477.421,479.92,478.478,477.232,476.471,478.247,475.202,8.75732,25.0238,410.2,0.282284,0.0882452,0.00799377
433.079,433.882,438.369,443.681,452.384,467.729,488.682,516.622,552.14,589.484,622.452,649.444,668.136,679.419,686.883,692.101,694.593,448.819,464.216,486.758,509.889,532.225,583.413,608.44,631.967,654.216,669.633,557.749,556.327,554.848,553.337,529.118,541.225,554.069,568.247,581.192,476.603,490.372,509.212,523.624,508.033,489.24,595.223,610.636,629.086,642.149,630.155,612.17,506.852,523.853,540.477,554.237,570.489,588.119,604.174,587.642,570.033,552.975,538.258,522.355,514.8,539.825,553.914,570.64,595.98,569.533,553.078,539.136,310.083,344.99,379.829,414.975,452.54,487.785,520.086,547.663,557.119,550.177,524.027,491.311,456.946,422.025,388.332,355.414,319.377,304.724,294.62,293.414,299.221,307.07,306.957,299.542,295.995,299.806,311.112,332.434,358.926,385.873,413.283,424.628,431.474,436.64,433.203,427.968,327.033,317.564,319.06,332.589,336.567,335.821,333.884,321.556,322.192,331.922,339.726,339.193,472.339,468.899,466.137,470.932,467.742,470.605,475.597,487.634,493.03,494.382,491.589,485.389,474.452,477.439,479.927,478.49,477.207,476.551,478.294,475.24,8.75825,25.0163,410.529,0.282339,0.0880739,0.00861421
433.108,433.861,438.318,443.656,452.58,468.189,489.235,516.954,552.143,589.244,622.04,649.066,667.834,679.275,686.871,692.079,694.472,448.972,464.38,486.926,510.012,532.323,583.835,608.697,632.041,654.152,669.445,558.128,556.67,555.183,553.67,529.229,541.385,554.276,568.47,581.425,476.689,490.507,509.355,523.734,508.111,489.28,595.431,610.882,629.33,642.343,630.352,612.353,506.977,524.008,540.654,554.451,570.764,588.275,604.136,587.747,570.228,553.122,538.352,522.449,514.917,540,554.126,570.921,595.95,569.808,553.292,539.318,310.019,345.045,380.059,415.435,453.168,488.391,520.522,547.692,556.919,549.908,523.734,491.069,456.817,421.955,388.276,355.395,319.464,304.622,294.483,293.178,298.941,306.751,306.779,299.591,296.118,299.946,311.273,332.293,358.716,385.58,412.903,424.438,431.237,436.383,432.988,427.795,326.846,317.411,318.934,332.579,336.479,335.702,333.873,321.531,322.199,331.966,339.744,339.197,472.247,468.626,465.763,470.574,467.338,470.286,475.404,487.3,492.743,494.147,491.366,485.204,474.317,477.182,479.663,478.198,477,476.161,477.947,474.912,8.83438,24.9563,410.829,0.277495,0.0855177,0.00926295
433.256,433.969,438.418,443.716,452.658,468.205,489.109,516.658,551.78,588.955,621.854,649.151,668.073,679.56,687.141,692.202,694.342,449.138,464.545,487.092,510.186,532.481,583.919,608.688,632.013,654.067,669.237,558.391,557.01,555.617,554.19,529.556,541.794,554.698,568.859,581.807,476.62,490.461,509.439,523.901,508.162,489.176,595.55,611.079,629.646,642.651,630.678,612.544,507.156,524.203,540.941,554.818,571.237,588.852,604.673,588.329,570.689,553.474,538.614,522.645,515.173,540.277,554.484,571.399,596.446,570.298,553.666,539.607,309.965,344.855,379.782,415.028,452.609,487.729,519.814,547.287,556.828,550.018,523.748,490.782,456.305,421.282,387.546,354.751,319.025,304.451,294.312,292.959,298.682,306.459,306.607,299.456,296.014,299.916,311.378,332.179,358.476,385.182,412.366,424.248,431,436.111,432.781,427.669,326.571,316.998,318.581,332.562,336.391,335.582,333.798,321.186,321.863,331.843,339.675,339.134,472.07,468.234,465.239,470.094,466.835,469.887,475.225,487.195,492.764,494.121,491.31,485.016,474.112,476.952,479.446,478.014,476.745,475.995,477.741,474.653,8.94515,24.7935,410.786,0.272992,0.0817434,0.0100329
433.289,433.911,438.356,443.828,452.877,468.441,489.212,516.597,551.807,589.096,622.229,649.532,668.458,679.858,687.323,692.474,694.789,449.414,464.817,487.21,510.163,532.369,584.623,609.225,632.368,654.282,669.605,558.596,557.212,555.788,554.312,529.862,542.064,554.936,569.051,581.992,476.838,490.769,509.601,524.193,508.444,489.635,595.971,611.597,630.072,643.192,631.046,612.993,507.284,524.372,541.168,555.073,571.509,589.242,605.146,588.697,570.975,553.72,538.814,522.808,515.308,540.476,554.725,571.636,596.907,570.547,553.9,539.8,309.766,344.773,379.708,414.922,452.534,487.653,519.72,546.984,556.435,549.697,523.525,490.715,456.329,421.337,387.633,354.785,318.979,303.721,293.77,292.493,298.288,306.113,306.296,299.055,295.505,299.218,310.407,331.835,358.043,384.673,411.797,423.868,430.554,435.607,432.259,427.18,326.518,317.335,318.785,332.16,336.058,335.356,333.656,321.64,322.382,331.953,339.647,339.027,471.637,467.964,464.99,469.867,466.625,469.774,475.052,487.151,492.73,494.114,491.283,484.851,473.805,476.814,479.317,477.933,476.611,475.689,477.392,474.308,9.05369,24.6531,410.084,0.274714,0.0831271,0.0100521
433.365,434.052,438.524,443.957,453.086,468.853,489.825,517.577,552.787,589.914,622.787,649.911,668.766,680.187,687.626,692.739,695.002,449.408,464.907,487.483,510.531,532.791,585.169,609.826,632.948,654.912,670.323,559.043,557.72,556.354,554.933,530.274,542.568,555.506,569.698,582.694,476.869,490.81,509.817,524.361,508.565,489.612,596.724,612.32,630.93,643.963,631.983,613.831,507.79,524.912,541.579,555.688,572.319,589.972,605.754,589.457,571.784,554.331,539.258,523.336,515.863,540.866,555.314,572.43,597.505,571.333,554.489,540.188,309.453,344.663,379.742,415.145,452.916,488.147,520.236,547.342,556.543,549.681,523.617,490.82,456.355,421.171,387.159,353.934,317.757,303.672,293.421,292.137,297.824,305.44,305.562,298.319,294.767,298.37,309.617,331.176,357.334,383.949,411.052,423.369,430.06,435.125,431.741,426.609,326.241,316.73,318.15,331.807,335.817,335.107,333.071,320.69,321.315,331.122,338.961,338.451,471.784,467.783,464.702,469.534,466.233,469.346,474.857,486.543,492.01,493.424,490.652,484.483,473.83,476.473,478.945,477.48,476.379,475.281,477.053,473.994,9.32554,24.4734,410.709,0.26878,0.0805254,0.00892176
433.386,434.112,438.535,443.899,453.017,468.807,489.819,517.562,552.87,590.1,622.998,650.135,668.931,680.225,687.581,692.665,694.872,449.542,464.956,487.493,510.597,533.002,585.641,610.403,633.54,655.42,670.547,559.505,558.184,556.84,555.455,530.525,542.885,555.879,570.084,583.074,477.163,491.105,510.032,524.572,508.809,489.927,596.889,612.49,631.026,644.057,631.977,613.903,507.772,525.074,541.923,555.975,572.5,590.189,605.97,589.641,571.925,554.584,539.554,523.471,515.831,541.233,555.622,572.631,597.722,571.517,554.786,540.554,309.171,344.365,379.465,414.919,452.704,487.953,520.014,547.045,556.203,549.183,522.92,490.053,455.65,420.611,386.812,353.833,317.934,303.237,292.925,291.38,296.976,304.611,304.853,297.77,294.432,298.333,309.733,330.688,356.821,383.389,410.452,422.875,429.509,434.561,431.189,426.077,325.813,316.402,317.797,331.26,335.258,334.572,332.573,320.434,321.16,330.861,338.545,337.95,471.388,467.347,464.257,469.086,465.776,468.895,474.354,486.256,491.809,493.25,490.494,484.259,473.418,476.122,478.56,477.099,475.908,474.834,476.611,473.589,9.41868,24.23,410.226,0.267701,0.0786748,0.0096409
433.346,434.15,438.621,443.961,453.027,468.768,489.907,517.891,553.391,590.651,623.446,650.446,669.119,680.301,687.623,692.698,694.845,449.566,465.035,487.605,510.775,533.244,585.352,610.188,633.409,655.394,670.592,559.589,558.308,557.011,555.687,530.571,543.015,556.101,570.363,583.397,477.223,491.175,510.165,524.747,508.95,489.984,596.814,612.452,631.027,644.107,632.006,613.881,507.961,525.337,542.24,556.242,572.677,590.395,606.3,589.922,572.192,554.946,539.975,523.816,516.031,541.588,555.911,572.835,598.032,571.757,555.121,540.953,309.125,344.401,379.587,415.089,452.735,487.899,519.918,546.855,555.856,548.8,522.635,489.849,455.452,420.413,386.658,353.691,317.784,303.166,292.72,291.032,296.491,304.098,304.307,297.266,294.044,298.063,309.633,330.201,356.355,382.928,409.984,422.557,429.167,434.219,430.801,425.66,325.576,315.967,317.352,330.997,334.99,334.348,332.217,319.843,320.553,330.401,338.101,337.536,471.227,467.041,463.857,468.642,465.304,468.444,473.938,485.927,491.537,492.985,490.292,484.12,473.153,475.723,478.113,476.63,475.468,474.541,476.321,473.337,9.50074,24.0376,410.001,0.262593,0.0767858,0.00898005
433.033,433.958,438.468,443.897,453.177,469.126,490.206,518.134,553.585,590.751,623.5,650.369,669.013,680.209,687.392,692.481,694.805,449.816,465.074,487.618,510.891,533.458,585.724,610.596,633.697,655.605,670.695,559.861,558.672,557.455,556.202,530.843,543.342,556.523,570.898,583.962,477.987,491.927,510.537,524.996,509.42,490.859,596.825,612.302,630.514,643.503,631.412,613.667,508.172,525.59,542.452,556.633,573.282,590.822,606.569,590.303,572.736,555.293,540.175,524.042,516.188,541.785,556.276,573.401,598.423,572.299,555.476,541.132,308.73,344.264,379.634,415.346,453.166,488.455,520.565,547.319,556.137,548.953,522.872,490.096,455.694,420.617,386.707,353.361,316.949,303.579,292.672,290.616,295.8,303.199,302.968,295.892,292.772,296.918,308.609,329.654,355.83,382.412,409.495,421.795,428.491,433.668,430.084,424.847,326.29,317.108,318.21,330.884,335.011,334.607,331.575,319.955,320.636,329.928,337.351,336.805,470.939,466.715,463.605,468.335,464.927,467.859,473.122,485.183,490.859,492.46,489.794,483.708,472.838,475.192,477.579,475.954,474.76,474.02,475.937,473.001,9.62144,23.916,410.528,0.260252,0.0737366,0.00791494
433.099,434.037,438.511,443.87,453.015,468.828,489.873,517.812,553.322,590.555,623.372,650.312,669.055,680.262,687.383,692.471,694.824,449.775,464.971,487.522,510.852,533.483,585.663,610.615,633.791,655.719,670.813,559.787,558.634,557.443,556.207,530.931,543.395,556.525,570.843,583.854,477.961,491.885,510.461,524.951,509.393,490.883,596.806,612.28,630.469,643.478,631.357,613.64,508.216,525.604,542.417,556.601,573.251,590.784,606.495,590.283,572.736,555.288,540.168,524.069,516.234,541.74,556.236,573.355,598.382,572.264,555.444,541.091,308.996,344.382,379.545,415.023,452.62,487.772,519.845,546.773,555.789,548.72,522.781,490.109,455.74,420.64,386.68,353.275,316.808,303.635,292.745,290.709,295.883,303.262,302.94,295.828,292.728,296.941,308.618,329.746,355.888,382.432,409.485,421.751,428.438,433.603,430.039,424.852,326.444,317.325,318.393,330.934,335.082,334.707,331.586,320.055,320.751,329.963,337.365,336.809,470.89,466.692,463.619,468.348,464.95,467.878,473.102,485.197,490.871,492.446,489.767,483.634,472.797,475.156,477.552,475.941,474.731,474.05,475.934,472.977,9.61099,23.9087,410.765,0.260673,0.0732467,0.00841661
432.985,433.949,438.51,443.985,453.27,469.311,490.547,518.651,554.103,591.129,623.73,650.423,669.059,680.263,687.401,692.463,694.763,449.929,465.194,487.535,510.564,533.003,586.276,610.875,633.592,655.169,670.336,559.956,558.887,557.781,556.626,531.343,543.806,556.933,571.191,584.159,478.042,491.935,510.488,524.985,509.415,490.951,596.955,612.397,630.555,643.546,631.469,613.792,508.514,525.958,542.817,557.014,573.633,591.146,606.804,590.624,573.096,555.672,540.554,524.409,516.525,542.14,556.652,573.732,598.69,572.63,555.844,541.477,308.658,344.112,379.321,414.976,452.819,488.264,520.513,547.292,556.014,548.844,522.906,490.315,455.966,420.819,386.721,353.189,316.696,302.904,292.034,289.925,294.974,302.149,302.023,295.151,292.192,296.248,307.679,328.921,355.091,381.671,408.75,421.124,427.761,432.904,429.316,424.117,325.954,316.815,317.855,330.316,334.523,334.157,331.076,319.673,320.383,329.552,336.905,336.341,470.189,465.874,462.733,467.433,464.044,467.014,472.365,484.471,490.096,491.716,489.073,483.036,472.107,474.325,476.69,475.062,474.029,473.206,475.129,472.225,9.71472,23.653,410.694,0.258386,0.0736473,0.00717462
433.026,433.957,438.415,443.878,453.148,469.343,490.873,519.293,554.994,591.985,624.294,650.646,669.157,680.309,687.45,692.584,695.008,450.194,465.381,487.706,510.833,533.418,586.663,611.352,634.092,655.629,670.768,560.356,559.389,558.383,557.323,531.828,544.343,557.516,571.782,584.724,478.263,492.102,510.395,524.969,509.488,491.311,597.34,612.843,630.775,643.759,631.58,614.12,508.916,526.418,543.261,557.414,573.905,591.402,607.078,590.906,573.449,556.155,541.108,524.945,516.943,542.618,557.088,574.016,599.014,572.96,556.315,542.006,308.497,343.668,378.518,413.906,451.651,487.152,519.512,546.34,555.069,547.776,521.929,489.694,455.713,420.917,387.018,353.576,317.308,302.286,291.284,289.039,294.083,301.344,301.229,294.288,291.285,295.271,306.488,328.352,354.368,380.798,407.759,420.2,426.765,431.924,428.321,423.074,325.649,316.911,317.805,329.639,333.868,333.616,330.451,319.562,320.332,329.09,336.254,335.63,469.587,465.367,462.276,466.909,463.55,466.525,471.695,483.673,489.179,490.84,488.281,482.341,471.518,473.732,476.042,474.42,473.355,472.339,474.293,471.497,9.89503,23.2962,410.66,0.254383,0.0706443,0.00817051
433.166,433.994,438.483,444.03,453.315,469.368,490.796,519.096,554.842,591.781,623.979,650.226,668.666,679.822,687.081,692.348,694.869,450.396,465.603,487.889,510.964,533.445,587.311,611.895,634.55,655.937,670.894,560.694,559.765,558.808,557.792,532.091,544.676,557.916,572.212,585.166,478.453,492.357,510.653,525.352,509.795,491.578,597.385,613.021,630.964,643.983,631.788,614.269,509.434,526.759,543.576,557.81,574.405,591.808,607.256,591.395,574.125,556.707,541.578,525.387,517.522,542.979,557.514,574.54,599.184,573.626,556.856,542.462,307.871,343.242,378.332,413.809,451.516,486.905,519.114,545.846,554.739,547.702,522.105,489.98,456.099,421.379,387.514,354.007,317.749,301.479,290.31,288.019,293.074,300.413,300.32,293.317,290.137,293.972,305.171,327.663,353.719,380.146,407.105,419.605,426.156,431.334,427.672,422.347,325.082,316.463,317.377,329.198,333.318,333.093,329.97,319.032,319.768,328.45,335.645,335.058,469.305,464.686,461.402,466.042,462.649,465.792,471.241,483.135,488.746,490.448,487.948,482.05,471.183,472.982,475.271,473.677,472.859,471.72,473.719,470.961,10.0088,22.9809,410.056,0.247771,0.0660036,0.0101134
