frame,fac_asymmaskmouth,fac_asymmaskeyebrow,fac_asymmaskeye,fac_asymmaskcom,error_reason,face_id,timestamp,confidence,success,dbm_master_url
19,2.84250757782634,1.8090603152369034,1.1773337703251527,2.044703411618219,pass,0,0.6,0.98,1,sample_data/subj02_timepoint02.mp4
20,2.485318727326037,1.585852410451537,0.9202563584622542,1.7543868432441845,pass,0,0.633,0.98,1,sample_data/subj02_timepoint02.mp4
21,2.3281698719168666,1.518657994989442,0.8310638970386582,1.6423701227638996,pass,0,0.667,0.98,1,sample_data/subj02_timepoint02.mp4
22,2.485036200561137,1.5901459457225984,0.9213184497835823,1.7557331595686094,pass,0,0.7,0.98,1,sample_data/subj02_timepoint02.mp4
23,2.5706012641887077,1.7759136710316248,1.058954765237401,1.884110897899589,pass,0,0.733,0.98,1,sample_data/subj02_timepoint02.mp4
24,2.3267148256678123,1.655593202207946,0.9260803543265744,1.7077982495969304,pass,0,0.767,0.98,1,sample_data/subj02_timepoint02.mp4
25,2.774763822014992,1.5117075594139178,0.9611377975376852,1.869656587285034,pass,0,0.8,0.98,1,sample_data/subj02_timepoint02.mp4
26,2.281682511325218,1.4033630158482784,0.8871714449175491,1.6101738862814967,pass,0,0.833,0.98,1,sample_data/subj02_timepoint02.mp4
27,2.3549420131903203,1.330838572033087,0.7425250248543801,1.576256795516541,pass,0,0.867,0.98,1,sample_data/subj02_timepoint02.mp4
28,2.4094833920654337,1.3977941805989365,0.741778181503198,1.6166056383440706,pass,0,0.9,0.98,1,sample_data/subj02_timepoint02.mp4
29,2.0199133313654336,1.4357476479741953,0.6360514032920542,1.4291764900287773,pass,0,0.9329999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
30,2.0742054914046273,1.3033773825806503,0.7006529451981637,1.4376025534383818,pass,0,0.9670000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
31,2.020117025760183,1.3020815630806597,0.6516971240702728,1.3990277245213896,pass,0,1.0,0.98,1,sample_data/subj02_timepoint02.mp4
32,2.069610910762387,1.217281310802711,0.5627644108894679,1.36946738449734,pass,0,1.033,0.98,1,sample_data/subj02_timepoint02.mp4
33,3.0582780526826814,1.7101144812524314,1.0830203727977494,2.0797325823426376,pass,0,1.067,0.98,1,sample_data/subj02_timepoint02.mp4
34,2.5221692241136404,1.3654895680183243,0.7200855290071563,1.6487007793180886,pass,0,1.1,0.98,1,sample_data/subj02_timepoint02.mp4
35,3.4141896415503385,2.0607819517828316,0.9117008582364097,2.2677701074071224,pass,0,1.133,0.98,1,sample_data/subj02_timepoint02.mp4
36,2.8436746069812493,1.7216538100485956,0.7136502785719022,1.8757667146065469,pass,0,1.167,0.98,1,sample_data/subj02_timepoint02.mp4
37,2.667366794712437,1.6389933431357764,0.7683776010568811,1.797061404195772,pass,0,1.2,0.98,1,sample_data/subj02_timepoint02.mp4
38,2.9948774942580307,2.0331164910676502,0.9247994777206113,2.088073646090851,pass,0,1.2329999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
39,3.238827877387024,2.062052486372862,0.8756331728439877,2.1828781309486542,pass,0,1.2670000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
40,4.058120325285727,2.291997475724883,1.3437552868588087,2.7361832474770047,pass,0,1.3,0.98,1,sample_data/subj02_timepoint02.mp4
41,4.056132919325646,2.565242726311932,1.3929388840185812,2.822784752119806,pass,0,1.3330000000000002,0.98,1,sample_data/subj02_timepoint02.mp4
42,4.859908828738178,3.1656624467533354,1.8997989457325852,3.479282975687769,pass,0,1.367,0.98,1,sample_data/subj02_timepoint02.mp4
43,4.215681025986671,2.865863731480162,1.5305511866082568,3.012530209733879,pass,0,1.4,0.98,1,sample_data/subj02_timepoint02.mp4
44,3.3216039024106427,2.3519254823835793,1.1613745290938924,2.384247673987705,pass,0,1.433,0.98,1,sample_data/subj02_timepoint02.mp4
45,2.626434003953137,1.9506067704204146,0.9706434649915455,1.9257035091408652,pass,0,1.4669999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
46,2.3752097787330255,1.898043846173719,0.88138276000616,1.777904948461566,pass,0,1.5,0.98,1,sample_data/subj02_timepoint02.mp4
47,3.1937984138821216,1.9328403344564198,0.9819707049539353,2.163495432266457,pass,0,1.5330000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
48,2.7485765888258467,1.7680427955113251,0.746974111902362,1.858456387346188,pass,0,1.567,0.98,1,sample_data/subj02_timepoint02.mp4
49,3.1663123072896804,1.963860048774118,0.9908723933955047,2.162896476976898,pass,0,1.6,0.98,1,sample_data/subj02_timepoint02.mp4
50,4.330236250207371,2.203179088697078,1.450393521797773,2.861060346101631,pass,0,1.633,0.98,1,sample_data/subj02_timepoint02.mp4
51,3.0997318491063366,2.4540105160103654,1.4553261581272983,2.4105191748245423,pass,0,1.6669999999999998,0.98,1,sample_data/subj02_timepoint02.mp4
52,3.0412393134521305,2.369774217214105,1.3833452078941393,2.3409924653185477,pass,0,1.7,0.98,1,sample_data/subj02_timepoint02.mp4
53,2.889262273219544,2.1744751758744205,1.4471659389468172,2.245761563095229,pass,0,1.733,0.98,1,sample_data/subj02_timepoint02.mp4
54,2.6551555088224497,2.070517066829545,1.2838686725479977,2.068265338948174,pass,0,1.767,0.98,1,sample_data/subj02_timepoint02.mp4
55,2.406773360442792,1.985252955982342,1.3004426591540352,1.9464793483356977,pass,0,1.8,0.98,1,sample_data/subj02_timepoint02.mp4
56,2.8234004750927406,2.0843766884441086,1.3145491662193443,2.152441170540975,pass,0,1.8330000000000002,0.98,1,sample_data/subj02_timepoint02.mp4
57,2.3718240255058496,1.7142363927441386,0.9266491459284248,1.7424036338598965,pass,0,1.867,0.98,1,sample_data/subj02_timepoint02.mp4
58,2.340003041693082,1.492841423925283,0.9734496871477883,1.6855226092662001,pass,0,1.9,0.98,1,sample_data/subj02_timepoint02.mp4
59,2.2735599309988377,1.4764835491561392,0.9124086503575427,1.6339657418903504,pass,0,1.933,0.98,1,sample_data/subj02_timepoint02.mp4
60,2.3177882152836573,1.2955107859481503,0.962121212973632,1.6206624699922,pass,0,1.9669999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
61,1.3456028608432908,1.0140950517778915,0.7980818791938767,1.0854626010946864,pass,0,2.0,0.98,1,sample_data/subj02_timepoint02.mp4
62,1.4522132290524046,0.7870291834870401,0.8782957930704806,1.0959277109619645,pass,0,2.033,0.98,1,sample_data/subj02_timepoint02.mp4
63,1.5410288282094622,0.8645409021850938,0.878577586458911,1.1538105608081384,pass,0,2.0669999999999997,0.98,1,sample_data/subj02_timepoint02.mp4
64,2.2737745919823054,0.9023430705962848,1.2121335512236622,1.577616494535886,pass,0,2.1,0.98,1,sample_data/subj02_timepoint02.mp4
65,2.7475674830642234,1.1282840404702998,1.5321195813917392,1.9376146081692482,pass,0,2.133,0.98,1,sample_data/subj02_timepoint02.mp4
66,2.453082469825077,0.8343627771023321,1.3603563128002134,1.6820321853112394,pass,0,2.167,0.98,1,sample_data/subj02_timepoint02.mp4
67,1.9044438899413643,0.998299577476746,1.235519771967611,1.454745665195806,pass,0,2.2,0.98,1,sample_data/subj02_timepoint02.mp4
68,2.4065913984356553,1.388153445758544,1.4447298326424765,1.8348356532701484,pass,0,2.233,0.98,1,sample_data/subj02_timepoint02.mp4
69,3.2914841970875814,1.3571585819519478,1.738972200387115,2.2921841941464782,pass,0,2.267,0.98,1,sample_data/subj02_timepoint02.mp4
70,3.1157930431255516,0.9761669529362974,1.5058329581670666,2.0443250978257,pass,0,2.3,0.98,1,sample_data/subj02_timepoint02.mp4
71,3.264172879148041,1.074527096894593,1.6497735637811421,2.178139994754955,pass,0,2.333,0.98,1,sample_data/subj02_timepoint02.mp4
72,3.224554576673914,1.0236167299165122,1.7770958676482353,2.188268182571752,pass,0,2.367,0.98,1,sample_data/subj02_timepoint02.mp4
73,3.2896555123779567,0.9803755508078021,1.6490745046098443,2.163872046353775,pass,0,2.4,0.98,1,sample_data/subj02_timepoint02.mp4
74,2.470921575416942,0.9192640485699902,1.3158091513707253,1.6978183028636757,pass,0,2.4330000000000003,0.98,1,sample_data/subj02_timepoint02.mp4
75,2.34190439311717,0.8439072824944656,1.0988251983915494,1.5551433025136305,pass,0,2.467,0.98,1,sample_data/subj02_timepoint02.mp4
76,2.371607178245093,1.4543425139545385,1.3100041747562525,1.7949786865405764,pass,0,2.5,0.98,1,sample_data/subj02_timepoint02.mp4
77,1.9282765524699548,1.4347936147650935,1.1802673025106039,1.5621991741394068,pass,0,2.533,0.98,1,sample_data/subj02_timepoint02.mp4
78,1.996203065556207,0.9707727265951058,0.9112126391237706,1.383724420640411,pass,0,2.5669999999999997,0.98,1,sample_data/subj02_timepoint02.mp4
79,1.976704333625118,1.0748871538286764,0.5908630059612353,1.3017499196795648,pass,0,2.6,0.98,1,sample_data/subj02_timepoint02.mp4
80,1.7224233839395844,1.3013462303614785,0.645188301615213,1.271434107000808,pass,0,2.633,0.98,1,sample_data/subj02_timepoint02.mp4
81,0.9169987017005206,2.251033261178785,0.4626665946679236,1.124587130921349,pass,0,2.667,0.98,1,sample_data/subj02_timepoint02.mp4
82,0.9835118081445099,0.8206934698831118,0.3859770538632685,0.751969691460592,pass,0,2.7,0.98,1,sample_data/subj02_timepoint02.mp4
83,1.3088959105849938,2.192514125120497,0.553284620092047,1.302812927938669,pass,0,2.733,0.98,1,sample_data/subj02_timepoint02.mp4
84,0.9750357954308652,1.7631673085363286,0.37491504265965775,0.992927008530869,pass,0,2.767,0.98,1,sample_data/subj02_timepoint02.mp4
85,0.7942742946879201,1.7354191707581001,0.43144971022464934,0.927367814349566,pass,0,2.8,0.98,1,sample_data/subj02_timepoint02.mp4
86,1.1801294971376206,2.1339970573351135,0.7333166794388056,1.2900484916004928,pass,0,2.833,0.98,1,sample_data/subj02_timepoint02.mp4
87,1.5593541858481377,2.3166679114133033,0.46236267069435,1.412228898316722,pass,0,2.867,0.98,1,sample_data/subj02_timepoint02.mp4
88,1.3409914797549578,1.9560364038797726,0.43420993301627625,1.2164933397650626,pass,0,2.9,0.98,1,sample_data/subj02_timepoint02.mp4
89,0.5632134999999263,2.343523232717639,0.8073580930786538,1.1088143537926067,pass,0,2.9330000000000003,0.98,1,sample_data/subj02_timepoint02.mp4
90,0.5112997225744589,1.9753409157181436,0.9917393116392542,1.0482914857379955,pass,0,2.967,0.98,1,sample_data/subj02_timepoint02.mp4
91,0.5272532432894813,2.00036200342555,1.4978849158335186,1.2214287083391953,pass,0,3.0,0.98,1,sample_data/subj02_timepoint02.mp4
92,0.46475069367246924,1.6067638650514873,1.1956386232847747,0.9960871902287283,pass,0,3.033,0.98,1,sample_data/subj02_timepoint02.mp4
93,0.6365186308808206,1.5973979815355794,1.2035079765710568,1.0684308849553055,pass,0,3.0669999999999997,0.98,1,sample_data/subj02_timepoint02.mp4
94,1.3147274152112378,2.171215274462147,1.0306445282382688,1.4504085717594868,pass,0,3.1,0.98,1,sample_data/subj02_timepoint02.mp4
95,0.6320810447131457,1.6888322738831154,1.5133058799906196,1.1884550003718137,pass,0,3.133,0.98,1,sample_data/subj02_timepoint02.mp4
96,0.8130914681885175,2.3102306702707645,1.435293946292837,1.4035604618220514,pass,0,3.167,0.98,1,sample_data/subj02_timepoint02.mp4
97,0.6940245660177153,2.216662312475235,1.474575678966784,1.341208534964137,pass,0,3.2,0.98,1,sample_data/subj02_timepoint02.mp4
98,0.7242970661179704,2.3049906242314435,1.949388729683017,1.5271401067473203,pass,0,3.233,0.98,1,sample_data/subj02_timepoint02.mp4
99,0.6626720463714741,2.1595350004254867,1.8130964588496516,1.4198752697998493,pass,0,3.267,0.98,1,sample_data/subj02_timepoint02.mp4
100,0.6425831589738844,1.9925559553674426,1.4618033377951303,1.2565402671262667,pass,0,3.3,0.98,1,sample_data/subj02_timepoint02.mp4
101,0.900733473564598,2.2814766818953998,1.6057801898527204,1.4867332809005318,pass,0,3.333,0.98,1,sample_data/subj02_timepoint02.mp4
102,0.94998617434293,2.247591747700349,1.288149183711624,1.39824964397447,pass,0,3.367,0.98,1,sample_data/subj02_timepoint02.mp4
103,0.9018767277895043,1.9968495476477692,1.3602986371830283,1.3347922833501606,pass,0,3.4,0.98,1,sample_data/subj02_timepoint02.mp4
104,0.5669102373736881,1.2951213471755811,1.436707591281248,1.033217588555521,pass,0,3.4330000000000003,0.98,1,sample_data/subj02_timepoint02.mp4
105,1.051537198685024,1.0220203310989682,0.753440773004954,0.9496338885791977,pass,0,3.467,0.98,1,sample_data/subj02_timepoint02.mp4
106,0.5057416424652318,1.1778364668852317,1.23253993661541,0.9121239523073935,pass,0,3.5,0.98,1,sample_data/subj02_timepoint02.mp4
107,0.5927877587363162,1.285873780419017,1.1503495762982268,0.9512509699881566,pass,0,3.533,0.98,1,sample_data/subj02_timepoint02.mp4
108,1.0255736514615124,1.0945293142574575,0.47863416151774385,0.8710021448466237,pass,0,3.5669999999999997,0.98,1,sample_data/subj02_timepoint02.mp4
109,1.6885563939697668,1.2277282990058516,0.43947370194017116,1.1728386767593906,pass,0,3.6,0.98,1,sample_data/subj02_timepoint02.mp4
110,2.2812994254102943,1.4611521932693279,0.4872902075059306,1.4989419797191885,pass,0,3.633,0.98,1,sample_data/subj02_timepoint02.mp4
111,2.614120266807828,1.7252821030864731,0.6753121637758551,1.7679602964500063,pass,0,3.667,0.98,1,sample_data/subj02_timepoint02.mp4
112,1.9948414883011187,0.9306963055728789,0.7009701371733771,1.3062123293322951,pass,0,3.7,0.98,1,sample_data/subj02_timepoint02.mp4
113,2.0723081428211785,1.1861710086390431,0.8190399529372834,1.4433452580730706,pass,0,3.733,0.98,1,sample_data/subj02_timepoint02.mp4
114,2.6348557127979437,1.5327690330480028,1.176486432698134,1.884295234937493,pass,0,3.767,0.98,1,sample_data/subj02_timepoint02.mp4
115,3.567298776470345,2.151954083428371,1.9979008981462698,2.6992403167253807,pass,0,3.8,0.98,1,sample_data/subj02_timepoint02.mp4
116,3.499887060333008,2.01973723491827,1.8231534094652018,2.5808791112656118,pass,0,3.833,0.98,1,sample_data/subj02_timepoint02.mp4
117,3.7793485165721554,3.22691324895805,2.013962878312289,3.076480613012696,pass,0,3.867,0.98,1,sample_data/subj02_timepoint02.mp4
118,3.2883091028486273,2.776893965448263,2.258252252104945,2.828445061192632,pass,0,3.9,0.98,1,sample_data/subj02_timepoint02.mp4
119,3.2314612232018076,1.8452185428222758,2.3142916095302097,2.5770280082582686,pass,0,3.9330000000000003,0.98,1,sample_data/subj02_timepoint02.mp4
120,5.365505637572867,2.3576725754299863,3.7220516381343614,4.05498514771258,pass,0,3.967,0.98,1,sample_data/subj02_timepoint02.mp4
121,8.44062616421661,4.282932705991615,5.631529690738542,6.459413209901169,pass,0,4.0,0.98,1,sample_data/subj02_timepoint02.mp4
122,10.135092852034031,4.9164025838167875,6.703651271071702,7.678140176936127,pass,0,4.033,0.98,1,sample_data/subj02_timepoint02.mp4
123,10.572538517527299,4.755629391255404,6.9531291109621876,7.898801566435186,pass,0,4.067,0.98,1,sample_data/subj02_timepoint02.mp4
124,10.991488805404572,5.157599263466258,7.309516593759742,8.293526648585596,pass,0,4.1,0.98,1,sample_data/subj02_timepoint02.mp4
125,10.894740103527127,4.931897980391924,7.049637207919645,8.111328104089184,pass,0,4.133,0.98,1,sample_data/subj02_timepoint02.mp4
126,10.546094092925424,4.688624917266346,6.824038673994771,7.82926891440546,pass,0,4.167,0.98,1,sample_data/subj02_timepoint02.mp4
127,10.359585876580613,4.764786562815352,6.873234202678251,7.786317107515323,pass,0,4.2,0.98,1,sample_data/subj02_timepoint02.mp4
128,10.137655043820985,4.855349121766024,6.785001172182458,7.688841736446986,pass,0,4.2330000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
129,10.067725298074675,4.85142445146884,6.73553451517997,7.642743775422181,pass,0,4.2669999999999995,0.98,1,sample_data/subj02_timepoint02.mp4
130,9.482320248580692,4.0318284529019515,5.564112707153558,6.810651605056665,pass,0,4.3,0.98,1,sample_data/subj02_timepoint02.mp4
131,4.965906332260852,1.5844293751183578,2.5761032861194084,3.321369328968161,pass,0,4.333,0.98,1,sample_data/subj02_timepoint02.mp4
132,3.3243010281744363,1.4264693797674084,1.6831507325363748,2.306613658918462,pass,0,4.367,0.98,1,sample_data/subj02_timepoint02.mp4
133,3.0383379219106326,1.0120149777136382,1.171688806684006,1.9156269002082782,pass,0,4.4,0.98,1,sample_data/subj02_timepoint02.mp4
134,2.1798987129270304,0.6585711829822284,0.9399487723169412,1.3879862238015281,pass,0,4.433,0.98,1,sample_data/subj02_timepoint02.mp4
135,1.621694584262523,0.82914777657474,0.5713748953928506,1.0814497331226833,pass,0,4.467,0.98,1,sample_data/subj02_timepoint02.mp4
136,1.627276578805584,1.3367522867717376,0.5852218273281536,1.221752896224857,pass,0,4.5,0.98,1,sample_data/subj02_timepoint02.mp4
137,1.7956609707114979,1.918757885833091,0.7139522996028472,1.4864626838144486,pass,0,4.533,0.98,1,sample_data/subj02_timepoint02.mp4
138,1.7288416358557783,1.2971493772226566,0.47889185529652867,1.2205174265651941,pass,0,4.567,0.98,1,sample_data/subj02_timepoint02.mp4
139,0.961958261200203,2.0749506463303033,0.7849962579038472,1.1989682562461172,pass,0,4.6,0.98,1,sample_data/subj02_timepoint02.mp4
140,1.0976455326174563,1.7569718516533932,1.0788381602417496,1.2652132884556377,pass,0,4.633,0.98,1,sample_data/subj02_timepoint02.mp4
141,0.940597745021633,5.669053567248418,2.4308144489537526,2.6555229731651404,pass,0,4.667,0.98,1,sample_data/subj02_timepoint02.mp4
142,0.9734230925523882,3.2548201666756365,2.5377730532504637,2.067795994384214,pass,0,4.7,0.98,1,sample_data/subj02_timepoint02.mp4
143,1.2227555248603186,3.267625320139018,2.242169031533353,2.082799209935671,pass,0,4.7330000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
144,1.7290715766297131,3.384512277248281,1.7833248756720128,2.181846487016378,pass,0,4.7669999999999995,0.98,1,sample_data/subj02_timepoint02.mp4
145,2.2831483487386333,3.8747345858057733,2.1350537069829314,2.655220103201869,pass,0,4.8,0.98,1,sample_data/subj02_timepoint02.mp4
146,1.29577805273557,2.9591273769178743,1.9406189073564406,1.9371355131901349,pass,0,4.833,0.98,1,sample_data/subj02_timepoint02.mp4
147,0.7526051016822107,2.7449544246385322,2.086174577012509,1.6980347578276522,pass,0,4.867,0.98,1,sample_data/subj02_timepoint02.mp4
148,0.9668968915840044,2.718608140898751,1.7288794939707295,1.6684996211047454,pass,0,4.9,0.98,1,sample_data/subj02_timepoint02.mp4
149,1.5600836452221158,3.0683598353997112,1.6786906348531574,1.9944532709418117,pass,0,4.933,0.98,1,sample_data/subj02_timepoint02.mp4
150,2.079708057575253,3.5749440879348073,2.1050209798110684,2.481184777849604,pass,0,4.967,0.98,1,sample_data/subj02_timepoint02.mp4
151,1.9042118071559169,3.823542847282333,2.4318507413453925,2.5759217443016507,pass,0,5.0,0.98,1,sample_data/subj02_timepoint02.mp4
152,1.5980034875031104,3.70410801045594,2.3886344088604226,2.401914442393006,pass,0,5.033,0.98,1,sample_data/subj02_timepoint02.mp4
153,1.2664890538102198,3.200093818633131,2.042808809881025,2.0204860201543977,pass,0,5.067,0.98,1,sample_data/subj02_timepoint02.mp4
154,0.9253463803384273,2.551001946229044,1.8754208408816693,1.6531739904811922,pass,0,5.1,0.98,1,sample_data/subj02_timepoint02.mp4
155,1.0687782288879517,2.7755073959500214,1.903486067662369,1.7815094324646281,pass,0,5.132999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
156,0.9917925264264098,2.773509646470576,2.09381288240847,1.808671880958683,pass,0,5.167000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
157,1.5378613350966075,2.3925693141987936,1.720821947743346,1.8205615230645735,pass,0,5.2,0.98,1,sample_data/subj02_timepoint02.mp4
158,1.529570840284633,2.069420988892991,1.4459194701905542,1.6452204467308078,pass,0,5.233,0.98,1,sample_data/subj02_timepoint02.mp4
159,0.6777131990183882,1.6292554977520872,1.2988813713224894,1.1242774373074986,pass,0,5.267,0.98,1,sample_data/subj02_timepoint02.mp4
160,2.301995783577433,2.480760916019785,1.5693351269562026,2.117672716339769,pass,0,5.3,0.98,1,sample_data/subj02_timepoint02.mp4
161,1.9235619860961986,1.8776561419347135,0.8687395406200041,1.5783796759033253,pass,0,5.332999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
162,1.6484725001524634,2.2879846933881773,0.6081008568050826,1.4882267688942676,pass,0,5.367000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
163,1.518596061565126,1.5873247641446098,0.8340389605300041,1.3205066356012676,pass,0,5.4,0.98,1,sample_data/subj02_timepoint02.mp4
164,2.5266811301240866,1.9360509568396034,1.13000155182093,1.930195428216647,pass,0,5.433,0.98,1,sample_data/subj02_timepoint02.mp4
165,2.5653524483224395,1.2072396035013027,0.47964201823341157,1.5493089322887632,pass,0,5.4670000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
166,3.362190254522642,1.3624861686108005,0.7861697374201243,2.0224721738818885,pass,0,5.5,0.98,1,sample_data/subj02_timepoint02.mp4
167,2.76087128487573,1.1789731931813734,0.5466237186757447,1.6453462398403778,pass,0,5.5329999999999995,0.98,1,sample_data/subj02_timepoint02.mp4
168,3.131395139441687,1.4582213164068425,0.6738783214987288,1.9150282961347413,pass,0,5.567,0.98,1,sample_data/subj02_timepoint02.mp4
169,2.542893985786886,1.8682740294479387,0.7965133164041118,1.813873785892603,pass,0,5.6,0.98,1,sample_data/subj02_timepoint02.mp4
170,1.9346415510851094,1.4585368950676796,0.6346463650727271,1.3988260565502966,pass,0,5.632999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
171,2.46315665220152,1.5602568487852584,1.0011693321967667,1.7638712344588978,pass,0,5.667000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
172,2.2902354185281846,1.9476930548541471,1.2737393606921297,1.8790939361394206,pass,0,5.7,0.98,1,sample_data/subj02_timepoint02.mp4
173,2.356745386948383,1.79929655456509,1.2783654981308006,1.8695073082735427,pass,0,5.733,0.98,1,sample_data/subj02_timepoint02.mp4
174,1.8442123781022461,1.5341170847769088,0.9624525017743166,1.4841578662814954,pass,0,5.767,0.98,1,sample_data/subj02_timepoint02.mp4
175,1.8877400926265857,1.5670987097144482,1.0627226576692823,1.542828959768454,pass,0,5.8,0.98,1,sample_data/subj02_timepoint02.mp4
176,1.8948518200978401,1.4638818519976007,1.1159445242690562,1.5354679455992137,pass,0,5.832999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
177,2.4987758179573625,1.5828341928280139,1.0650297201856918,1.8049766225743746,pass,0,5.867000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
178,2.0462127223080957,1.8180276447426642,0.7871239044216338,1.5885570225635732,pass,0,5.9,0.98,1,sample_data/subj02_timepoint02.mp4
179,2.545042630458834,1.6542691834292516,1.1428417555702917,1.8678282891704567,pass,0,5.933,0.98,1,sample_data/subj02_timepoint02.mp4
180,2.567294876301039,1.757964146497299,1.1954597178931277,1.9211020026449248,pass,0,5.9670000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
181,2.7261249410414825,1.707911931405365,1.2493781640665107,1.9918330615661977,pass,0,6.0,0.98,1,sample_data/subj02_timepoint02.mp4
182,1.7052696048404432,1.7977091668977327,0.8440344881176087,1.4576268211535717,pass,0,6.0329999999999995,0.98,1,sample_data/subj02_timepoint02.mp4
183,2.235591999146459,1.4206997226431237,0.8891257789497219,1.5959468042150329,pass,0,6.067,0.98,1,sample_data/subj02_timepoint02.mp4
184,1.4158984935113752,1.6976017759209978,0.9214427954179426,1.3338870315896656,pass,0,6.1,0.98,1,sample_data/subj02_timepoint02.mp4
185,1.5746482936350297,1.6568820939084308,0.9024960593988047,1.3840301671060642,pass,0,6.132999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
186,1.7212134781559154,1.4749381431932789,0.8066728162298901,1.3676018651891082,pass,0,6.167000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
187,2.264820090708646,1.6504452908210188,0.9124619867351758,1.6760820579044904,pass,0,6.2,0.98,1,sample_data/subj02_timepoint02.mp4
188,1.8042736775589197,1.405608479553281,0.7198466948795236,1.3569111572376265,pass,0,6.233,0.98,1,sample_data/subj02_timepoint02.mp4
189,2.057500982378354,1.5662977603504973,0.8334760784499035,1.5417027963936178,pass,0,6.267,0.98,1,sample_data/subj02_timepoint02.mp4
190,1.7971572840914827,1.9040500613211158,0.9290244363180201,1.5511397472234505,pass,0,6.3,0.98,1,sample_data/subj02_timepoint02.mp4
191,1.94333225119636,1.9357356668648786,0.9658917937614045,1.632667742445458,pass,0,6.332999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
192,2.133949667785255,1.7152234141379403,1.003320130112169,1.6667176417707765,pass,0,6.367000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
