aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
110.85746450894194,-9.762576349640433,13.933510180354954,-42.21691079746696,35.1281213745389,-26.318306131212694,-13.722665478633393,-26.272586781095434,2.3032548047661883,-2.540363566095753,26.546142814937152,10.677874692741234,0,Pass,sample_data/subj02_timepoint01.mp4
120.61165198584132,-6.170341135060882,8.012875333997235,-44.39301354565779,37.776866779797636,-18.575312393199873,-5.070012510532901,-17.078589448590087,15.168408815767073,-2.4007188709521814,22.740928974914826,8.011828325203021,1,Pass,sample_data/subj02_timepoint01.mp4
146.325267763848,-0.9032771527569026,2.735425077012862,-46.169455771628826,43.46570420068272,-7.869625595063206,0.09197221899802027,-17.025171412754265,16.04369539550306,-9.885520364426567,17.9335463637486,3.3505323228891837,2,Pass,sample_data/subj02_timepoint01.mp4
183.2326907452869,-0.5327378767537783,1.0421357656078145,-46.42365789720919,51.531029281658675,5.38582593893943,3.6791907774331847,-21.751066922740574,8.359465214268935,-21.739625119794194,14.881021431467145,-2.275295071840401,3,Pass,sample_data/subj02_timepoint01.mp4
219.04756272237034,-9.011020526629832,5.461635236721197,-46.37018819226366,58.362835020012646,16.571219676406777,7.1924515408994365,-24.234937208161803,2.5587744374771066,-29.68875391405979,13.586466913114073,-6.822516650768612,4,Pass,sample_data/subj02_timepoint01.mp4
249.65389795846326,-21.9484507202611,14.174494266315858,-48.08519274231796,63.11293643636096,21.78534721775393,8.758222376103491,-25.48682200540129,0.6556286800107163,-31.307955935774437,11.55123974855501,-9.344839715487073,5,Pass,sample_data/subj02_timepoint01.mp4
275.40148416878634,-34.584539542206336,23.72228545376529,-51.75030358027129,66.17248595841886,21.171707575819543,8.07218320006838,-26.5331363632859,2.0087814261680057,-27.468725648523563,9.017458560341645,-10.377790443919475,6,Pass,sample_data/subj02_timepoint01.mp4
295.2239728949715,-43.39797525186509,31.29770614743119,-55.47625530210959,67.32406846692808,17.088864795629725,5.884579350310278,-27.895629773573024,5.629481425335839,-20.551714494845008,6.967208698947267,-11.450344048729942,7,Pass,sample_data/subj02_timepoint01.mp4
309.48641530589026,-46.830728340720896,35.83386422271633,-57.45938231844847,66.39550367004269,11.412940925718717,2.4484543437678363,-29.95191053502239,11.045690555362096,-12.391200372500318,6.1254051039102935,-13.953620313847656,8,Pass,sample_data/subj02_timepoint01.mp4
318.51448880039976,-44.07148637842128,37.14646681125486,-56.75558394848933,63.500568459257565,5.014208892949467,-2.2167895271028635,-32.525244419474895,18.065009020434495,-3.946612312832324,7.2776654926069675,-18.29055794611966,9,Pass,sample_data/subj02_timepoint01.mp4
323.79385315031857,-36.32047225151978,36.51522955882863,-53.47272721779838,59.94067965928153,-1.8508284471381604,-7.768446375301402,-34.865295842845036,26.082420069603376,4.545094601820423,10.706452214137443,-23.396213391358685,10,Pass,sample_data/subj02_timepoint01.mp4
327.1299564393033,-25.955913814774235,35.50347198792492,-47.72106091850038,57.48356846734505,-9.268378054287822,-13.743031735637027,-36.2985094812819,33.596421706590576,12.433418769676933,16.531512658506582,-27.666534880866656,11,Pass,sample_data/subj02_timepoint01.mp4
330.6423572544637,-14.993809582675215,35.414498262857535,-39.05432793411267,57.51905937764788,-17.437057112622675,-19.64183025888368,-37.08396891730886,37.871693452560294,17.991854813047365,24.276504110018646,-30.28400197938496,12,Pass,sample_data/subj02_timepoint01.mp4
335.92013456443294,-4.336149957796273,37.058709188033006,-27.61227154610498,60.86551226978235,-25.470604268867667,-24.132619537423235,-38.149445017855726,36.521008294760286,19.315779971083074,31.787893156212046,-32.15526530530145,13,Pass,sample_data/subj02_timepoint01.mp4
341.24000624289033,4.612298768903302,39.38097222470294,-16.317490371011022,66.74819700178395,-31.746020852926232,-25.84934251856296,-40.34902897023804,30.20092044732406,15.87668286008762,36.544683931147915,-33.620079238108715,14,Pass,sample_data/subj02_timepoint01.mp4
343.5531526371588,10.968038577851729,42.47436873218643,-8.170867079282846,73.49791921470676,-34.978422571318546,-25.549532002749515,-45.24948463720222,21.85915388949346,8.439930838219516,37.196254171905885,-34.014338731293726,15,Pass,sample_data/subj02_timepoint01.mp4
341.1085588972453,14.857551553708351,48.24274424264365,-3.8785182434038563,79.92112923003756,-34.220840718059286,-24.691949899989325,-54.12871954157013,14.352933045080116,-1.1542513783038946,34.0713472077952,-32.911316461144004,16,Pass,sample_data/subj02_timepoint01.mp4
335.32352094741714,16.876851531030074,56.150015786477205,-3.3029072641342885,85.19848547929676,-29.623110594110646,-22.590329572382473,-64.12956616982517,10.26804775235815,-9.26282808802502,28.904583684339986,-30.717450495803885,17,Pass,sample_data/subj02_timepoint01.mp4
330.1044117247071,18.40316680160424,63.78898140253661,-6.178349533677523,89.1005114721668,-22.96053545483056,-17.493438368030414,-70.24924174545387,11.243596698690329,-13.322217660165538,23.75599699264689,-27.92649128911998,18,Pass,sample_data/subj02_timepoint01.mp4
328.6697129252967,19.380220956371286,68.00791964406257,-12.835362864066411,90.29378690210358,-17.625601685399214,-9.812588091427552,-69.02318094783153,17.37168649349538,-13.270282643632305,20.339913317253227,-24.536489983697894,19,Pass,sample_data/subj02_timepoint01.mp4
331.40621901658625,19.494436011138863,67.94467502834907,-21.522925313855566,88.94135367534403,-15.91654267162972,-2.3919526576684746,-62.01658278525335,25.48351542937977,-11.922709940132888,19.043032965829287,-20.26594297995959,20,Pass,sample_data/subj02_timepoint01.mp4
