Frames,mov_headvel,error_reason,dbm_master_url
31,0.19999999999998863,Pass,sample_data/subj01_timepoint01.mp4
32,1.2041594578792183,Pass,sample_data/subj01_timepoint01.mp4
33,0.42426406871196015,Pass,sample_data/subj01_timepoint01.mp4
34,0.5099019513592785,Pass,sample_data/subj01_timepoint01.mp4
35,0.5099019513592787,Pass,sample_data/subj01_timepoint01.mp4
36,0.5196152422706628,Pass,sample_data/subj01_timepoint01.mp4
37,1.612451549659676,Pass,sample_data/subj01_timepoint01.mp4
38,0.8062257748298662,Pass,sample_data/subj01_timepoint01.mp4
39,0.41231056256174403,Pass,sample_data/subj01_timepoint01.mp4
40,4.602173399601563,Pass,sample_data/subj01_timepoint01.mp4
41,2.6038433132583303,Pass,sample_data/subj01_timepoint01.mp4
42,3.5014282800023193,Pass,sample_data/subj01_timepoint01.mp4
43,0.7348469228349965,Pass,sample_data/subj01_timepoint01.mp4
44,0.7071067811865922,Pass,sample_data/subj01_timepoint01.mp4
45,1.606237840420867,Pass,sample_data/subj01_timepoint01.mp4
46,0.8062257748298665,Pass,sample_data/subj01_timepoint01.mp4
47,2.709243436828802,Pass,sample_data/subj01_timepoint01.mp4
48,0.360555127546408,Pass,sample_data/subj01_timepoint01.mp4
49,0.6082762530297886,Pass,sample_data/subj01_timepoint01.mp4
50,0.41231056256176457,Pass,sample_data/subj01_timepoint01.mp4
51,1.0816653826391975,Pass,sample_data/subj01_timepoint01.mp4
52,0.9000000000000095,Pass,sample_data/subj01_timepoint01.mp4
53,2.8178005607210856,Pass,sample_data/subj01_timepoint01.mp4
54,1.4560219778560815,Pass,sample_data/subj01_timepoint01.mp4
55,0.8246211251235438,Pass,sample_data/subj01_timepoint01.mp4
56,0.3605551275463607,Pass,sample_data/subj01_timepoint01.mp4
57,0.9055385138137189,Pass,sample_data/subj01_timepoint01.mp4
58,0.5099019513592787,Pass,sample_data/subj01_timepoint01.mp4
59,0.22360679774996944,Pass,sample_data/subj01_timepoint01.mp4
60,0.5099019513592781,Pass,sample_data/subj01_timepoint01.mp4
61,0.5099019513592781,Pass,sample_data/subj01_timepoint01.mp4
62,0.5099019513592787,Pass,sample_data/subj01_timepoint01.mp4
63,0.8062257748298665,Pass,sample_data/subj01_timepoint01.mp4
64,0.09999999999999787,Pass,sample_data/subj01_timepoint01.mp4
65,0.33166247903555074,Pass,sample_data/subj01_timepoint01.mp4
66,0.46904157598235074,Pass,sample_data/subj01_timepoint01.mp4
67,0.3316624790355443,Pass,sample_data/subj01_timepoint01.mp4
68,0.5656854249492637,Pass,sample_data/subj01_timepoint01.mp4
69,3.945883931389805,Pass,sample_data/subj01_timepoint01.mp4
70,0.648074069840772,Pass,sample_data/subj01_timepoint01.mp4
71,0.40000000000000213,Pass,sample_data/subj01_timepoint01.mp4
72,0.5477225575051619,Pass,sample_data/subj01_timepoint01.mp4
73,1.0816653826391767,Pass,sample_data/subj01_timepoint01.mp4
74,3.3376638536557386,Pass,sample_data/subj01_timepoint01.mp4
75,0.6480740698407733,Pass,sample_data/subj01_timepoint01.mp4
76,0.3316624790355459,Pass,sample_data/subj01_timepoint01.mp4
77,1.2688577540449415,Pass,sample_data/subj01_timepoint01.mp4
78,1.0440306508910553,Pass,sample_data/subj01_timepoint01.mp4
79,0.19999999999998863,Pass,sample_data/subj01_timepoint01.mp4
80,0.19999999999998863,Pass,sample_data/subj01_timepoint01.mp4
81,0.7280109889280412,Pass,sample_data/subj01_timepoint01.mp4
82,0.591607978309961,Pass,sample_data/subj01_timepoint01.mp4
83,0.6403124237433065,Pass,sample_data/subj01_timepoint01.mp4
84,0.3741657386774029,Pass,sample_data/subj01_timepoint01.mp4
85,0.3605551275463984,Pass,sample_data/subj01_timepoint01.mp4
86,0.41231056256177495,Pass,sample_data/subj01_timepoint01.mp4
87,0.509901951359305,Pass,sample_data/subj01_timepoint01.mp4
88,0.8306623862918185,Pass,sample_data/subj01_timepoint01.mp4
89,0.787400787401171,Pass,sample_data/subj01_timepoint01.mp4
90,0.5099019513592717,Pass,sample_data/subj01_timepoint01.mp4
91,1.004987562112102,Pass,sample_data/subj01_timepoint01.mp4
92,0.8999999999999907,Pass,sample_data/subj01_timepoint01.mp4
93,1.9209372712298656,Pass,sample_data/subj01_timepoint01.mp4
94,1.1357816691600766,Pass,sample_data/subj01_timepoint01.mp4
95,1.232882800593784,Pass,sample_data/subj01_timepoint01.mp4
96,0.5477225575051673,Pass,sample_data/subj01_timepoint01.mp4
97,0.24494897427830317,Pass,sample_data/subj01_timepoint01.mp4
98,0.17320508075689994,Pass,sample_data/subj01_timepoint01.mp4
99,0.2999999999999942,Pass,sample_data/subj01_timepoint01.mp4
100,3.7027017163147122,Pass,sample_data/subj01_timepoint01.mp4
101,0.3162277660168458,Pass,sample_data/subj01_timepoint01.mp4
102,0.3162277660168458,Pass,sample_data/subj01_timepoint01.mp4
103,2.319482700948652,Pass,sample_data/subj01_timepoint01.mp4
104,0.4242640687119601,Pass,sample_data/subj01_timepoint01.mp4
105,0.41231056256177406,Pass,sample_data/subj01_timepoint01.mp4
106,3.214031735997628,Pass,sample_data/subj01_timepoint01.mp4
107,0.14142135623732532,Pass,sample_data/subj01_timepoint01.mp4
108,1.5066519173319366,Pass,sample_data/subj01_timepoint01.mp4
109,1.7262676501631957,Pass,sample_data/subj01_timepoint01.mp4
110,0.45825756949561414,Pass,sample_data/subj01_timepoint01.mp4
111,0.43588989435403624,Pass,sample_data/subj01_timepoint01.mp4
112,0.8124038404635866,Pass,sample_data/subj01_timepoint01.mp4
113,0.37416573867738734,Pass,sample_data/subj01_timepoint01.mp4
114,0.8366600265340921,Pass,sample_data/subj01_timepoint01.mp4
115,1.02956301409873,Pass,sample_data/subj01_timepoint01.mp4
116,0.6403124237432848,Pass,sample_data/subj01_timepoint01.mp4
117,0.8124038404635981,Pass,sample_data/subj01_timepoint01.mp4
118,4.3139309220245865,Pass,sample_data/subj01_timepoint01.mp4
119,2.097617696340313,Pass,sample_data/subj01_timepoint01.mp4
120,2.8390139133156995,Pass,sample_data/subj01_timepoint01.mp4
121,1.5748015748023616,Pass,sample_data/subj01_timepoint01.mp4
122,1.1180339887499071,Pass,sample_data/subj01_timepoint01.mp4
123,1.6673332000532888,Pass,sample_data/subj01_timepoint01.mp4
124,1.1000000000000112,Pass,sample_data/subj01_timepoint01.mp4
125,1.4352700094407433,Pass,sample_data/subj01_timepoint01.mp4
126,0.9486832980505054,Pass,sample_data/subj01_timepoint01.mp4
127,1.4177446878757405,Pass,sample_data/subj01_timepoint01.mp4
128,1.5329709716755893,Pass,sample_data/subj01_timepoint01.mp4
129,1.178982612255128,Pass,sample_data/subj01_timepoint01.mp4
130,0.6480740698407862,Pass,sample_data/subj01_timepoint01.mp4
131,2.4103941586388005,Pass,sample_data/subj01_timepoint01.mp4
132,0.699999999999998,Pass,sample_data/subj01_timepoint01.mp4
133,1.3416407864998743,Pass,sample_data/subj01_timepoint01.mp4
134,2.13072757526626,Pass,sample_data/subj01_timepoint01.mp4
135,2.083266665599966,Pass,sample_data/subj01_timepoint01.mp4
136,1.9824227601598912,Pass,sample_data/subj01_timepoint01.mp4
137,4.177319714841085,Pass,sample_data/subj01_timepoint01.mp4
138,3.1921779399024413,Pass,sample_data/subj01_timepoint01.mp4
139,2.596150997149434,Pass,sample_data/subj01_timepoint01.mp4
140,1.3490737563232031,Pass,sample_data/subj01_timepoint01.mp4
141,0.8062257748298712,Pass,sample_data/subj01_timepoint01.mp4
142,5.888972745734194,Pass,sample_data/subj01_timepoint01.mp4
143,1.0099504938362018,Pass,sample_data/subj01_timepoint01.mp4
144,3.4292856398964267,Pass,sample_data/subj01_timepoint01.mp4
145,2.8035691537752485,Pass,sample_data/subj01_timepoint01.mp4
146,0.6403124237432697,Pass,sample_data/subj01_timepoint01.mp4
147,2.1587033144923122,Pass,sample_data/subj01_timepoint01.mp4
148,1.6401219466856949,Pass,sample_data/subj01_timepoint01.mp4
149,1.6248076809272145,Pass,sample_data/subj01_timepoint01.mp4
150,0.43588989435407566,Pass,sample_data/subj01_timepoint01.mp4
151,0.8999999999999773,Pass,sample_data/subj01_timepoint01.mp4
152,0.360555127546408,Pass,sample_data/subj01_timepoint01.mp4
153,0.09999999999999987,Pass,sample_data/subj01_timepoint01.mp4
154,0.41231056256179915,Pass,sample_data/subj01_timepoint01.mp4
155,0.17320508075689967,Pass,sample_data/subj01_timepoint01.mp4
156,0.3316624790355507,Pass,sample_data/subj01_timepoint01.mp4
157,1.403566884761797,Pass,sample_data/subj01_timepoint01.mp4
