mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.096,0.016,0.038,0.0058309518948452994,Pass,sample_data/subj02_timepoint02.mp4
0.08199999999999999,0.006,0.053,0.022825424421026662,Pass,sample_data/subj02_timepoint02.mp4
0.081,0.008,0.052000000000000005,0.0024494897427831705,Pass,sample_data/subj02_timepoint02.mp4
0.075,0.001,0.057999999999999996,0.010999999999999998,Pass,sample_data/subj02_timepoint02.mp4
0.069,-0.005,0.067,0.012369316876852983,Pass,sample_data/subj02_timepoint02.mp4
0.063,-0.011000000000000001,0.07200000000000001,0.009848857801796111,Pass,sample_data/subj02_timepoint02.mp4
0.059000000000000004,-0.015,0.079,0.008999999999999992,Pass,sample_data/subj02_timepoint02.mp4
0.054000000000000006,-0.018000000000000002,0.081,0.006164414002968977,Pass,sample_data/subj02_timepoint02.mp4
0.057999999999999996,-0.022000000000000002,0.081,0.005656854249492373,Pass,sample_data/subj02_timepoint02.mp4
0.061,-0.019,0.08,0.004358898943540678,Pass,sample_data/subj02_timepoint02.mp4
0.062,-0.018000000000000002,0.077,0.0033166247903554016,Pass,sample_data/subj02_timepoint02.mp4
0.062,-0.008,0.071,0.011661903789690606,Pass,sample_data/subj02_timepoint02.mp4
0.061,-0.008,0.07,0.0014142135623730866,Pass,sample_data/subj02_timepoint02.mp4
0.051,-0.015,0.065,0.013190905958272922,Pass,sample_data/subj02_timepoint02.mp4
0.054000000000000006,-0.009000000000000001,0.054000000000000006,0.012884098726725123,Pass,sample_data/subj02_timepoint02.mp4
0.05,-0.008,0.045,0.009899494936611674,Pass,sample_data/subj02_timepoint02.mp4
0.045,-0.006999999999999999,0.031,0.01489966442575134,Pass,sample_data/subj02_timepoint02.mp4
0.046,-0.0,0.01,0.022158519806160334,Pass,sample_data/subj02_timepoint02.mp4
0.04,0.002,-0.006999999999999999,0.018138357147217055,Pass,sample_data/subj02_timepoint02.mp4
0.031,0.008,-0.043,0.037589892258425,Pass,sample_data/subj02_timepoint02.mp4
0.040999999999999995,0.011000000000000001,-0.051,0.013152946437965902,Pass,sample_data/subj02_timepoint02.mp4
0.043,0.016,-0.063,0.013152946437965909,Pass,sample_data/subj02_timepoint02.mp4
0.035,0.026000000000000002,-0.08,0.021283796653792764,Pass,sample_data/subj02_timepoint02.mp4
0.03,0.031,-0.09699999999999999,0.01841195263952196,Pass,sample_data/subj02_timepoint02.mp4
0.009000000000000001,0.045,-0.10800000000000001,0.027531799795872416,Pass,sample_data/subj02_timepoint02.mp4
0.011000000000000001,0.057,-0.127,0.022561028345356948,Pass,sample_data/subj02_timepoint02.mp4
0.016,0.057999999999999996,-0.13,0.005916079783099616,Pass,sample_data/subj02_timepoint02.mp4
0.016,0.07,-0.138,0.01442220510185597,Pass,sample_data/subj02_timepoint02.mp4
0.02,0.084,-0.149,0.018248287590894648,Pass,sample_data/subj02_timepoint02.mp4
0.028999999999999998,0.076,-0.157,0.014456832294800966,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.087,-0.163,0.013152946437965904,Pass,sample_data/subj02_timepoint02.mp4
0.019,0.092,-0.16899999999999998,0.009848857801796094,Pass,sample_data/subj02_timepoint02.mp4
0.021,0.094,-0.174,0.005744562646538034,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.08800000000000001,-0.17600000000000002,0.007483314773547884,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.094,-0.17800000000000002,0.006324555320336751,Pass,sample_data/subj02_timepoint02.mp4
0.02,0.09300000000000001,-0.17800000000000002,0.0050990195135927835,Pass,sample_data/subj02_timepoint02.mp4
0.024,0.095,-0.18,0.004898979485566341,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.091,-0.17800000000000002,0.004582575694955832,Pass,sample_data/subj02_timepoint02.mp4
0.023,0.09,-0.177,0.0024494897427831917,Pass,sample_data/subj02_timepoint02.mp4
0.023,0.087,-0.17300000000000001,0.004999999999999982,Pass,sample_data/subj02_timepoint02.mp4
0.024,0.08800000000000001,-0.16699999999999998,0.006164414002969011,Pass,sample_data/subj02_timepoint02.mp4
0.027000000000000003,0.084,-0.155,0.012999999999999986,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.086,-0.136,0.019209372712298535,Pass,sample_data/subj02_timepoint02.mp4
0.033,0.085,-0.11800000000000001,0.01972308292331602,Pass,sample_data/subj02_timepoint02.mp4
0.035,0.08199999999999999,-0.092,0.026248809496813387,Pass,sample_data/subj02_timepoint02.mp4
0.04,0.069,-0.066,0.02949576240750524,Pass,sample_data/subj02_timepoint02.mp4
0.034,0.061,-0.03,0.037363083384538816,Pass,sample_data/subj02_timepoint02.mp4
0.038,0.062,0.03,0.060141499815019574,Pass,sample_data/subj02_timepoint02.mp4
0.042,0.059000000000000004,0.042,0.013000000000000003,Pass,sample_data/subj02_timepoint02.mp4
0.028999999999999998,0.059000000000000004,0.081,0.041109609582188934,Pass,sample_data/subj02_timepoint02.mp4
0.028999999999999998,0.054000000000000006,0.114,0.03337663853655727,Pass,sample_data/subj02_timepoint02.mp4
0.016,0.059000000000000004,0.146,0.03489985673323028,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.061,0.168,0.023853720883753142,Pass,sample_data/subj02_timepoint02.mp4
0.015,0.063,0.192,0.02607680962081059,Pass,sample_data/subj02_timepoint02.mp4
0.018000000000000002,0.064,0.21100000000000002,0.01926136028425824,Pass,sample_data/subj02_timepoint02.mp4
-0.011000000000000001,0.062,0.245,0.044732538492690065,Pass,sample_data/subj02_timepoint02.mp4
-0.009000000000000001,0.06,0.252,0.007549834435270756,Pass,sample_data/subj02_timepoint02.mp4
-0.021,0.053,0.266,0.019723082923316027,Pass,sample_data/subj02_timepoint02.mp4
-0.032,0.046,0.282,0.02063976744055026,Pass,sample_data/subj02_timepoint02.mp4
-0.027999999999999997,0.035,0.289,0.013638181696985857,Pass,sample_data/subj02_timepoint02.mp4
-0.028999999999999998,0.028999999999999998,0.304,0.01618641405623866,Pass,sample_data/subj02_timepoint02.mp4
-0.034,0.027000000000000003,0.307,0.00616441400296898,Pass,sample_data/subj02_timepoint02.mp4
-0.032,0.027999999999999997,0.312,0.005477225575051665,Pass,sample_data/subj02_timepoint02.mp4
-0.036000000000000004,0.023,0.314,0.00670820393249937,Pass,sample_data/subj02_timepoint02.mp4
-0.042,0.025,0.315,0.006403124237432848,Pass,sample_data/subj02_timepoint02.mp4
-0.042,0.023,0.314,0.0022360679774997916,Pass,sample_data/subj02_timepoint02.mp4
-0.047,0.025,0.311,0.006164414002968977,Pass,sample_data/subj02_timepoint02.mp4
-0.044000000000000004,0.025,0.31,0.0031622776601683755,Pass,sample_data/subj02_timepoint02.mp4
-0.046,0.022000000000000002,0.306,0.005385164807134505,Pass,sample_data/subj02_timepoint02.mp4
-0.040999999999999995,0.025,0.298,0.009899494936611674,Pass,sample_data/subj02_timepoint02.mp4
-0.045,0.035,0.28800000000000003,0.01469693845669904,Pass,sample_data/subj02_timepoint02.mp4
-0.044000000000000004,0.032,0.275,0.013379088160259664,Pass,sample_data/subj02_timepoint02.mp4
-0.028999999999999998,0.048,0.23600000000000002,0.0447437146423942,Pass,sample_data/subj02_timepoint02.mp4
-0.034,0.051,0.23,0.00836660026534076,Pass,sample_data/subj02_timepoint02.mp4
-0.039,0.055,0.209,0.021954498400100168,Pass,sample_data/subj02_timepoint02.mp4
-0.021,0.068,0.18100000000000002,0.03573513677041125,Pass,sample_data/subj02_timepoint02.mp4
-0.004,0.07200000000000001,0.14800000000000002,0.03733630940518894,Pass,sample_data/subj02_timepoint02.mp4
0.004,0.083,0.114,0.036619666847201124,Pass,sample_data/subj02_timepoint02.mp4
0.001,0.086,0.078,0.03624913792078372,Pass,sample_data/subj02_timepoint02.mp4
0.01,0.095,0.043,0.03724244889907215,Pass,sample_data/subj02_timepoint02.mp4
0.012,0.099,0.011000000000000001,0.03231098884280702,Pass,sample_data/subj02_timepoint02.mp4
0.017,0.091,-0.022000000000000002,0.034322004603461034,Pass,sample_data/subj02_timepoint02.mp4
0.03,0.102,-0.055999999999999994,0.03802630668366307,Pass,sample_data/subj02_timepoint02.mp4
0.017,0.094,-0.081,0.029291637031753623,Pass,sample_data/subj02_timepoint02.mp4
0.022000000000000002,0.09300000000000001,-0.12,0.039331920878594266,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.096,-0.128,0.009055385138137419,Pass,sample_data/subj02_timepoint02.mp4
0.047,0.115,-0.14,0.03144837038703278,Pass,sample_data/subj02_timepoint02.mp4
0.053,0.10099999999999999,-0.138,0.015362291495737227,Pass,sample_data/subj02_timepoint02.mp4
0.047,0.10099999999999999,-0.139,0.006082762530298218,Pass,sample_data/subj02_timepoint02.mp4
0.044000000000000004,0.114,-0.141,0.013490737563232047,Pass,sample_data/subj02_timepoint02.mp4
0.042,0.11,-0.14400000000000002,0.005385164807134525,Pass,sample_data/subj02_timepoint02.mp4
0.039,0.111,-0.146,0.00374165738677393,Pass,sample_data/subj02_timepoint02.mp4
0.043,0.107,-0.14800000000000002,0.00600000000000001,Pass,sample_data/subj02_timepoint02.mp4
0.042,0.107,-0.14800000000000002,0.000999999999999994,Pass,sample_data/subj02_timepoint02.mp4
0.04,0.109,-0.141,0.007549834435270782,Pass,sample_data/subj02_timepoint02.mp4
0.042,0.109,-0.14,0.0022360679774997795,Pass,sample_data/subj02_timepoint02.mp4
0.024,0.08800000000000001,-0.13699999999999998,0.02782085548648711,Pass,sample_data/subj02_timepoint02.mp4
0.011000000000000001,0.083,-0.138,0.013964240043768944,Pass,sample_data/subj02_timepoint02.mp4
0.013999999999999999,0.08800000000000001,-0.147,0.010723805294763593,Pass,sample_data/subj02_timepoint02.mp4
0.008,0.078,-0.132,0.018999999999999993,Pass,sample_data/subj02_timepoint02.mp4
0.0,0.07400000000000001,-0.111,0.02282542442102666,Pass,sample_data/subj02_timepoint02.mp4
0.013999999999999999,0.065,-0.08900000000000001,0.027586228448267438,Pass,sample_data/subj02_timepoint02.mp4
-0.002,0.045,-0.057,0.0409878030638384,Pass,sample_data/subj02_timepoint02.mp4
0.01,0.024,-0.026000000000000002,0.039319206502675,Pass,sample_data/subj02_timepoint02.mp4
0.01,0.003,0.011000000000000001,0.0425440947723653,Pass,sample_data/subj02_timepoint02.mp4
0.016,-0.005,0.045,0.035440090293338694,Pass,sample_data/subj02_timepoint02.mp4
0.02,-0.02,0.08,0.038288379438153296,Pass,sample_data/subj02_timepoint02.mp4
0.003,-0.039,0.136,0.06153048025166065,Pass,sample_data/subj02_timepoint02.mp4
0.009000000000000001,-0.042,0.151,0.01643167672515497,Pass,sample_data/subj02_timepoint02.mp4
0.01,-0.051,0.18100000000000002,0.03133687923198482,Pass,sample_data/subj02_timepoint02.mp4
0.003,-0.051,0.212,0.03178049716414138,Pass,sample_data/subj02_timepoint02.mp4
0.004,-0.065,0.239,0.030430248109405877,Pass,sample_data/subj02_timepoint02.mp4
-0.006,-0.061,0.265,0.0281424945589406,Pass,sample_data/subj02_timepoint02.mp4
-0.013000000000000001,-0.07,0.28,0.018841443681416787,Pass,sample_data/subj02_timepoint02.mp4
-0.013000000000000001,-0.067,0.29100000000000004,0.01140175425099139,Pass,sample_data/subj02_timepoint02.mp4
-0.017,-0.07,0.301,0.011180339887498907,Pass,sample_data/subj02_timepoint02.mp4
-0.017,-0.071,0.31,0.009055385138137423,Pass,sample_data/subj02_timepoint02.mp4
-0.015,-0.07400000000000001,0.312,0.004123105625617674,Pass,sample_data/subj02_timepoint02.mp4
-0.018000000000000002,-0.075,0.312,0.0031622776601683777,Pass,sample_data/subj02_timepoint02.mp4
-0.019,-0.068,0.311,0.007141428428542842,Pass,sample_data/subj02_timepoint02.mp4
-0.023,-0.055,0.303,0.015779733838059508,Pass,sample_data/subj02_timepoint02.mp4
-0.024,-0.053,0.301,0.0030000000000000027,Pass,sample_data/subj02_timepoint02.mp4
-0.018000000000000002,-0.047,0.295,0.010392304845413265,Pass,sample_data/subj02_timepoint02.mp4
-0.026000000000000002,-0.042,0.28600000000000003,0.013038404810405264,Pass,sample_data/subj02_timepoint02.mp4
-0.038,-0.037000000000000005,0.27399999999999997,0.017691806012954173,Pass,sample_data/subj02_timepoint02.mp4
-0.04,-0.019,0.259,0.02351595203260967,Pass,sample_data/subj02_timepoint02.mp4
-0.046,-0.016,0.244,0.016431676725154994,Pass,sample_data/subj02_timepoint02.mp4
-0.045,-0.004,0.22,0.026851443164195098,Pass,sample_data/subj02_timepoint02.mp4
-0.03,0.025,0.18,0.05163332257370235,Pass,sample_data/subj02_timepoint02.mp4
-0.033,0.027999999999999997,0.174,0.007348469228349538,Pass,sample_data/subj02_timepoint02.mp4
-0.009000000000000001,0.036000000000000004,0.14300000000000002,0.04001249804748509,Pass,sample_data/subj02_timepoint02.mp4
-0.012,0.05,0.115,0.031448370387032784,Pass,sample_data/subj02_timepoint02.mp4
0.003,0.048,0.083,0.03539774004085572,Pass,sample_data/subj02_timepoint02.mp4
0.025,0.06,0.052000000000000005,0.0398622628559895,Pass,sample_data/subj02_timepoint02.mp4
0.052000000000000005,0.059000000000000004,0.02,0.04188078318274385,Pass,sample_data/subj02_timepoint02.mp4
0.075,0.043,-0.027999999999999997,0.055578772926361014,Pass,sample_data/subj02_timepoint02.mp4
0.075,0.045,-0.038,0.010198039027185572,Pass,sample_data/subj02_timepoint02.mp4
0.086,0.040999999999999995,-0.055999999999999994,0.021470910553583883,Pass,sample_data/subj02_timepoint02.mp4
0.08900000000000001,0.038,-0.071,0.015588457268119898,Pass,sample_data/subj02_timepoint02.mp4
0.09699999999999999,0.034,-0.081,0.01341640786499873,Pass,sample_data/subj02_timepoint02.mp4
0.10800000000000001,0.038,-0.085,0.012369316876853003,Pass,sample_data/subj02_timepoint02.mp4
0.106,0.028999999999999998,-0.08900000000000001,0.010049875621120896,Pass,sample_data/subj02_timepoint02.mp4
0.107,0.03,-0.08800000000000001,0.001732050807568879,Pass,sample_data/subj02_timepoint02.mp4
0.111,0.027000000000000003,-0.08900000000000001,0.005099019513592785,Pass,sample_data/subj02_timepoint02.mp4
0.106,0.018000000000000002,-0.08800000000000001,0.010344080432788604,Pass,sample_data/subj02_timepoint02.mp4
0.106,0.016,-0.086,0.0028284271247462026,Pass,sample_data/subj02_timepoint02.mp4
0.11,0.02,-0.084,0.005999999999999998,Pass,sample_data/subj02_timepoint02.mp4
0.10800000000000001,0.016,-0.081,0.005385164807134501,Pass,sample_data/subj02_timepoint02.mp4
0.11900000000000001,0.016,-0.078,0.011401754250991377,Pass,sample_data/subj02_timepoint02.mp4
0.114,0.011000000000000001,-0.07400000000000001,0.008124038404635957,Pass,sample_data/subj02_timepoint02.mp4
0.114,0.013000000000000001,-0.065,0.009219544457292896,Pass,sample_data/subj02_timepoint02.mp4
0.121,0.011000000000000001,-0.062,0.007874007874011804,Pass,sample_data/subj02_timepoint02.mp4
0.12,0.006999999999999999,-0.055,0.00812403840463596,Pass,sample_data/subj02_timepoint02.mp4
0.11800000000000001,0.005,-0.045,0.010392304845413263,Pass,sample_data/subj02_timepoint02.mp4
0.121,0.005,-0.037000000000000005,0.008544003745317521,Pass,sample_data/subj02_timepoint02.mp4
0.128,0.009000000000000001,-0.028999999999999998,0.011357816691600556,Pass,sample_data/subj02_timepoint02.mp4
0.127,0.006999999999999999,-0.019,0.010246950765959597,Pass,sample_data/subj02_timepoint02.mp4
0.132,0.009000000000000001,-0.01,0.010488088481701517,Pass,sample_data/subj02_timepoint02.mp4
0.131,0.008,0.003,0.013076696830622021,Pass,sample_data/subj02_timepoint02.mp4
0.13699999999999998,0.009000000000000001,0.003,0.006082762530298198,Pass,sample_data/subj02_timepoint02.mp4
0.142,0.012,0.008,0.007681145747868611,Pass,sample_data/subj02_timepoint02.mp4
0.151,0.013999999999999999,0.013000000000000001,0.010488088481701522,Pass,sample_data/subj02_timepoint02.mp4
