frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_paiintsoft,fac_negintsoft,fac_posintsoft,neu_exp,fac_comlowintsoft,fac_comuppintsoft,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_paiinthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_comlowinthard,fac_comuppinthard,fac_cominthard,error_reason,dbm_master_url
11,0,0.33299999999999996,0.98,1,0.0,0.0,0.0,0.0,0.89,2.67,0.0,1.04,0.89,1.09,0.0,0.29,0.0,0.16,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.14833333333333334,0.0,0.0,0.445,0.445,0.0,0.165,0.22874999999999998,0.211,0.14833333333333334,0.0,0.31333333333333335,1.0383333333333333,0.7583333333333334,0.17190476190476192,1,0,0,0,0,0,1,0.14833333333333334,0,0,0,0,0,0.165,0,0.033,0.14833333333333334,0,0.31333333333333335,0.31333333333333335,0.14833333333333334,0.04476190476190477,Pass,sample_data/subj01_timepoint02.mp4
12,0,0.36700000000000005,0.98,1,0.0,0.0,0.0,0.0,0.88,2.6,0.0,1.05,0.9,1.08,0.0,0.3,0.07,0.15,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0.14833333333333334,0.0,0.0,0.43333333333333335,0.43333333333333335,0.0,0.165,0.22625000000000003,0.20633333333333334,0.14833333333333334,0.0,0.315,1.0133333333333334,0.7466666666666667,0.1685714285714286,1,0,0,0,0,0,1,0.14833333333333334,0,0,0,0,0,0.165,0,0.033,0.14833333333333334,0,0.31333333333333335,0.315,0.14666666666666667,0.04476190476190477,Pass,sample_data/subj01_timepoint02.mp4
13,0,0.4,0.98,1,0.0,0.0,0.0,0.0,0.91,2.45,0.0,1.07,0.91,1.11,0.0,0.37,0.07,0.1,0.12,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0.15166666666666667,0.0,0.0,0.4083333333333334,0.4083333333333334,0.0,0.16833333333333333,0.22250000000000003,0.197,0.15166666666666667,0.0,0.32,0.9683333333333335,0.7283333333333334,0.16238095238095238,1,0,0,0,0,0,1,0.15166666666666667,0,0,0,0,0,0.16833333333333333,0,0.033666666666666664,0.15166666666666667,0,0.32,0.32,0.15166666666666667,0.045714285714285714,Pass,sample_data/subj01_timepoint02.mp4
14,0,0.433,0.98,1,0.0,0.0,0.0,0.01,0.93,2.3,0.0,1.04,0.9,1.04,0.0,0.43,0.07,0.16,0.21,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0.1525,0.0,0.0,0.3833333333333333,0.3833333333333333,0.0,0.16166666666666665,0.21541666666666667,0.18566666666666665,0.1525,0.0,0.31166666666666665,0.9216666666666666,0.6974999999999999,0.1544047619047619,1,0,0,0,0,0,1,0.1525,0,0,0,0,0,0.16166666666666665,0,0.03233333333333333,0.1525,0,0.31416666666666665,0.31166666666666665,0.155,0.044880952380952376,Pass,sample_data/subj01_timepoint02.mp4
15,0,0.467,0.98,1,0.0,0.0,0.0,0.01,0.93,2.23,0.0,0.92,0.86,0.94,0.0,0.39,0.0,0.15,0.28,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0.14916666666666667,0.0,0.0,0.37166666666666665,0.37166666666666665,0.0,0.15,0.20583333333333334,0.17866666666666667,0.14916666666666667,0.0,0.29333333333333333,0.8983333333333332,0.6708333333333333,0.14892857142857138,1,0,0,0,0,0,1,0.14916666666666667,0,0,0,0,0,0.15,0,0.03,0.14916666666666667,0,0.2991666666666667,0.29333333333333333,0.155,0.04273809523809524,Pass,sample_data/subj01_timepoint02.mp4
16,0,0.5,0.98,1,0.0,0.0,0.0,0.01,0.93,2.15,0.03,0.8,0.83,0.78,0.0,0.31,0.0,0.13,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14666666666666667,0.0,0.0,0.35833333333333334,0.35833333333333334,0.0,0.13416666666666666,0.19625,0.17016666666666666,0.14666666666666667,0.0,0.27249999999999996,0.8716666666666666,0.6391666666666667,0.1425,1,0,0,0,0,0,1,0.14666666666666667,0,0,0,0,0,0.13416666666666666,0,0.02683333333333333,0.14666666666666667,0,0.2808333333333333,0.27249999999999996,0.155,0.04011904761904762,Pass,sample_data/subj01_timepoint02.mp4
17,0,0.5329999999999999,0.98,1,0.0,0.0,0.0,0.0,0.95,2.36,0.06,0.69,0.8,0.78,0.0,0.23,0.0,0.02,0.53,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14583333333333334,0.0,0.0,0.3933333333333333,0.3933333333333333,0.0,0.13166666666666668,0.19999999999999998,0.18366666666666667,0.14583333333333334,0.0,0.265,0.945,0.6708333333333334,0.15202380952380953,1,0,0,0,0,0,1,0.14583333333333334,0,0,0,0,0,0.13166666666666668,0,0.026333333333333337,0.14583333333333334,0,0.2775,0.265,0.15833333333333333,0.039642857142857146,Pass,sample_data/subj01_timepoint02.mp4
18,0,0.5670000000000001,0.98,1,0.0,0.0,0.0,0.0,0.92,2.28,0.06,0.72,0.81,0.91,0.0,0.2,0.0,0.04,0.51,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14416666666666667,0.0,0.0,0.37999999999999995,0.37999999999999995,0.0,0.14333333333333334,0.19708333333333336,0.18066666666666664,0.14416666666666667,0.0,0.2783333333333333,0.9133333333333333,0.6675,0.14964285714285713,1,0,0,0,0,0,1,0.14416666666666667,0,0,0,0,0,0.14333333333333334,0,0.028666666666666667,0.14416666666666667,0,0.2875,0.2783333333333333,0.15333333333333335,0.04107142857142857,Pass,sample_data/subj01_timepoint02.mp4
19,0,0.6,0.98,1,0.0,0.0,0.0,0.0,0.94,2.48,0.08,0.72,0.82,1.04,0.0,0.26,0.0,0.09,0.48,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14666666666666664,0.0,0.0,0.41333333333333333,0.41333333333333333,0.0,0.155,0.20666666666666667,0.19633333333333333,0.14666666666666664,0.0,0.29166666666666663,0.9833333333333333,0.715,0.16119047619047616,1,0,0,0,0,0,1,0.14666666666666664,0,0,0,0,0,0.155,0,0.031,0.14666666666666664,0,0.30166666666666664,0.29166666666666663,0.15666666666666665,0.04309523809523809,Pass,sample_data/subj01_timepoint02.mp4
20,0,0.633,0.98,1,0.0,0.0,0.0,0.0,0.92,2.4,0.1,0.72,0.84,1.13,0.03,0.27,0.05,0.12,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14666666666666667,0.0,0.0,0.39999999999999997,0.39999999999999997,0.0,0.16416666666666666,0.20333333333333334,0.19283333333333333,0.14666666666666667,0.0,0.30416666666666664,0.9533333333333334,0.7108333333333333,0.15869047619047616,1,0,0,0,0,0,1,0.14666666666666667,0,0,0,0,0,0.16416666666666666,0,0.03283333333333333,0.14666666666666667,0,0.3108333333333333,0.30416666666666664,0.15333333333333335,0.0444047619047619,Pass,sample_data/subj01_timepoint02.mp4
21,0,0.667,0.98,1,0.0,0.0,0.0,0.0,0.96,2.47,0.13,0.57,0.82,1.12,0.03,0.32,0.05,0.11,0.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14833333333333332,0.0,0.0,0.4116666666666667,0.4116666666666667,0.0,0.16166666666666665,0.20083333333333334,0.197,0.14833333333333332,0.0,0.29833333333333334,0.9833333333333334,0.7216666666666667,0.1619047619047619,1,0,0,0,0,0,1,0.14833333333333332,0,0,0,0,0,0.16166666666666665,0,0.03233333333333333,0.14833333333333332,0,0.30999999999999994,0.29833333333333334,0.16,0.044285714285714275,Pass,sample_data/subj01_timepoint02.mp4
22,0,0.7,0.98,1,0.0,0.0,0.0,0.0,0.91,2.39,0.11,0.5,0.81,1.1,0.06,0.31,0.05,0.15,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14333333333333334,0.0,0.0,0.3983333333333334,0.3983333333333334,0.0,0.15916666666666668,0.19208333333333336,0.19116666666666668,0.14333333333333334,0.0,0.2941666666666667,0.9483333333333335,0.7008333333333334,0.15702380952380954,1,0,0,0,0,0,1,0.14333333333333334,0,0,0,0,0,0.15916666666666668,0,0.03183333333333334,0.14333333333333334,0,0.3025,0.2941666666666667,0.15166666666666667,0.04321428571428571,Pass,sample_data/subj01_timepoint02.mp4
23,0,0.733,0.98,1,0.01,0.0,0.0,0.0,0.92,2.43,0.07,0.44,0.82,1.11,0.02,0.29,0.03,0.21,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.145,0.0,0.0,0.405,0.405,0.0,0.16083333333333336,0.19208333333333336,0.19416666666666668,0.145,0.0,0.2975,0.9633333333333334,0.7108333333333334,0.1594047619047619,1,0,0,0,0,0,1,0.145,0,0,0,0,0,0.16083333333333336,0,0.03216666666666667,0.145,0,0.30583333333333335,0.2975,0.15333333333333335,0.04369047619047619,Pass,sample_data/subj01_timepoint02.mp4
24,0,0.767,0.98,1,0.08,0.0,0.0,0.0,0.92,2.38,0.04,0.61,0.83,1.12,0.02,0.25,0.03,0.25,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.14583333333333334,0.0,0.0,0.39666666666666667,0.39666666666666667,0.0,0.1625,0.19749999999999998,0.19116666666666665,0.14583333333333334,0.0,0.30083333333333334,0.9466666666666668,0.705,0.1573809523809524,1,0,0,0,0,0,1,0.14583333333333334,0,0,0,0,0,0.1625,0,0.0325,0.14583333333333334,0,0.30833333333333335,0.30083333333333334,0.15333333333333335,0.04404761904761905,Pass,sample_data/subj01_timepoint02.mp4
25,0,0.8,0.98,1,0.11,0.0,0.0,0.03,0.86,2.33,0.02,0.54,0.79,1.09,0.0,0.11,0.03,0.19,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13749999999999998,0.0,0.0,0.38833333333333336,0.38833333333333336,0.0,0.15666666666666668,0.18833333333333332,0.18666666666666668,0.13749999999999998,0.0,0.28833333333333333,0.9200000000000002,0.6825000000000001,0.15297619047619052,1,0,0,0,0,0,1,0.13749999999999998,0,0,0,0,0,0.15666666666666668,0,0.03133333333333334,0.13749999999999998,0,0.2941666666666667,0.28833333333333333,0.14333333333333334,0.042023809523809526,Pass,sample_data/subj01_timepoint02.mp4
26,0,0.833,0.98,1,0.14,0.0,0.0,0.07,0.8,2.22,0.02,0.37,0.72,0.97,0.0,0.09,0.02,0.17,0.57,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12666666666666668,0.0,0.0,0.37000000000000005,0.37000000000000005,0.0,0.14083333333333334,0.17125,0.1761666666666667,0.12666666666666668,0.0,0.26083333333333336,0.8733333333333335,0.6375000000000001,0.14392857142857143,1,0,0,0,0,0,1,0.12666666666666668,0,0,0,0,0,0.14083333333333334,0,0.028166666666666666,0.12666666666666668,0,0.2675,0.26083333333333336,0.13333333333333333,0.038214285714285715,Pass,sample_data/subj01_timepoint02.mp4
27,0,0.867,0.98,1,0.15,0.0,0.0,0.07,0.79,2.33,0.08,0.14,0.69,0.92,0.06,0.0,0.05,0.09,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12333333333333334,0.0,0.0,0.38833333333333336,0.38833333333333336,0.0,0.13416666666666666,0.16458333333333333,0.18216666666666667,0.12333333333333334,0.0,0.24916666666666665,0.9083333333333334,0.6458333333333334,0.14773809523809525,1,0,0,0,0,0,1,0.12333333333333334,0,0,0,0,0,0.13416666666666666,0,0.02683333333333333,0.12333333333333334,0,0.2575,0.24916666666666665,0.13166666666666668,0.03678571428571429,Pass,sample_data/subj01_timepoint02.mp4
28,0,0.9,0.98,1,0.21,0.0,0.0,0.15,0.88,2.47,0.1,0.19,0.7,0.99,0.08,0.0,0.07,0.09,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13166666666666668,0.0,0.0,0.4116666666666667,0.4116666666666667,0.0,0.14083333333333334,0.17666666666666667,0.19283333333333336,0.13166666666666668,0.0,0.2575,0.97,0.6841666666666667,0.15654761904761907,1,0,0,0,0,0,1,0.13166666666666668,0,0,0,0,0,0.14083333333333334,0,0.028166666666666666,0.13166666666666668,0,0.2725,0.2575,0.14666666666666667,0.03892857142857143,Pass,sample_data/subj01_timepoint02.mp4
29,0,0.9329999999999999,0.98,1,0.24,0.0,0.0,0.1,0.95,2.51,0.14,0.31,0.72,1.0,0.08,0.0,0.06,0.13,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13916666666666666,0.0,0.0,0.4183333333333333,0.4183333333333333,0.0,0.14333333333333334,0.18708333333333335,0.19599999999999998,0.13916666666666666,0.0,0.2633333333333333,0.9949999999999999,0.7008333333333332,0.15988095238095235,1,0,0,0,0,0,1,0.13916666666666666,0,0,0,0,0,0.14333333333333334,0,0.028666666666666667,0.13916666666666666,0,0.2825,0.2633333333333333,0.15833333333333333,0.040357142857142855,Pass,sample_data/subj01_timepoint02.mp4
30,0,0.9670000000000001,0.98,1,0.32,0.0,0.0,0.24,0.96,2.69,0.16,0.38,0.71,1.03,0.02,0.0,0.11,0.13,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13916666666666666,0.0,0.0,0.4483333333333333,0.4483333333333333,0.0,0.145,0.1975,0.20833333333333331,0.13916666666666666,0.0,0.2633333333333333,1.0566666666666666,0.7324999999999999,0.16869047619047617,1,0,0,0,0,0,1,0.13916666666666666,0,0,0,0,0,0.145,0,0.028999999999999998,0.13916666666666666,0,0.2841666666666667,0.2633333333333333,0.16,0.040595238095238094,Pass,sample_data/subj01_timepoint02.mp4
31,0,1.0,0.98,1,0.33,0.0,0.0,0.16,0.95,2.79,0.19,0.32,0.7,1.01,0.0,0.0,0.15,0.17,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13749999999999998,0.0,0.0,0.465,0.465,0.0,0.1425,0.19833333333333336,0.2145,0.13749999999999998,0.0,0.25916666666666666,1.0883333333333334,0.745,0.17285714285714288,1,0,0,0,0,0,1,0.13749999999999998,0,0,0,0,0,0.1425,0,0.028499999999999998,0.13749999999999998,0,0.27999999999999997,0.25916666666666666,0.15833333333333333,0.039999999999999994,Pass,sample_data/subj01_timepoint02.mp4
32,0,1.033,0.98,1,0.34,0.0,0.0,0.26,0.94,2.91,0.14,0.35,0.7,1.05,0.0,0.0,0.22,0.16,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13666666666666666,0.0,0.0,0.48500000000000004,0.48500000000000004,0.0,0.14583333333333334,0.2041666666666667,0.22316666666666668,0.13666666666666666,0.0,0.2625,1.1266666666666667,0.7675000000000001,0.1789285714285714,1,0,0,0,0,0,1,0.13666666666666666,0,0,0,0,0,0.14583333333333334,0,0.029166666666666667,0.13666666666666666,0,0.2825,0.2625,0.15666666666666665,0.040357142857142855,Pass,sample_data/subj01_timepoint02.mp4
33,0,1.067,0.98,1,0.27,0.0,0.0,0.17,0.96,2.87,0.08,0.31,0.67,1.02,0.0,0.0,0.17,0.23,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13583333333333333,0.0,0.0,0.47833333333333333,0.47833333333333333,0.0,0.14083333333333334,0.20041666666666666,0.21949999999999997,0.13583333333333333,0.0,0.2525,1.1166666666666667,0.755,0.1761904761904762,1,0,0,0,0,0,1,0.13583333333333333,0,0,0,0,0,0.14083333333333334,0,0.028166666666666666,0.13583333333333333,0,0.27666666666666667,0.2525,0.16,0.039523809523809524,Pass,sample_data/subj01_timepoint02.mp4
