l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
434.604,434.011,436.684,441.845,452.578,470.854,492.663,521.239,555.932,590.149,620.068,644.159,662.54,673.801,679.327,683.228,685.674,456.459,471.516,491.163,511.704,531.646,590.45,612.436,631.995,650.482,664.147,560.826,560.868,560.858,560.739,533.308,546.466,560.098,574.57,587.509,482.871,496.33,511.987,525.865,511.453,496.163,594.366,608.818,624.433,636.921,625.163,610.221,504.007,525.434,544.852,559.836,576.984,596.653,615.309,596.453,576.946,558.909,543.218,523.878,511.803,544.248,559.526,576.935,608.02,576.288,558.976,543.656,301.421,337.683,374.068,409.51,444.071,475.665,502.562,524.21,531.043,526.863,508.306,482.996,452.903,418.769,383.435,347.802,311.384,282.495,269.377,264.934,267.555,273.34,273.851,267.219,265.742,269.872,281.272,305.638,329.639,353.836,378.711,393.022,399.001,404.2,399.277,393.8,312.252,305.632,305.621,312.201,316.287,316.806,313.796,306.991,307.447,313.886,318.178,317.706,433.662,430.417,429.828,433.575,430.855,432.107,435.173,449.869,456.177,457.819,455.868,449.02,435.836,439.882,441.995,440.195,437.238,441.087,442.907,440.849,10.5892,12.1579,434.639,0.111242,0.0389795,0.0166396
434.043,433.3,435.933,441.235,452.222,470.641,492.674,521.052,555.372,589.339,618.876,642.987,661.693,673.279,678.901,682.686,684.701,455.474,470.712,490.459,510.932,530.756,589.381,611.547,631.398,650.153,663.883,559.879,559.952,559.962,559.862,532.251,545.437,559.194,573.687,586.667,481.256,494.778,510.671,524.853,510.182,494.61,593.562,608.36,624.159,636.821,624.91,609.717,503.271,524.737,544.05,559.012,576.204,595.843,614.427,595.64,576.133,558.064,542.348,523.165,511.048,543.389,558.657,576.118,607.174,575.409,558.08,542.768,301.233,337.47,374.03,409.776,444.389,476.041,502.967,524.56,531.382,527.211,508.703,483.237,452.956,418.48,382.422,345.833,308.441,282.152,269.396,265.223,267.867,273.404,273.41,266.755,265.326,269.903,281.751,304.648,329.134,353.82,379.161,392.995,399.029,404.205,399.358,394.024,311.186,304.313,304.314,311.232,315.276,315.872,312.354,305.144,305.643,312.187,316.64,316.172,433.837,430.649,429.926,433.677,430.779,432.126,435.032,450.091,456.516,458.18,456.141,449.115,436.059,440.037,442.122,440.217,437.146,441.055,442.863,440.717,10.0953,11.9104,431.38,0.111499,0.0376219,0.0148623
433.476,432.869,435.684,440.999,451.955,470.356,492.394,520.741,554.963,589.06,618.805,643.11,661.686,673.056,678.476,682,683.648,454.437,469.895,489.547,509.741,529.374,588.802,610.662,630.111,648.57,662.367,559.074,559.185,559.255,559.215,531.931,545.054,558.672,573.011,585.879,480.097,493.622,509.905,524.03,509.224,493.269,593.011,607.733,623.864,636.468,624.779,609.291,502.867,524.217,543.54,558.742,576.226,595.869,614.208,595.752,576.218,557.833,541.845,522.597,510.692,542.904,558.413,576.196,606.941,575.469,557.814,542.251,301.114,337.47,374.093,409.863,444.604,476.228,503.148,524.81,531.507,527.114,507.951,481.762,450.973,416.108,380.039,343.584,306.243,281.956,269.578,265.646,268.218,273.469,273.402,266.857,265.29,269.381,280.684,304.505,328.992,353.721,379.067,393.405,399.34,404.398,399.583,394.266,310.871,303.387,303.511,311.319,315.449,315.925,312.115,304.043,304.385,311.47,316.312,315.989,434.104,430.525,429.661,433.435,430.376,431.66,434.786,449.977,456.724,458.522,456.513,449.438,436.273,440.122,442.175,440.171,436.908,441.15,443.09,440.933,9.82815,11.8207,432.355,0.119567,0.0376971,0.00934545
433.255,432.637,435.468,440.847,451.867,470.23,492.273,520.543,554.823,589.101,618.915,643.346,661.956,673.255,678.51,681.873,683.266,453.974,469.533,489.23,509.436,529.051,588.6,610.552,630.181,648.754,662.521,558.844,558.973,559.058,559.031,531.667,544.831,558.5,572.838,585.712,479.368,492.963,509.419,523.72,508.749,492.605,592.84,607.761,624.055,636.778,625.015,609.334,502.49,523.93,543.289,558.516,576.06,595.793,614.228,595.662,575.998,557.546,541.517,522.261,510.293,542.623,558.161,576.012,606.951,575.252,557.534,541.934,301.037,337.448,374.173,410.042,444.742,476.288,503.115,524.741,531.437,527.035,507.808,481.399,450.362,415.265,378.996,342.277,304.646,281.829,269.547,265.681,268.243,273.412,273.028,266.37,264.769,269.05,280.602,304.083,328.702,353.563,379.035,393.379,399.303,404.331,399.57,394.325,310.615,302.94,303.06,311.081,315.221,315.743,311.62,303.25,303.556,310.75,315.721,315.441,434.103,430.534,429.632,433.405,430.266,431.578,434.632,449.997,456.781,458.569,456.533,449.354,436.286,440.11,442.147,440.11,436.765,441.179,443.103,440.914,9.70133,11.6534,430.757,0.119869,0.0372084,0.00767439
433.139,432.52,435.359,440.734,451.671,469.98,492.233,520.776,555.171,589.375,619,643.216,661.706,672.961,678.272,681.711,683.126,453.802,469.29,489.07,509.386,529.082,588.436,610.418,630.198,648.915,662.747,558.783,558.911,558.988,558.942,531.569,544.731,558.404,572.719,585.584,479.266,492.892,509.426,523.812,508.79,492.559,592.762,607.802,624.17,636.935,625.153,609.378,502.437,523.798,543.102,558.324,575.836,595.559,613.988,595.44,575.805,557.376,541.351,522.154,510.242,542.428,557.961,575.775,606.69,575.031,557.347,541.749,301.438,337.695,374.218,409.985,444.58,476.135,503.032,524.562,531.147,526.699,507.615,481.449,450.59,415.639,379.374,342.568,304.831,281.825,269.418,265.569,268.223,273.538,273.122,266.276,264.601,268.942,280.649,303.966,328.653,353.585,379.116,393.359,399.277,404.29,399.563,394.359,310.342,302.559,302.697,310.893,314.999,315.519,311.479,302.923,303.216,310.501,315.546,315.278,434.101,430.536,429.607,433.393,430.259,431.676,434.787,450.126,456.835,458.59,456.533,449.335,436.246,440.032,442.082,440.064,436.879,441.227,443.12,440.908,9.64207,11.6099,430.124,0.118193,0.0369379,0.0081568
433.262,432.681,435.562,440.927,451.814,470.044,492.148,520.655,555.077,589.324,619.007,643.164,661.599,672.784,678.054,681.503,682.937,453.965,469.391,489.164,509.459,529.179,588.713,610.572,630.218,648.892,662.78,558.997,559.132,559.207,559.158,531.733,544.907,558.61,572.971,585.87,479.542,493.174,509.67,524.036,509.036,492.862,593.071,608.078,624.416,637.138,625.375,609.656,502.328,523.856,543.314,558.556,576.082,595.895,614.437,595.781,576.04,557.592,541.537,522.199,510.155,542.62,558.186,576.01,607.122,575.26,557.563,541.94,301.248,337.613,374.198,409.961,444.641,476.254,503.181,524.743,531.359,526.959,507.836,481.569,450.585,415.56,379.293,342.528,304.822,281.75,269.393,265.596,268.328,273.699,273.359,266.46,264.71,268.837,280.356,303.805,328.617,353.683,379.352,393.365,399.366,404.434,399.623,394.336,310.086,302.313,302.434,310.536,314.652,315.169,311.245,302.785,303.079,310.354,315.324,315.018,433.974,430.581,429.744,433.542,430.426,431.749,434.763,450.183,456.917,458.665,456.604,449.366,436.198,440.178,442.24,440.23,436.917,441.249,443.127,440.906,9.7236,11.6223,430.4,0.119577,0.0363999,0.00843184
433.288,432.723,435.606,440.954,451.824,470.033,492.129,520.64,555.114,589.415,619.125,643.273,661.664,672.803,678.058,681.492,682.914,453.977,469.449,489.25,509.561,529.282,588.735,610.606,630.27,648.945,662.817,559.065,559.191,559.263,559.214,531.734,544.935,558.663,573.048,585.964,479.567,493.196,509.695,524.055,509.053,492.876,593.129,608.128,624.464,637.177,625.417,609.704,502.329,523.894,543.359,558.633,576.201,596.015,614.563,595.916,576.178,557.692,541.61,522.253,510.156,542.678,558.272,576.141,607.243,575.404,557.663,542.013,301.267,337.62,374.198,409.945,444.613,476.197,503.095,524.65,531.26,526.852,507.698,481.439,450.485,415.529,379.366,342.709,305.106,281.679,269.362,265.594,268.353,273.771,273.442,266.526,264.764,268.874,280.377,303.867,328.696,353.774,379.449,393.43,399.447,404.526,399.707,394.389,310.067,302.275,302.406,310.542,314.645,315.154,311.264,302.771,303.06,310.363,315.323,315.019,433.996,430.631,429.819,433.612,430.485,431.764,434.738,450.079,456.831,458.6,456.547,449.337,436.214,440.226,442.282,440.256,436.893,441.221,443.123,440.908,9.75487,11.6274,430.429,0.119812,0.0359079,0.00849738
433.701,433.045,435.772,440.979,451.744,469.745,491.67,520.088,554.553,588.845,618.527,642.83,661.442,672.769,678.148,681.672,683.181,454.246,469.711,489.601,510.042,529.807,589.345,611.475,631.371,650.09,663.684,559.463,559.61,559.699,559.661,532.005,545.25,558.99,573.356,586.253,479.848,493.495,510.076,524.434,509.428,493.165,593.518,608.512,624.918,637.616,625.881,610.104,502.499,524.194,543.665,558.964,576.598,596.413,614.847,596.344,576.622,558.082,541.964,522.568,510.368,542.953,558.575,576.508,607.58,575.811,558.009,542.317,301.697,337.803,374.149,409.653,444.11,475.614,502.585,524.492,531.373,527.05,507.855,481.519,450.539,415.58,379.423,342.803,305.227,281.841,269.51,265.708,268.431,273.853,273.476,266.487,264.815,269.333,281.194,304.086,328.862,353.883,379.489,393.498,399.532,404.594,399.808,394.554,310.104,302.182,302.349,310.623,314.727,315.223,311.318,302.661,302.957,310.371,315.36,315.07,433.952,430.622,429.853,433.651,430.516,431.72,434.637,450.022,456.858,458.617,456.523,449.21,436.164,440.251,442.318,440.29,436.778,441.316,443.211,440.936,9.91229,11.6449,430.496,0.119622,0.0320934,0.010959
433.741,433.103,435.855,441.055,451.799,469.72,491.456,519.708,554.061,588.343,618.134,642.573,661.313,672.74,678.162,681.717,683.262,454.297,469.728,489.616,510.048,529.787,589.316,611.39,631.245,649.981,663.639,559.462,559.596,559.664,559.602,531.929,545.183,558.943,573.345,586.278,479.957,493.621,510.19,524.512,509.516,493.267,593.565,608.506,624.906,637.599,625.87,610.109,502.424,524.147,543.639,558.944,576.603,596.419,614.876,596.333,576.584,558.02,541.89,522.49,510.296,542.899,558.534,576.492,607.605,575.784,557.958,542.251,301.516,337.691,374.09,409.606,444.078,475.568,502.514,524.445,531.396,527.203,508.1,481.756,450.724,415.685,379.423,342.691,304.985,281.855,269.502,265.724,268.477,273.916,273.563,266.541,264.845,269.301,281.163,304.118,328.972,354.063,379.735,393.527,399.625,404.723,399.905,394.634,310.085,302.178,302.355,310.612,314.713,315.193,311.306,302.677,302.967,310.37,315.346,315.059,433.898,430.581,429.832,433.645,430.515,431.702,434.629,450.06,456.912,458.657,456.539,449.195,436.135,440.242,442.325,440.305,436.79,441.359,443.234,440.934,9.89668,11.6701,430.779,0.121308,0.0323928,0.0115383
433.745,432.976,435.627,440.737,451.436,469.409,491.257,519.504,553.842,588.051,617.719,642.173,660.95,672.486,678.064,681.663,683.224,454.438,469.917,489.719,510.117,529.884,589.61,611.695,631.515,650.145,663.568,559.69,559.79,559.85,559.792,531.999,545.219,558.933,573.3,586.182,480.036,493.695,510.267,524.562,509.564,493.271,593.344,608.303,624.705,637.39,625.657,609.871,502.252,524.029,543.59,558.689,576.114,595.863,614.345,595.675,575.958,557.648,541.724,522.299,510.082,542.849,558.282,576.002,607.082,575.268,557.685,542.194,301.088,337.265,373.73,409.289,443.799,475.286,502.19,524.092,531.09,526.875,507.708,481.415,450.556,415.738,379.776,343.429,306.113,281.726,269.44,265.542,268.253,273.731,273.7,266.944,265.369,269.97,281.862,304.399,329.125,354.076,379.614,393.616,399.645,404.737,400.015,394.777,310.046,302.178,302.44,310.873,314.881,315.301,311.868,303.166,303.519,311.035,316.001,315.665,433.762,430.613,429.871,433.733,430.71,432.003,434.894,450.228,456.911,458.549,456.41,449.057,436.032,440.304,442.422,440.513,437.04,441.348,443.136,440.838,9.82414,11.7134,430.69,0.122654,0.0316779,0.0142624
433.797,432.935,435.476,440.517,451.153,469.125,491.143,519.598,554.027,588.218,617.791,642.151,660.834,672.322,677.92,681.565,683.165,454.458,469.892,489.757,510.223,530.03,589.592,611.726,631.613,650.274,663.664,559.668,559.737,559.768,559.677,531.868,545.103,558.823,573.168,586.043,479.981,493.663,510.282,524.604,509.579,493.237,593.365,608.431,624.868,637.541,625.821,609.981,502.18,523.937,543.468,558.571,575.984,595.702,614.128,595.518,575.867,557.565,541.638,522.226,510.022,542.731,558.165,575.871,606.853,575.152,557.58,542.086,301.162,337.218,373.538,409.046,443.563,475.155,502.225,524.177,531.072,526.635,507.277,480.921,450.075,415.311,379.447,343.23,306.036,281.733,269.364,265.458,268.219,273.791,273.787,267.006,265.41,270.083,282.067,304.495,329.189,354.121,379.635,393.65,399.66,404.74,400.032,394.819,309.989,302.113,302.41,310.932,314.926,315.319,311.992,303.242,303.599,311.128,316.151,315.821,433.74,430.6,429.825,433.689,430.653,431.969,434.886,450.217,456.911,458.569,456.448,449.123,435.995,440.285,442.403,440.492,437.02,441.322,443.129,440.836,9.79651,11.694,430.572,0.123908,0.0315702,0.0145068
