mov_lefteyex,mov_lefteyey,mov_lefteyez,mov_righteyex,mov_righteyey,mov_righteyez,mov_leyedisp,mov_reyedisp,error_reason,dbm_master_url
0.039066000000000004,0.290046,-0.9562149999999999,-0.045492000000000005,0.28679499999999997,-0.9569110000000001,,,Pass,sample_data/subj01_timepoint01.mp4
0.042631,0.290458,-0.955938,-0.035273,0.321949,-0.9461,0.00359940245040756,0.03817210235237249,Pass,sample_data/subj01_timepoint01.mp4
0.120849,0.283632,-0.9512879999999999,-0.151565,0.287208,-0.945801,0.07865285945215215,0.12137073677785762,Pass,sample_data/subj01_timepoint01.mp4
0.088767,0.390045,-0.916507,-0.225777,0.360738,-0.904927,0.11645900246009319,0.11218184220273794,Pass,sample_data/subj01_timepoint01.mp4
0.10506800000000001,0.382872,-0.9178069999999999,-0.21962600000000002,0.32414,-0.920162,0.01785677826484946,0.040116749992989226,Pass,sample_data/subj01_timepoint01.mp4
0.10360699999999999,0.36949099999999996,-0.9234399999999999,-0.088777,0.24825100000000003,-0.964619,0.014591654155715207,0.15766111115617573,Pass,sample_data/subj01_timepoint01.mp4
0.137426,0.29068,-0.9469,-0.087336,0.307148,-0.9476459999999999,0.08891158575798767,0.061310813230620244,Pass,sample_data/subj01_timepoint01.mp4
0.047245999999999996,0.2915,-0.9554040000000001,-0.070379,0.274294,-0.959067,0.0905837889249506,0.038695793130520045,Pass,sample_data/subj01_timepoint01.mp4
0.04322,0.290596,-0.9558690000000001,-0.037786,0.2948,-0.9548120000000001,0.004152362821334358,0.03874151145735024,Pass,sample_data/subj01_timepoint01.mp4
0.04318,0.292169,-0.955391,-0.044508,0.28941500000000003,-0.956169,0.001644509957403742,0.008719229209052801,Pass,sample_data/subj01_timepoint01.mp4
0.044968,0.295072,-0.9544159999999999,-0.052455999999999996,0.286591,-0.956616,0.0035461215433202574,0.008446625894403054,Pass,sample_data/subj01_timepoint01.mp4
0.042121,0.301159,-0.952643,-0.052952,0.286905,-0.9564940000000001,0.0069498566172259855,0.0005995798528970227,Pass,sample_data/subj01_timepoint01.mp4
0.037208,0.306759,-0.95106,-0.055626,0.298101,-0.9529120000000001,0.007616000131302516,0.01205534802483941,Pass,sample_data/subj01_timepoint01.mp4
0.040617,0.30465,-0.9515979999999999,-0.048194,0.294561,-0.954417,0.004044577357400901,0.0083684675419099,Pass,sample_data/subj01_timepoint01.mp4
0.040158,0.305469,-0.951355,-0.054154999999999995,0.28896700000000003,-0.9558059999999999,0.0009697891523418999,0.008291904365102128,Pass,sample_data/subj01_timepoint01.mp4
0.041087,0.303728,-0.951873,-0.051315999999999994,0.28813,-0.9562149999999999,0.0020402073424041958,0.0029879375830160937,Pass,sample_data/subj01_timepoint01.mp4
0.042964999999999996,0.304526,-0.951534,-0.060858,0.28613,-0.956256,0.00206847987662438,0.009749433060439985,Pass,sample_data/subj01_timepoint01.mp4
0.045994,0.306372,-0.9508,-0.068357,0.29183600000000004,-0.954023,0.0036223352964627514,0.009683993287895272,Pass,sample_data/subj01_timepoint01.mp4
0.048911,0.3113,-0.949052,-0.055161,0.29677,-0.953355,0.005987451628197121,0.014104077282828515,Pass,sample_data/subj01_timepoint01.mp4
0.049042,0.307267,-0.9503590000000001,-0.059160000000000004,0.29941799999999996,-0.9522860000000001,0.0042415208357380755,0.004913925721864309,Pass,sample_data/subj01_timepoint01.mp4
0.044043,0.307743,-0.95045,-0.054622000000000004,0.296367,-0.9535110000000001,0.0050224354649910635,0.005603808526350619,Pass,sample_data/subj01_timepoint01.mp4
0.046620999999999996,0.30806300000000003,-0.9502229999999999,-0.038901,0.30431199999999997,-0.951778,0.002607683454716092,0.017699608893984076,Pass,sample_data/subj01_timepoint01.mp4
0.049191000000000006,0.31046999999999997,-0.9493090000000001,-0.040899,0.313336,-0.9487610000000001,0.003637848952334262,0.009722492941627687,Pass,sample_data/subj01_timepoint01.mp4
0.050582999999999996,0.31206100000000003,-0.948714,-0.048407,0.310398,-0.9493739999999999,0.0021961261348110964,0.008085646356352708,Pass,sample_data/subj01_timepoint01.mp4
0.049426,0.310562,-0.949267,-0.060198,0.308138,-0.949435,0.0019726781288390938,0.012005790352992176,Pass,sample_data/subj01_timepoint01.mp4
0.05297,0.309296,-0.9494889999999999,-0.049851,0.3104,-0.949298,0.003769877451589108,0.010592252923717408,Pass,sample_data/subj01_timepoint01.mp4
0.05625,0.304778,-0.9507610000000001,-0.046415,0.30790100000000004,-0.9502860000000001,0.005726142506085628,0.004362022581326245,Pass,sample_data/subj01_timepoint01.mp4
0.058885,0.299,-0.952435,-0.056928,0.30391,-0.950998,0.006567403215883725,0.011267572675603212,Pass,sample_data/subj01_timepoint01.mp4
0.053878999999999996,0.28817800000000005,-0.95606,-0.062077999999999994,0.29672,-0.952945,0.012462597843146456,0.009055904648349633,Pass,sample_data/subj01_timepoint01.mp4
0.048274,0.293018,-0.954887,-0.049005,0.29892199999999997,-0.9530190000000001,0.007497836621319479,0.013257360559327025,Pass,sample_data/subj01_timepoint01.mp4
0.032997000000000005,0.30600900000000003,-0.951457,-0.039219,0.29739,-0.95395,0.02034496768245162,0.009948848224794658,Pass,sample_data/subj01_timepoint01.mp4
0.036601,0.306741,-0.951089,-0.044056,0.29582800000000004,-0.954225,0.0036959523806456072,0.005090386822236585,Pass,sample_data/subj01_timepoint01.mp4
0.038271,0.304693,-0.9516819999999999,-0.07701799999999999,0.280143,-0.9568639999999999,0.0027082933740641755,0.036598865966037814,Pass,sample_data/subj01_timepoint01.mp4
0.041218,0.30972,-0.9499340000000001,-0.081188,0.290057,-0.953559,0.0060836701093993865,0.011251636369879716,Pass,sample_data/subj01_timepoint01.mp4
0.041993,0.311814,-0.9492149999999999,-0.080468,0.28629699999999997,-0.9547559999999999,0.0023457241952113935,0.004011085763231703,Pass,sample_data/subj01_timepoint01.mp4
0.033692,0.31449,-0.9486629999999999,-0.085082,0.294746,-0.95178,0.008739123583060266,0.010076267811049913,Pass,sample_data/subj01_timepoint01.mp4
0.02706,0.318604,-0.9475020000000001,-0.083051,0.301871,-0.949724,0.007890268753344191,0.007688804978668642,Pass,sample_data/subj01_timepoint01.mp4
0.028404000000000002,0.315687,-0.9484379999999999,-0.074492,0.306213,-0.949044,0.0033453431811997546,0.009621426349559616,Pass,sample_data/subj01_timepoint01.mp4
0.028587,0.314606,-0.948792,-0.06667100000000001,0.29988400000000004,-0.951643,0.0011521137096658692,0.010391298427049417,Pass,sample_data/subj01_timepoint01.mp4
0.030195999999999997,0.311731,-0.9496899999999999,-0.077,0.297035,-0.951757,0.0034148074616294254,0.01071531791408916,Pass,sample_data/subj01_timepoint01.mp4
0.028818,0.317734,-0.947742,-0.062533,0.30837,-0.949209,0.006459844967179958,0.018554477033858957,Pass,sample_data/subj01_timepoint01.mp4
0.032983,0.313228,-0.949105,-0.075511,0.29438400000000003,-0.952699,0.006285620892163326,0.01939630841165396,Pass,sample_data/subj01_timepoint01.mp4
0.035063,0.314795,-0.9485120000000001,-0.039873,0.306354,-0.951082,0.00267086839810571,0.03762927893276723,Pass,sample_data/subj01_timepoint01.mp4
0.036772000000000006,0.316828,-0.9477700000000001,-0.06069,0.306731,-0.949859,0.0027575956919026565,0.020856302332868115,Pass,sample_data/subj01_timepoint01.mp4
0.031577999999999995,0.316637,-0.9480209999999999,-0.052325,0.304692,-0.9510129999999999,0.005203567814490362,0.008686913260761818,Pass,sample_data/subj01_timepoint01.mp4
0.038,0.314184,-0.948601,-0.07507899999999999,0.29276599999999997,-0.953232,0.006898963182971781,0.02578561523407966,Pass,sample_data/subj01_timepoint01.mp4
0.035095999999999995,0.318188,-0.947378,-0.070921,0.287627,-0.9551129999999999,0.005095189986644268,0.006872877563291747,Pass,sample_data/subj01_timepoint01.mp4
0.041982,0.31702600000000003,-0.9474870000000001,-0.040833999999999995,0.3028,-0.9521790000000001,0.006984205108671999,0.03382389471956177,Pass,sample_data/subj01_timepoint01.mp4
0.041793000000000004,0.312153,-0.9491120000000001,-0.06364199999999999,0.295412,-0.953248,0.005140279661652673,0.023998545143403997,Pass,sample_data/subj01_timepoint01.mp4
0.037332,0.316222,-0.947951,-0.045638,0.303018,-0.951892,0.006148593579022779,0.019591681602149413,Pass,sample_data/subj01_timepoint01.mp4
0.045517,0.316465,-0.9475120000000001,-0.041157,0.299224,-0.9532950000000001,0.008200365540632927,0.006036738026451088,Pass,sample_data/subj01_timepoint01.mp4
0.047567,0.30958800000000003,-0.94968,-0.044565,0.305161,-0.951258,0.007496389330871151,0.0071422546860218155,Pass,sample_data/subj01_timepoint01.mp4
0.051276999999999996,0.30711,-0.950292,-0.037392,0.31200500000000003,-0.9493440000000001,0.00450323528143936,0.010097309592163652,Pass,sample_data/subj01_timepoint01.mp4
0.049724000000000004,0.31104499999999996,-0.9490940000000001,-0.052067999999999996,0.31669200000000003,-0.947098,0.004396730376086248,0.015569118825418482,Pass,sample_data/subj01_timepoint01.mp4
0.046598,0.307902,-0.950276,-0.041236,0.319806,-0.946585,0.004587749884202439,0.01128239287562703,Pass,sample_data/subj01_timepoint01.mp4
0.04193,0.312987,-0.948831,-0.041412,0.310686,-0.9496100000000001,0.007052338193819134,0.009610202963517453,Pass,sample_data/subj01_timepoint01.mp4
0.038741000000000005,0.308711,-0.9503659999999999,-0.049198,0.304952,-0.9510959999999999,0.0055506866241934304,0.00978308478957429,Pass,sample_data/subj01_timepoint01.mp4
0.041145999999999995,0.30394,-0.951802,-0.042612,0.302399,-0.9522290000000001,0.005532500519656595,0.007153802764963578,Pass,sample_data/subj01_timepoint01.mp4
0.036822,0.300009,-0.953226,-0.044297,0.299421,-0.953092,0.006014774559366261,0.0035288068805192237,Pass,sample_data/subj01_timepoint01.mp4
0.041962,0.29635100000000003,-0.9541569999999999,-0.056636,0.297045,-0.953182,0.006377093773812626,0.012566001631386168,Pass,sample_data/subj01_timepoint01.mp4
0.044467,0.302017,-0.9522649999999999,-0.066224,0.300926,-0.9513450000000001,0.006477518429151664,0.010505544916852233,Pass,sample_data/subj01_timepoint01.mp4
0.043789999999999996,0.30146,-0.9524729999999999,-0.05161,0.308166,-0.949932,0.0009010227522099377,0.016370191355020866,Pass,sample_data/subj01_timepoint01.mp4
0.043563,0.300647,-0.9527399999999999,-0.043085000000000005,0.310651,-0.9495469999999999,0.0008853174571869808,0.008888142381847857,Pass,sample_data/subj01_timepoint01.mp4
0.047655,0.30051700000000003,-0.952585,-0.043649,0.309711,-0.949829,0.004096997559188924,0.0011319098904064991,Pass,sample_data/subj01_timepoint01.mp4
0.041760000000000005,0.294113,-0.954858,-0.045913999999999996,0.29786799999999997,-0.9535020000000001,0.008996041907416845,0.012604673855360217,Pass,sample_data/subj01_timepoint01.mp4
0.036805000000000004,0.297985,-0.9538610000000001,-0.060297,0.296528,-0.953119,0.00636697871835612,0.014450362556005302,Pass,sample_data/subj01_timepoint01.mp4
0.032846,0.307774,-0.950893,-0.052329999999999995,0.308411,-0.9498129999999999,0.010968465070373355,0.014683610387094877,Pass,sample_data/subj01_timepoint01.mp4
0.045281999999999996,0.297981,-0.9534969999999999,-0.049385000000000005,0.307836,-0.9501569999999999,0.01604175055908798,0.0030202625713669226,Pass,sample_data/subj01_timepoint01.mp4
0.054310000000000004,0.290497,-0.955333,-0.052398,0.300286,-0.9524090000000001,0.011869538154452356,0.008435174746263449,Pass,sample_data/subj01_timepoint01.mp4
0.047905,0.29479299999999997,-0.95436,-0.06808600000000001,0.293167,-0.953634,0.0077734400364317295,0.017271193647226582,Pass,sample_data/subj01_timepoint01.mp4
0.055496000000000004,0.303597,-0.951183,-0.078477,0.296613,-0.9517680000000001,0.01205101763337854,0.011105392969183923,Pass,sample_data/subj01_timepoint01.mp4
0.041772000000000004,0.30826,-0.950384,-0.086758,0.304823,-0.948449,0.014516547316769223,0.012124142113980697,Pass,sample_data/subj01_timepoint01.mp4
0.054658000000000005,0.30818,-0.949757,-0.08103300000000001,0.31203200000000003,-0.946609,0.012901493130641898,0.009387806240011565,Pass,sample_data/subj01_timepoint01.mp4
0.049302,0.306082,-0.950728,-0.084598,0.311946,-0.946326,0.005833625030802043,0.0035772489429728,Pass,sample_data/subj01_timepoint01.mp4
0.045168,0.310265,-0.949576,-0.055902,0.309728,-0.9491799999999999,0.005992874852689652,0.028922746342627974,Pass,sample_data/subj01_timepoint01.mp4
0.062577,0.311409,-0.948213,-0.032708999999999995,0.317075,-0.947836,0.01749970816899527,0.02436595973894728,Pass,sample_data/subj01_timepoint01.mp4
0.045877,0.311151,-0.9492520000000001,-0.07581900000000001,0.301846,-0.9503370000000001,0.01673427874155322,0.045789185863039775,Pass,sample_data/subj01_timepoint01.mp4
0.053653,0.314295,-0.947808,-0.054741,0.310297,-0.9490620000000001,0.008510936963695606,0.022744826005050036,Pass,sample_data/subj01_timepoint01.mp4
0.036126,0.312311,-0.949293,-0.048639999999999996,0.293586,-0.954694,0.017701333565582008,0.018660095015835234,Pass,sample_data/subj01_timepoint01.mp4
0.041058,0.313114,-0.9488280000000001,-0.045221,0.294688,-0.954523,0.005018531458504562,0.0035962766856847904,Pass,sample_data/subj01_timepoint01.mp4
0.046237,0.313354,-0.9485100000000001,-0.044613,0.297683,-0.953622,0.0051943012042044755,0.003186140298229174,Pass,sample_data/subj01_timepoint01.mp4
0.047776,0.31448400000000004,-0.94806,-0.052979,0.298149,-0.953048,0.001961611837240002,0.008398606312954545,Pass,sample_data/subj01_timepoint01.mp4
0.05414600000000001,0.309249,-0.9494379999999999,-0.045086,0.298683,-0.9532870000000001,0.008359486168419698,0.007914652613981233,Pass,sample_data/subj01_timepoint01.mp4
0.059632000000000004,0.309736,-0.948951,-0.045051999999999995,0.297902,-0.953533,0.0055290626692053235,0.000819532183626667,Pass,sample_data/subj01_timepoint01.mp4
0.053484000000000004,0.307613,-0.9500069999999999,-0.035396,0.30253800000000003,-0.9524799999999999,0.006589398227455967,0.01076288255998366,Pass,sample_data/subj01_timepoint01.mp4
0.058137,0.309139,-0.9492379999999999,-0.023046,0.306062,-0.9517329999999999,0.004956858480933253,0.012864644767734537,Pass,sample_data/subj01_timepoint01.mp4
0.053362,0.31112,-0.9488709999999999,-0.036673000000000004,0.30202399999999996,-0.9525950000000001,0.0051826320533103695,0.014238806726688886,Pass,sample_data/subj01_timepoint01.mp4
0.05801900000000001,0.298213,-0.952734,-0.036913999999999995,0.301291,-0.952818,0.014254861170842759,0.0008031805525533844,Pass,sample_data/subj01_timepoint01.mp4
